# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
157,76,401,7722,104,0,0,107,0,0,504,0
158,76,401,7790,104,0,0,68,0,0,504,0
159,76,401,7939,106,0,0,149,2,0,504,0
160,76,401,8059,106,0,0,120,0,0,504,0
161,77,406,8099,106,1,5,40,0,0,504,0
162,77,406,8189,106,0,0,90,0,0,504,0
163,77,406,8344,106,0,0,155,0,0,504,0
164,77,406,8407,106,0,0,63,0,0,504,0
165,77,406,8489,106,0,0,82,0,0,504,0
166,78,412,8562,106,1,6,73,0,0,504,0
167,80,423,8658,106,2,11,96,0,0,504,0
168,82,434,8744,106,2,11,86,0,0,504,0
169,82,434,8776,106,0,0,32,0,0,504,0
170,83,440,8816,110,1,6,40,4,0,504,0
171,83,440,8816,110,0,0,0,0,0,504,0
172,83,440,8834,112,0,0,18,2,0,504,0
173,85,451,8953,114,2,11,120,2,0,504,0
174,85,451,9026,116,0,0,72,2,0,504,0
175,86,456,9082,118,1,5,57,2,0,504,0
176,86,456,9317,118,0,0,235,0,0,504,0
177,86,456,9459,118,0,0,142,0,0,504,0
178,86,456,9525,118,0,0,66,0,0,504,0
179,86,456,9652,118,0,0,127,0,0,504,0
180,86,456,9817,118,0,0,165,0,0,504,0
181,87,461,9948,118,1,5,131,0,0,504,0
182,87,461,10011,120,0,0,63,2,0,504,0
183,87,461,10054,120,0,0,43,0,0,504,0
184,87,461,10237,122,0,0,183,2,0,504,0
185,88,467,10257,122,1,6,20,0,0,504,0
186,89,473,10315,122,1,6,58,0,0,504,0
187,89,473,10420,122,0,0,105,0,0,504,0
188,89,473,10486,122,0,0,66,0,0,504,0
189,89,473,10552,122,0,0,66,0,0,504,0
190,89,473,10701,122,0,0,149,0,0,504,0
191,90,479,10807,124,1,6,106,2,0,504,0
192,90,479,10873,124,0,0,66,0,0,504,0
193,90,479,11052,124,0,0,179,0,0,504,0
194,90,479,11142,124,0,0,90,0,0,504,0
195,90,479,11202,124,0,0,60,0,0,504,0
196,90,479,11262,124,0,0,60,0,0,504,0
197,90,479,11343,124,0,0,81,0,0,504,0
198,91,485,11450,124,1,6,107,0,0,504,0
199,92,490,11673,124,1,5,223,0,0,504,0
200,92,490,11724,124,0,0,51,0,0,504,0
201,95,490,11743,124,3,0,20,0,2500,504,0
202,95,490,11788,124,0,0,45,0,2500,504,0
203,96,495,11831,128,1,5,43,4,2500,504,0
204,96,495,11831,130,0,0,0,2,2500,504,0
205,96,495,11831,130,0,0,0,0,2500,504,0
206,96,495,11831,132,0,0,0,2,2500,504,0
207,96,495,11876,132,0,0,45,0,2500,504,0
208,96,495,11936,132,0,0,60,0,2500,504,0
209,98,506,12009,132,2,11,72,0,2500,504,0
210,98,506,12009,132,0,0,0,0,2500,504,0
211,99,512,12071,132,1,6,62,0,2500,504,0
212,99,512,12071,132,0,0,0,0,2500,504,0
213,99,512,12071,132,0,0,0,0,2500,504,0
214,99,512,12071,132,0,0,0,0,2500,504,0
215,99,512,12071,132,0,0,0,0,2500,504,0
216,99,512,12071,132,0,0,0,0,2500,504,0
217,99,512,12071,136,0,0,0,4,2500,504,0
218,99,512,12071,138,0,0,0,2,2500,504,0
219,99,512,12071,144,0,0,0,6,2500,504,0
220,99,512,12071,148,0,0,0,4,2500,504,0
221,99,512,12071,148,0,0,0,0,2500,504,0
222,99,512,12161,148,0,0,90,0,2500,504,0
223,100,518,12264,150,1,6,104,2,2500,504,0
224,101,523,12279,152,1,5,15,2,2500,504,0
225,101,523,12279,154,0,0,0,2,2500,504,0
226,101,523,12279,154,0,0,0,0,2500,504,0
227,102,529,12353,156,1,6,74,2,2500,504,0
228,102,529,12353,156,0,0,0,0,2500,504,0
229,102,529,12548,156,0,0,195,0,2425,579,75
230,102,529,12727,156,0,0,179,0,2320,684,105
231,102,529,12820,156,0,0,93,0,2230,774,90
232,104,540,12907,156,2,11,87,0,2230,774,0
233,104,540,12907,156,0,0,0,0,2230,774,0
234,104,540,12907,156,0,0,0,0,2230,774,0
235,104,540,13093,156,0,0,186,0,2230,774,0
236,107,556,13301,156,3,16,208,0,2230,774,0
237,108,561,13362,156,1,5,61,0,2230,774,0
238,108,561,13434,156,0,0,72,0,2230,774,0
239,109,566,13534,156,1,5,101,0,2230,774,0
240,109,566,13636,156,0,0,102,0,2230,774,0
241,111,577,13751,156,2,11,115,0,2230,774,0
242,111,577,13814,156,0,0,63,0,2230,774,0
243,112,582,13852,156,1,5,37,0,2230,774,0
244,112,582,13852,156,0,0,0,0,2230,774,0
245,114,593,14011,156,2,11,159,0,2230,774,0
246,114,593,14092,156,0,0,81,0,2231,774,0
247,116,605,14211,156,2,12,119,0,2231,774,0
248,118,616,14383,156,2,11,172,0,2231,774,0
249,118,616,14383,156,0,0,0,0,2231,774,0
250,120,628,14458,156,2,12,74,0,2231,774,0
251,120,628,14473,156,0,0,15,0,2231,774,0
252,121,634,14578,156,1,6,105,0,2231,774,0
253,122,640,14641,156,1,6,63,0,2231,774,0
254,122,640,14716,156,0,0,75,0,2231,774,0
255,124,650,14792,156,2,10,76,0,2231,774,0
256,124,650,14888,156,0,0,96,0,2232,774,0
257,126,661,15116,156,2,11,228,0,2232,774,0
258,128,671,15341,156,2,10,225,0,2232,774,0
259,129,677,15387,156,1,6,46,0,2232,774,0
260,130,683,15402,160,1,6,15,4,2232,774,0
261,130,683,15504,166,0,0,102,6,2232,774,0
262,133,700,15636,168,3,17,132,2,2232,774,0
263,133,700,15702,168,0,0,66,0,2232,774,0
264,135,711,15834,172,2,11,132,4,2232,774,0
265,136,717,15894,178,1,6,60,6,2232,774,0
266,137,723,15969,182,1,6,75,4,2233,774,0
267,138,729,16015,182,1,6,46,0,2233,774,0
268,139,735,16045,182,1,6,31,0,2233,774,0
269,139,735,16153,184,0,0,108,2,2233,774,0
270,141,746,16193,190,2,11,40,6,2233,774,0
271,141,746,16193,200,0,0,0,10,2233,774,0
272,141,746,16247,202,0,0,54,2,2233,774,0
273,142,751,16302,208,1,5,55,6,2233,774,0
274,143,757,16379,210,1,6,76,2,2233,774,0
275,143,757,16379,210,0,0,0,0,2233,774,0
276,143,757,16379,210,0,0,0,0,2234,774,0
277,143,757,16454,212,0,0,75,2,2234,774,0
278,144,763,16471,212,1,6,17,0,2234,774,0
279,144,763,16474,216,0,0,3,4,2234,774,0
280,145,769,16547,216,1,6,74,0,2234,774,0
281,145,769,16547,216,0,0,0,0,2234,774,0
282,145,769,16670,218,0,0,123,2,2234,774,0
283,146,769,16774,220,1,0,103,2,2234,774,0
284,146,769,16817,220,0,0,43,0,2234,774,0
285,148,780,16984,220,2,11,167,0,2234,774,0
286,149,786,17044,224,1,6,60,4,2235,774,0
287,149,786,17167,226,0,0,123,2,2235,774,0
288,151,797,17400,230,2,11,233,4,2235,774,0
289,152,802,17493,230,1,5,94,0,2235,774,0
290,153,807,17703,230,1,5,209,0,2235,774,0
291,155,817,17817,230,2,10,115,0,2235,774,0
292,156,822,17904,230,1,5,87,0,2235,774,0
293,156,822,17998,230,0,0,94,0,2235,774,0
294,157,827,18104,230,1,5,106,0,2235,774,0
295,158,833,18155,230,1,6,51,0,2235,774,0
296,159,838,18188,232,1,5,33,2,2236,774,0
297,161,850,18271,240,2,12,83,8,2236,774,0
298,161,850,18422,252,0,0,151,12,2236,774,0
299,162,855,18434,254,1,5,12,2,2236,774,0
300,162,855,18574,254,0,0,140,0,2236,774,0
301,165,873,18733,254,3,18,159,0,2236,774,0
302,166,879,18825,254,1,6,92,0,2236,774,0
303,168,890,18946,254,2,11,121,0,2236,774,0
304,168,890,19160,254,0,0,214,0,2236,774,0
305,171,905,19492,258,3,15,332,4,2236,774,0
306,173,916,19521,260,2,11,30,2,2237,774,0
307,173,916,19587,264,0,0,66,4,2237,774,0
308,174,921,19636,266,1,5,49,2,2237,774,0
309,175,927,19712,266,1,6,75,0,2237,774,0
310,175,927,19770,268,0,0,58,2,2192,819,45
311,176,933,19950,268,1,6,181,0,2192,819,0
312,177,938,20001,268,1,5,51,0,2192,819,0
313,179,949,20143,272,2,11,142,4,2192,819,0
314,182,966,20317,272,3,17,174,0,2192,819,0
315,183,972,20382,272,1,6,65,0,2192,819,0
316,183,972,20415,274,0,0,33,2,2192,819,0
317,184,978,20506,274,1,6,91,0,2192,819,0
318,184,978,20552,274,0,0,46,0,2192,819,0
319,186,990,20771,274,2,12,219,0,2192,819,0
320,187,996,20904,274,1,6,133,0,2192,819,0
321,187,996,20919,274,0,0,15,0,2192,819,0
322,191,1020,20998,276,4,24,79,2,2192,819,0
323,191,1020,20998,276,0,0,0,0,2192,819,0
324,192,1026,21017,276,1,6,19,0,2192,819,0
325,192,1026,21017,278,0,0,0,2,2192,819,0
326,192,1026,21062,284,0,0,45,6,2193,819,0
327,193,1032,21097,284,1,6,34,0,2193,819,0
328,193,1032,21097,288,0,0,0,4,2193,819,0
329,193,1032,21097,300,0,0,0,12,2193,819,0
330,193,1032,21097,312,0,0,0,12,2193,819,0
331,193,1032,21097,316,0,0,0,4,2193,819,0
332,193,1032,21097,316,0,0,0,0,2193,819,0
333,194,1038,21236,316,1,6,140,0,2193,819,0
334,194,1038,21317,316,0,0,81,0,2193,819,0
335,194,1038,21550,316,0,0,233,0,2193,819,0
336,196,1048,21738,320,2,10,188,4,2194,819,0
337,200,1069,21951,320,4,21,213,0,2194,819,0
338,200,1069,21985,320,0,0,34,0,2194,819,0
339,201,1074,22110,320,1,5,125,0,2194,819,0
340,203,1084,22303,320,2,10,193,0,2194,819,0
341,204,1090,22314,322,1,6,11,2,2194,819,0
342,204,1090,22349,322,0,0,35,0,2194,819,0
343,205,1096,22558,324,1,6,208,2,2194,819,0
344,206,1102,22649,326,1,6,91,2,2194,819,0
345,207,1107,22677,328,1,5,29,2,2194,819,0
346,208,1113,22829,328,1,6,152,0,2195,819,0
347,209,1119,22937,330,1,6,107,2,2195,819,0
348,209,1119,23094,332,0,0,157,2,2195,819,0
349,211,1129,23221,334,2,10,127,2,2195,819,0
350,213,1140,23344,340,2,11,123,6,2195,819,0
351,214,1145,23462,344,1,5,118,4,2195,819,0
352,215,1151,23552,348,1,6,90,4,2195,819,0
353,216,1156,23629,350,1,5,78,2,2195,819,0
354,217,1162,23635,350,1,6,6,0,2195,819,0
355,217,1162,23635,350,0,0,0,0,2195,819,0
356,217,1162,23720,350,0,0,85,0,2196,819,0
357,220,1179,24065,350,3,17,345,0,2196,819,0
358,223,1195,24173,350,3,16,108,0,2196,819,0
359,223,1195,24202,350,0,0,29,0,2196,819,0
360,224,1200,24324,352,1,5,122,2,2196,819,0
361,224,1200,24390,352,0,0,66,0,2196,819,0
362,226,1212,24455,352,2,12,65,0,2196,819,0
363,227,1218,24529,352,1,6,74,0,2196,819,0
364,228,1223,24728,352,1,5,199,0,2196,819,0
365,230,1234,24796,354,2,11,67,2,2196,819,0
366,231,1240,24833,354,1,6,38,0,2197,819,0
367,231,1240,24833,356,0,0,0,2,2197,819,0
368,231,1240,24833,356,0,0,0,0,2197,819,0
369,232,1246,24915,358,1,6,82,2,2197,819,0
370,232,1246,24915,360,0,0,0,2,2197,819,0
371,232,1246,24915,370,0,0,0,10,2197,819,0
372,232,1246,25035,374,0,0,120,4,2197,819,0
373,232,1246,25176,374,0,0,141,0,2197,819,0
374,233,1252,25213,374,1,6,37,0,2197,819,0
375,234,1257,25323,374,1,5,111,0,2197,819,0
376,234,1257,25404,374,0,0,81,0,2198,819,0
377,235,1262,25440,378,1,5,36,4,2198,819,0
378,235,1262,25494,380,0,0,54,2,2198,819,0
379,237,1273,25640,384,2,11,145,4,2198,819,0
380,237,1273,25640,386,0,0,0,2,2198,819,0
381,240,1289,25881,386,3,16,241,0,2198,819,0
382,244,1310,26343,386,4,21,462,0,2198,819,0
383,244,1310,26489,388,0,0,146,2,2198,819,0
384,246,1320,26610,388,2,10,121,0,2198,819,0
385,247,1326,26704,388,1,6,94,0,2198,819,0
386,248,1331,26737,388,1,5,34,0,2199,819,0
387,249,1336,26900,388,1,5,163,0,2199,819,0
388,250,1341,27037,390,1,5,137,2,2199,819,0
389,250,1341,27224,392,0,0,187,2,2199,819,0
390,252,1351,27338,392,2,10,115,0,2199,819,0
391,253,1357,27415,392,1,6,76,0,2199,819,0
392,254,1363,27446,392,1,6,31,0,2199,819,0
393,255,1369,27519,392,1,6,73,0,2199,819,0
394,255,1369,27519,392,0,0,0,0,2199,819,0
395,256,1369,27520,392,1,0,0,0,2200,819,0
396,256,1369,27520,394,0,0,0,2,2200,819,0
397,257,1374,27575,396,1,5,55,2,2200,819,0
398,257,1374,27575,398,0,0,0,2,2200,819,0
399,257,1374,27575,404,0,0,0,6,2200,819,0
400,257,1374,27575,406,0,0,0,2,2200,819,0
401,257,1374,27575,420,0,0,0,14,2200,819,0
402,257,1374,27643,422,0,0,69,2,2200,819,0
403,258,1379,27845,422,1,5,202,0,2200,819,0
404,260,1390,27991,422,2,11,147,0,2200,819,0
405,260,1390,28072,422,0,0,81,0,2201,819,0
406,261,1396,28285,422,1,6,213,0,2201,819,0
407,261,1396,28562,424,0,0,277,2,2201,819,0
408,264,1413,28682,424,3,17,121,0,2201,819,0
409,266,1424,28747,428,2,11,65,4,2201,819,0
410,266,1424,28833,428,0,0,86,0,2201,819,0
411,267,1430,29106,428,1,6,274,0,2201,819,0
412,271,1451,29617,430,4,21,511,2,2201,819,0
413,271,1451,29701,430,0,0,84,0,2201,819,0
414,272,1456,29735,432,1,5,34,2,2201,819,0
415,275,1474,29917,434,3,18,182,2,2202,819,0
416,275,1474,30175,434,0,0,258,0,2202,819,0
417,277,1485,30379,442,2,11,204,8,2202,819,0
418,279,1495,30474,448,2,10,95,6,2202,819,0
419,280,1500,30626,448,1,5,152,0,2202,819,0
420,280,1500,30626,450,0,0,0,2,2202,819,0
421,280,1500,30660,454,0,0,34,4,2202,819,0
422,280,1500,30826,454,0,0,166,0,2202,819,0
423,281,1505,30899,454,1,5,74,0,2202,819,0
424,282,1510,31002,456,1,5,103,2,2202,819,0
425,282,1510,31002,458,0,0,0,2,2203,819,0
426,282,1510,31148,458,0,0,146,0,2203,819,0
427,282,1510,31308,458,0,0,160,0,2203,819,0
428,282,1510,31320,458,0,0,11,0,2203,819,0
429,282,1510,31507,458,0,0,188,0,2203,819,0
430,282,1510,31790,458,0,0,283,0,2140,882,63
431,284,1520,31951,460,2,10,160,2,2140,882,0
432,285,1525,32113,460,1,5,162,0,2077,945,63
433,285,1525,32236,460,0,0,124,0,2077,945,0
434,286,1530,32286,460,1,5,50,0,2077,945,0
435,286,1530,32286,460,0,0,0,0,2077,945,0
436,286,1530,32286,460,0,0,0,0,2077,945,0
437,286,1530,32286,460,0,0,0,0,2077,945,0
438,286,1530,32286,462,0,0,0,2,2077,945,0
439,286,1530,32286,464,0,0,0,2,2077,945,0
440,286,1530,32286,466,0,0,0,2,2077,945,0
441,286,1530,32286,466,0,0,0,0,2077,945,0
442,286,1530,32286,476,0,0,0,10,2077,945,0
443,286,1530,32422,476,0,0,136,0,2077,945,0
444,287,1535,32554,476,1,5,132,0,2077,945,0
445,288,1540,32604,478,1,5,50,2,2077,945,0
446,288,1540,32604,478,0,0,0,0,2077,945,0
447,288,1540,32604,478,0,0,0,0,2078,945,0
448,288,1540,32629,480,0,0,26,2,2078,945,0
449,288,1540,32881,480,0,0,251,0,2078,945,0
450,290,1552,33041,482,2,12,161,2,2078,945,0
451,291,1558,33086,486,1,6,44,4,2078,945,0
452,292,1564,33359,486,1,6,273,0,2078,945,0
453,292,1564,33532,486,0,0,174,0,2078,945,0
454,292,1564,33673,488,0,0,141,2,2015,1008,63
455,292,1564,33889,488,0,0,216,0,2015,1008,0
456,292,1564,33960,488,0,0,71,0,2015,1008,0
457,294,1575,34264,490,2,11,304,2,2015,1008,0
458,295,1580,34462,490,1,5,198,0,2015,1008,0
459,298,1597,34703,490,3,17,241,0,2015,1008,0
460,301,1613,35029,490,3,16,325,0,2015,1008,0
461,302,1619,35302,492,1,6,274,2,2015,1008,0
462,304,1629,35562,496,2,10,260,4,2015,1008,0
463,305,1635,35880,498,1,6,318,2,2015,1008,0
464,307,1647,36105,500,2,12,224,2,2015,1008,0
465,309,1657,36307,504,2,10,203,4,2015,1008,0
466,310,1663,36606,504,1,6,299,0,2015,1008,0
467,314,1686,37077,504,4,23,471,0,2016,1008,0
468,318,1709,37225,504,4,23,148,0,2016,1008,0
469,321,1726,37397,506,3,17,172,2,2016,1008,0
470,323,1738,37604,510,2,12,207,4,2016,1008,0
471,324,1743,37807,510,1,5,203,0,1953,1071,63
472,324,1743,37811,510,0,0,4,0,1953,1071,0
473,325,1748,37969,510,1,5,158,0,1953,1071,0
474,325,1748,38076,512,0,0,107,2,1933,1091,20
475,326,1754,38251,514,1,6,176,2,1933,1091,0
476,330,1776,38764,514,4,22,513,0,1933,1091,0
477,333,1792,39250,518,3,16,485,4,1933,1091,0
478,335,1804,39781,520,2,12,531,2,1870,1154,63
479,337,1814,40001,520,2,10,221,0,1864,1160,6
480,340,1830,40051,520,3,16,50,0,1858,1166,6
481,340,1830,40101,520,0,0,50,0,1852,1172,6
482,340,1830,40179,520,0,0,78,0,1812,1212,40
483,340,1830,40519,520,0,0,340,0,1752,1272,60
484,342,1841,40708,522,2,11,189,2,1752,1272,0
485,344,1852,40816,522,2,11,108,0,1752,1272,0
486,344,1852,40823,522,0,0,7,0,1752,1272,0
487,344,1852,40926,522,0,0,104,0,1752,1272,0
488,345,1857,40985,522,1,5,59,0,1752,1272,0
489,345,1857,41173,522,0,0,188,0,1752,1272,0
490,346,1862,41591,522,1,5,418,0,1752,1272,0
491,349,1877,41914,522,3,15,323,0,1752,1272,0
492,353,1899,42368,522,4,22,453,0,1752,1272,0
493,354,1905,42686,526,1,6,318,4,1692,1332,60
494,355,1910,42722,526,1,5,36,0,1692,1332,0
495,356,1915,42793,526,1,5,71,0,1692,1332,0
496,356,1915,42797,530,0,0,4,4,1692,1332,0
497,356,1915,42895,530,0,0,98,0,1692,1332,0
498,357,1921,42912,532,1,6,18,2,1692,1332,0
499,357,1921,42982,534,0,0,70,2,1622,1402,70
500,357,1921,43105,534,0,0,123,0,1499,1525,123
501,357,1921,43358,534,0,0,253,0,1246,1778,253
502,357,1921,43422,536,0,0,64,2,1186,1838,60
503,358,1927,43672,542,1,6,249,6,1186,1838,0
504,359,1932,43884,552,1,5,213,10,1123,1901,63
505,360,1937,44791,552,1,5,907,0,1117,1907,6
506,363,1953,45322,552,3,16,531,0,1111,1913,6
507,370,1991,46400,554,7,38,1078,2,1105,1919,6
508,378,2034,47018,554,8,43,618,0,1105,1919,0
509,379,2040,47169,554,1,6,151,0,1105,1919,0
510,380,2045,47332,554,1,5,163,0,1101,1923,4
511,383,2061,48001,558,3,16,669,4,1036,1988,65
512,386,2077,48445,558,3,16,443,0,1008,2016,28
513,387,2082,48567,562,1,5,122,4,917,2107,91
514,389,2094,48856,562,2,12,289,0,869,2155,48
515,391,2106,49142,562,2,12,286,0,861,2163,8
516,392,2111,49282,564,1,5,140,2,798,2226,63
517,392,2111,49692,564,0,0,411,0,720,2304,78
518,395,2129,50033,564,3,18,341,0,720,2304,0
519,398,2144,50401,566,3,15,368,2,657,2367,63
520,398,2144,50817,566,0,0,416,0,657,2367,0
521,402,2168,51286,570,4,24,469,4,657,2367,0
522,404,2179,51877,572,2,11,591,2,657,2367,0
