# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
60,21,400,1104,2,0,0,0,0
61,21,400,1104,4,0,0,0,2
62,21,400,1104,4,0,0,0,0
63,21,400,1104,4,0,0,0,0
64,21,400,1104,4,0,0,0,0
65,21,400,1104,4,0,0,0,0
66,21,400,1104,4,0,0,0,0
67,21,400,1104,4,0,0,0,0
68,22,400,1119,4,1,0,15,0
69,22,400,1149,4,0,0,30,0
70,22,400,1179,4,0,0,30,0
71,24,400,1324,4,2,0,145,0
72,24,400,1324,4,0,0,0,0
73,29,400,1360,4,5,0,36,0
74,29,400,1360,4,0,0,0,0
75,29,400,1360,4,0,0,0,0
76,30,400,1365,4,1,0,5,0
77,30,400,1365,6,0,0,0,2
78,30,400,1365,6,0,0,0,0
79,30,400,1365,6,0,0,0,0
80,30,400,1365,18,0,0,0,12
81,30,400,1365,18,0,0,0,0
82,30,400,1365,18,0,0,0,0
83,30,400,1365,18,0,0,0,0
84,30,400,1365,18,0,0,0,0
85,30,400,1365,18,0,0,0,0
86,30,400,1455,18,0,0,90,0
87,31,400,1490,18,1,0,35,0
88,31,400,1490,18,0,0,0,0
89,31,400,1490,18,0,0,0,0
90,31,400,1490,18,0,0,0,0
91,31,400,1490,18,0,0,0,0
92,31,400,1610,18,0,0,120,0
93,32,400,1720,18,1,0,110,0
94,32,400,1750,18,0,0,30,0
95,37,400,2045,18,5,0,295,0
96,37,400,2225,18,0,0,180,0
97,37,400,2225,18,0,0,0,0
98,38,400,2365,18,1,0,140,0
99,40,400,2750,18,2,0,385,0
100,40,400,2750,18,0,0,0,0
101,48,400,3210,18,8,0,460,0
102,53,400,3550,18,5,0,340,0
103,53,400,3550,18,0,0,0,0
104,59,400,4210,18,6,0,660,0
105,68,400,4690,18,9,0,480,0
106,68,400,4750,18,0,0,60,0
107,77,400,5230,18,9,0,480,0
108,86,400,5500,18,9,0,270,0
109,88,400,5570,18,2,0,70,0
110,88,400,5570,18,0,0,0,0
111,88,400,5570,18,0,0,0,0
112,90,400,5970,18,2,0,400,0
113,90,400,5970,18,0,0,0,0
114,96,400,6270,18,6,0,300,0
115,106,400,6800,18,10,0,530,0
116,107,400,6820,18,1,0,20,0
117,114,400,7290,18,7,0,470,0
118,121,400,7745,18,7,0,455,0
119,122,400,7885,18,1,0,140,0
120,137,400,8350,18,15,0,465,0
121,137,400,8440,18,0,0,90,0
122,138,400,8520,18,1,0,80,0
123,143,400,8650,18,5,0,130,0
124,143,400,8680,18,0,0,30,0
125,156,400,9240,18,13,0,560,0
126,157,400,9470,18,1,0,230,0
127,157,400,9470,18,0,0,0,0
128,171,400,10320,18,14,0,850,0
129,179,400,10780,20,8,0,460,2
130,179,400,10780,20,0,0,0,0
131,188,400,11320,20,9,0,540,0
132,192,400,11490,20,4,0,170,0
133,192,400,11490,22,0,0,0,2
134,202,400,11840,22,10,0,350,0
135,206,400,12055,22,4,0,215,0
136,211,400,12395,22,5,0,340,0
137,217,400,12545,22,6,0,150,0
138,228,400,12810,22,11,0,265,0
139,230,400,13000,30,2,0,190,8
140,242,400,13600,34,12,0,600,4
141,261,400,14010,54,19,0,410,20
142,261,400,14010,54,0,0,0,0
143,267,400,14610,54,6,0,600,0
144,280,400,14975,54,13,0,365,0
145,280,400,14975,54,0,0,0,0
146,295,400,15590,54,15,0,615,0
147,298,400,15770,54,3,0,180,0
148,298,400,15770,54,0,0,0,0
149,302,400,16300,54,4,0,530,0
150,313,400,16700,54,11,0,400,0
151,316,400,16745,54,3,0,45,0
152,325,400,17255,54,9,0,510,0
153,332,400,17485,54,7,0,230,0
154,337,400,17705,54,5,0,220,0
155,348,400,18135,54,11,0,430,0
156,357,400,18465,54,9,0,330,0
157,363,400,18585,54,6,0,120,0
158,373,400,19055,54,10,0,470,0
159,379,400,19250,54,6,0,195,0
160,379,400,19250,54,0,0,0,0
161,383,400,19540,54,4,0,290,0
162,392,400,19840,54,9,0,300,0
163,394,400,20000,54,2,0,160,0
164,402,400,20490,62,8,0,490,8
165,402,400,20490,76,0,0,0,14
166,404,400,20530,84,2,0,40,8
167,414,400,20910,92,10,0,380,8
168,416,400,20950,102,2,0,40,10
169,425,400,21160,108,9,0,210,6
170,427,400,21260,108,2,0,100,0
171,427,400,21260,122,0,0,0,14
172,432,400,21480,162,5,0,220,40
173,432,400,21510,162,0,0,30,0
174,432,400,21510,168,0,0,0,6
175,432,400,21510,168,0,0,0,0
176,432,400,21510,168,0,0,0,0
177,432,400,21540,168,0,0,30,0
178,433,400,21590,168,1,0,50,0
179,433,400,21590,168,0,0,0,0
180,433,400,21590,168,0,0,0,0
181,434,400,21760,168,1,0,170,0
182,434,400,21820,168,0,0,60,0
183,436,400,22160,168,2,0,340,0
184,436,400,22210,168,0,0,50,0
185,441,400,22942,168,5,0,732,0
186,447,400,23557,168,6,0,615,0
187,450,400,23651,168,3,0,94,0
188,457,400,23939,168,7,0,288,0
189,458,400,24389,168,1,0,450,0
190,465,400,24963,168,7,0,574,0
191,469,400,25751,168,4,0,788,0
192,469,400,25751,168,0,0,0,0
193,491,400,26242,176,22,0,491,8
194,501,400,26561,176,10,0,319,0
195,509,400,26969,176,8,0,408,0
196,518,400,27262,180,9,0,293,4
197,518,400,27262,180,0,0,0,0
198,523,400,27697,192,5,0,435,12
199,528,400,27937,210,5,0,240,18
200,536,400,28151,218,8,0,214,8
201,538,400,28361,218,2,0,210,0
202,542,400,28655,218,4,0,294,0
203,550,400,29129,220,8,0,474,2
204,554,400,29653,220,4,0,524,0
205,562,400,30180,220,8,0,527,0
206,562,400,30290,220,0,0,110,0
207,562,400,30405,220,0,0,115,0
208,563,400,30515,220,1,0,110,0
209,564,400,30635,220,1,0,120,0
210,565,400,30755,220,1,0,120,0
211,567,400,30855,220,2,0,100,0
212,571,400,31005,220,4,0,150,0
213,575,400,31125,220,4,0,120,0
214,575,400,31295,220,0,0,170,0
215,579,400,31400,220,4,0,105,0
216,585,400,31552,220,6,0,152,0
217,589,400,31645,220,4,0,93,0
218,592,400,31786,220,3,0,141,0
219,592,400,31916,220,0,0,130,0
220,592,400,32036,230,0,0,120,10
221,592,400,32161,256,0,0,125,26
222,592,400,32261,292,0,0,100,36
223,593,400,32383,310,1,0,122,18
224,593,400,32513,326,0,0,130,16
225,593,400,32603,366,0,0,90,40
226,594,400,32748,372,1,0,145,6
227,595,400,32863,372,1,0,115,0
228,599,400,32978,374,4,0,115,2
229,601,400,33078,374,2,0,100,0
230,607,400,33230,376,6,0,152,2
231,609,400,33390,376,2,0,160,0
232,612,400,33522,376,3,0,132,0
233,613,400,33624,376,1,0,102,0
234,613,400,33749,376,0,0,125,0
235,614,400,33844,396,1,0,95,20
236,618,400,33988,406,4,0,144,10
237,624,400,34144,420,6,0,156,14
238,628,400,34263,424,4,0,119,4
239,632,400,34373,424,4,0,110,0
240,633,400,34498,424,1,0,125,0
241,637,400,34603,426,4,0,105,2
242,639,400,34713,426,2,0,110,0
243,639,400,34823,444,0,0,110,18
244,644,400,34958,456,5,0,135,12
245,646,400,35068,466,2,0,110,10
246,647,400,35183,466,1,0,115,0
247,655,400,35534,466,8,0,351,0
248,683,400,36386,470,28,0,852,4
249,700,400,36981,488,17,0,595,18
250,734,400,37966,550,34,0,985,62
251,747,400,38660,588,13,0,694,38
252,756,400,39143,618,9,0,483,30
253,766,400,39362,654,10,0,219,36
254,773,400,39717,656,7,0,355,2
255,774,400,39997,656,1,0,280,0
256,774,400,40167,656,0,0,170,0
257,785,400,40547,656,11,0,380,0
258,796,400,40932,664,11,0,385,8
259,796,400,41182,706,0,0,250,42
260,796,400,41272,748,0,0,90,42
261,801,400,41472,756,5,0,200,8
262,819,400,42107,756,18,0,635,0
263,822,400,42437,758,3,0,330,2
264,823,400,42717,760,1,0,280,2
265,823,400,42877,764,0,0,160,4
266,824,400,43277,764,1,0,400,0
267,824,400,43427,764,0,0,150,0
268,838,400,44002,764,14,0,575,0
269,838,400,44232,768,0,0,230,4
270,860,400,44919,772,22,0,687,4
271,872,400,45329,778,12,0,410,6
272,886,400,46189,814,14,0,860,36
273,897,400,46589,822,11,0,400,8
274,900,400,46699,822,3,0,110,0
275,905,400,46984,824,5,0,285,2
276,913,400,47249,828,8,0,265,4
277,917,400,47464,850,4,0,215,22
278,940,400,48411,870,23,0,947,20
279,954,400,48908,876,14,0,497,6
280,962,400,49193,882,8,0,285,6
281,968,400,49618,916,6,0,425,34
282,972,400,49983,920,4,0,365,4
283,974,400,50183,926,2,0,200,6
284,983,400,50423,932,9,0,240,6
285,989,400,50703,964,6,0,280,32
286,993,400,51063,964,4,0,360,0
287,999,400,51398,966,6,0,335,2
288,1014,400,52123,970,15,0,725,4
289,1017,400,52458,970,3,0,335,0
290,1018,400,52618,972,1,0,160,2
291,1023,400,52813,980,5,0,195,8
292,1025,400,52963,1004,2,0,150,24
293,1025,400,52983,1006,0,0,20,2
294,1026,400,53033,1006,1,0,50,0
295,1029,400,53283,1008,3,0,250,2
296,1034,400,53393,1008,5,0,110,0
297,1040,400,53733,1008,6,0,340,0
298,1051,400,54173,1030,11,0,440,22
299,1059,400,54413,1034,8,0,240,4
300,1076,400,54918,1064,17,0,505,30
301,1094,400,55713,1076,18,0,795,12
302,1117,400,56673,1142,23,0,960,66
303,1126,400,57188,1168,9,0,515,26
304,1132,400,57418,1216,6,0,230,48
305,1140,400,57798,1272,8,0,380,56
306,1144,400,58053,1308,4,0,255,36
307,1146,400,58283,1376,2,0,230,68
308,1165,400,58923,1382,19,0,640,6
309,1178,400,59483,1450,13,0,560,68
310,1190,400,59988,1458,12,0,505,8
311,1200,400,60633,1502,10,0,645,44
312,1223,400,61458,1592,23,0,825,90
313,1230,400,61843,1624,7,0,385,32
314,1232,400,62093,1656,2,0,250,32
315,1236,400,62287,1656,4,0,194,0
316,1242,400,62713,1656,6,0,426,0
317,1245,400,63010,1656,3,0,297,0
318,1256,400,63344,1676,11,0,334,20
319,1262,400,63678,1688,6,0,334,12
320,1264,400,64028,1694,2,0,350,6
321,1267,400,64374,1704,3,0,346,10
322,1270,400,64704,1704,3,0,330,0
323,1271,400,64962,1704,1,0,258,0
324,1274,400,65188,1704,3,0,226,0
325,1282,400,65432,1718,8,0,244,14
326,1290,400,65702,1732,8,0,270,14
327,1295,400,66050,1750,5,0,348,18
328,1299,400,66398,1772,4,0,348,22
329,1302,400,66590,1788,3,0,192,16
330,1307,400,66877,1804,5,0,287,16
331,1311,400,67171,1804,4,0,294,0
332,1317,400,67460,1824,6,0,289,20
333,1325,400,67664,1828,8,0,204,4
334,1328,400,68030,1828,3,0,366,0
335,1334,400,68359,1830,6,0,329,2
336,1338,400,68632,1832,4,0,273,2
337,1342,400,68908,1834,4,0,276,2
338,1348,400,69213,1860,6,0,305,26
339,1360,400,69536,1864,12,0,323,4
340,1365,400,69770,1868,5,0,234,4
341,1369,400,70000,1882,4,0,230,14
342,1374,400,70363,1886,5,0,363,4
343,1379,400,70701,1914,5,0,338,28
344,1384,400,70951,1924,5,0,250,10
345,1395,400,71315,1968,11,0,364,44
346,1402,400,71647,1974,7,0,332,6
347,1415,400,71928,1974,13,0,281,0
348,1418,400,72126,1974,3,0,198,0
349,1422,400,72295,1974,4,0,169,0
350,1427,400,72637,1974,5,0,342,0
351,1428,400,72811,1974,1,0,174,0
352,1431,400,73065,1974,3,0,254,0
353,1437,400,73298,1976,6,0,233,2
354,1440,400,73560,1996,3,0,262,20
355,1452,400,73830,2000,12,0,270,4
356,1458,400,74127,2000,6,0,297,0
357,1466,400,74407,2002,8,0,280,2
358,1469,400,74657,2020,3,0,250,18
359,1470,400,74952,2028,1,0,295,8
360,1477,400,75211,2028,7,0,259,0
361,1482,400,75549,2038,5,0,338,10
362,1491,400,75894,2038,9,0,345,0
363,1491,400,76054,2038,0,0,160,0
364,1495,400,76210,2040,4,0,156,2
365,1500,400,76392,2042,5,0,182,2
366,1502,400,76705,2046,2,0,313,4
367,1506,400,76910,2046,4,0,205,0
368,1506,400,77038,2046,0,0,128,0
369,1511,400,77185,2046,5,0,147,0
370,1512,400,77279,2046,1,0,94,0
371,1514,400,77463,2046,2,0,184,0
372,1524,400,77796,2046,10,0,333,0
373,1529,400,78035,2046,5,0,239,0
374,1535,400,78352,2046,6,0,317,0
375,1537,400,78496,2046,2,0,144,0
376,1543,400,78612,2046,6,0,116,0
377,1548,400,78850,2046,5,0,238,0
378,1552,400,79186,2046,4,0,336,0
379,1553,400,79408,2046,1,0,222,0
380,1555,400,79532,2046,2,0,124,0
381,1558,400,79702,2046,3,0,170,0
382,1567,400,79872,2046,9,0,170,0
383,1570,400,79970,2046,3,0,98,0
384,1579,400,80252,2046,9,0,282,0
385,1591,400,80508,2046,12,0,256,0
386,1595,400,80616,2046,4,0,108,0
387,1595,400,80692,2046,0,0,76,0
388,1598,400,80874,2046,3,0,182,0
389,1602,400,81164,2050,4,0,290,4
390,1604,400,81393,2056,2,0,229,6
391,1607,400,81692,2066,3,0,299,10
392,1616,400,82052,2082,9,0,360,16
393,1617,400,82254,2126,1,0,202,44
394,1619,400,82419,2170,2,0,165,44
395,1625,400,82744,2254,6,0,325,84
396,1627,400,83012,2262,2,0,268,8
397,1631,400,83360,2264,4,0,348,2
398,1639,400,83687,2306,8,0,327,42
399,1645,400,83983,2316,6,0,296,10
400,1648,400,84181,2320,3,0,198,4
401,1649,400,84355,2326,1,0,174,6
402,1649,400,84567,2330,0,0,212,4
403,1656,400,84827,2330,7,0,260,0
404,1660,400,85103,2330,4,0,276,0
405,1668,400,85327,2330,8,0,224,0
406,1673,400,85585,2330,5,0,258,0
407,1682,400,85779,2338,9,0,194,8
408,1686,400,86043,2392,4,0,264,54
409,1689,400,86211,2416,3,0,168,24
410,1696,400,86425,2436,7,0,214,20
411,1706,400,86710,2514,10,0,285,78
412,1708,400,86918,2552,2,0,208,38
413,1714,400,87183,2582,6,0,265,30
414,1718,400,87391,2606,4,0,208,24
415,1728,400,87655,2606,10,0,264,0
416,1733,400,87965,2612,5,0,310,6
417,1739,400,88201,2614,6,0,236,2
418,1745,400,88451,2614,6,0,250,0
419,1752,400,88741,2624,7,0,290,10
420,1760,400,89048,2624,8,0,307,0
421,1765,400,89319,2630,5,0,271,6
422,1771,400,89615,2688,6,0,296,58
423,1783,400,89955,2728,12,0,340,40
424,1795,400,90280,2736,12,0,325,8
425,1802,400,90477,2736,7,0,197,0
426,1807,400,90719,2736,5,0,242,0
427,1811,400,90975,2736,4,0,256,0
428,1813,400,91303,2736,2,0,328,0
429,1821,400,91635,2736,8,0,332,0
430,1829,400,91885,2780,8,0,250,44
431,1835,400,92198,2824,6,0,313,44
432,1840,400,92533,2826,5,0,335,2
433,1845,400,92847,2826,5,0,314,0
434,1851,400,93167,2832,6,0,320,6
435,1857,400,93412,2840,6,0,245,8
436,1861,400,93664,2840,4,0,252,0
437,1865,400,93884,2840,4,0,220,0
438,1867,400,94157,2870,2,0,273,30
439,1869,400,94409,2876,2,0,252,6
440,1869,400,94569,2876,0,0,160,0
441,1875,400,94813,2876,6,0,244,0
442,1876,400,95007,2876,1,0,194,0
443,1879,400,95265,2878,3,0,258,2
444,1882,400,95489,2878,3,0,224,0
445,1892,400,95745,2882,10,0,256,4
446,1892,400,95849,2886,0,0,104,4
447,1894,400,95861,2952,2,0,12,66
448,1897,400,96091,3046,3,0,230,94
449,1898,400,96189,3108,1,0,98,62
450,1905,400,96495,3150,7,0,306,42
451,1910,400,96813,3190,5,0,318,40
452,1917,400,97067,3238,7,0,254,48
453,1922,400,97417,3238,5,0,350,0
454,1933,400,97708,3238,11,0,291,0
455,1942,400,98030,3250,9,0,322,12
456,1948,400,98333,3268,6,0,303,18
457,1952,400,98670,3270,4,0,337,2
458,1962,400,98968,3270,10,0,298,0
459,1964,400,99261,3272,2,0,293,2
460,1979,400,99557,3272,15,0,296,0
461,1991,400,99868,3272,12,0,311,0
462,1996,400,100122,3276,5,0,254,4
463,1998,400,100366,3276,2,0,244,0
464,2003,400,100524,3348,5,0,158,72
465,2015,400,100837,3376,12,0,313,28
466,2025,400,101138,3376,10,0,301,0
467,2032,400,101412,3376,7,0,274,0
468,2035,400,101586,3428,3,0,174,52
469,2035,400,101618,3504,0,0,32,76
470,2036,400,101784,3508,1,0,166,4
471,2038,400,102084,3508,2,0,300,0
472,2045,400,102418,3508,7,0,334,0
473,2047,400,102758,3508,2,0,340,0
474,2050,400,103008,3508,3,0,250,0
475,2055,400,103375,3508,5,0,367,0
476,2060,400,103726,3508,5,0,351,0
477,2065,400,104013,3514,5,0,287,6
478,2074,400,104281,3560,9,0,268,46
479,2081,400,104585,3626,7,0,304,66
480,2087,400,104858,3670,6,0,273,44
481,2097,400,105107,3670,10,0,249,0
482,2101,400,105276,3670,4,0,169,0
483,2107,400,105550,3670,6,0,274,0
484,2111,400,105866,3670,4,0,316,0
485,2117,400,106174,3670,6,0,308,0
486,2119,400,106506,3670,2,0,332,0
487,2128,400,106848,3672,9,0,342,2
488,2133,400,107199,3672,5,0,351,0
489,2143,400,107530,3676,10,0,331,4
490,2149,400,107871,3702,6,0,341,26
491,2152,400,108073,3706,3,0,202,4
492,2159,400,108399,3706,7,0,326,0
493,2167,400,108712,3706,8,0,313,0
494,2174,400,108919,3706,7,0,207,0
495,2177,400,109101,3706,3,0,182,0
496,2183,400,109333,3708,6,0,232,2
497,2185,400,109489,3708,2,0,156,0
498,2192,400,109727,3708,7,0,238,0
499,2198,400,109936,3708,6,0,209,0
500,2202,400,110246,3708,4,0,310,0
501,2209,400,110555,3708,7,0,309,0
502,2210,400,110825,3708,1,0,270,0
503,2210,400,110937,3712,0,0,112,4
504,2211,400,111167,3712,1,0,230,0
505,2212,400,111402,3712,1,0,235,0
506,2215,400,111564,3712,3,0,162,0
507,2216,400,111746,3712,1,0,182,0
508,2223,400,111989,3712,7,0,243,0
509,2224,400,112223,3712,1,0,234,0
510,2227,400,112430,3712,3,0,207,0
511,2236,400,112630,3712,9,0,200,0
512,2238,400,112859,3712,2,0,229,0
513,2243,400,112938,3712,5,0,79,0
514,2243,400,112938,3712,0,0,0,0
515,2267,400,113593,3712,24,0,655,0
516,2278,400,113802,3712,11,0,209,0
517,2279,400,113829,3712,1,0,27,0
518,2285,400,114038,3712,6,0,209,0
519,2295,400,114246,3712,10,0,208,0
520,2305,400,114378,3712,10,0,132,0
521,2309,400,114514,3712,4,0,136,0
522,2329,400,115178,3712,20,0,664,0
523,2330,400,115204,3720,1,0,26,8
524,2334,400,115341,3736,4,0,137,16
525,2341,400,115569,3744,7,0,228,8
526,2350,400,115893,3782,9,0,324,38
527,2356,400,115983,3814,6,0,90,32
528,2365,400,116209,3816,9,0,226,2
529,2365,400,116209,3818,0,0,0,2
530,2368,400,116295,3818,3,0,86,0
531,2371,400,116381,3840,3,0,86,22
532,2375,400,116525,3848,4,0,144,8
533,2378,400,116741,3848,3,0,216,0
534,2378,400,116901,3848,0,0,160,0
535,2378,400,117061,3848,0,0,160,0
536,2380,400,117297,3848,2,0,236,0
537,2381,400,117435,3848,1,0,138,0
538,2385,400,117759,3854,4,0,324,6
539,2387,400,117827,3860,2,0,68,6
540,2389,400,118015,3886,2,0,188,26
541,2397,400,118579,3890,8,0,564,4
542,2400,400,118861,3890,3,0,282,0
543,2400,400,118861,3890,0,0,0,0
544,2401,400,119167,3890,1,0,306,0
545,2414,400,119757,3890,13,0,590,0
546,2424,400,120251,3890,10,0,494,0
547,2430,400,120472,3890,6,0,221,0
548,2432,400,120813,3898,2,0,341,8
549,2432,400,120813,3912,0,0,0,14
550,2439,400,121100,3966,7,0,287,54
551,2443,400,121380,4014,4,0,280,48
552,2443,400,121652,4026,0,0,272,12
553,2443,400,121724,4028,0,0,72,2
554,2445,400,121824,4038,2,0,100,10
555,2445,400,122312,4056,0,0,488,18
556,2447,400,122500,4066,2,0,188,10
557,2447,400,122596,4066,0,0,96,0
558,2450,400,122842,4096,3,0,246,30
559,2450,400,122858,4098,0,0,16,2
560,2454,400,122914,4100,4,0,56,2
561,2457,400,123152,4102,3,0,238,2
562,2462,400,123635,4106,5,0,483,4
563,2472,400,124099,4114,10,0,464,8
564,2479,400,124210,4120,7,0,111,6
565,2495,400,125106,4126,16,0,896,6
566,2503,400,125450,4156,8,0,344,30
567,2512,400,125940,4226,9,0,490,70
568,2517,400,126103,4322,5,0,163,96
569,2519,400,126147,4422,2,0,44,100
570,2531,400,126451,4446,12,0,304,24
571,2535,400,126621,4448,4,0,170,2
572,2538,400,126699,4448,3,0,78,0
573,2540,400,126847,4448,2,0,148,0
574,2541,400,126945,4450,1,0,98,2
575,2566,400,127763,4452,25,0,818,2
576,2574,400,128419,4454,8,0,656,2
577,2583,400,128797,4480,9,0,378,26
578,2588,400,129073,4488,5,0,276,8
579,2590,400,129310,4488,2,0,237,0
580,2594,400,129472,4488,4,0,162,0
581,2594,400,129640,4488,0,0,168,0
582,2594,400,129656,4488,0,0,16,0
583,2594,400,129656,4488,0,0,0,0
584,2594,400,129656,4492,0,0,0,4
585,2596,400,129861,4494,2,0,205,2
586,2602,400,130218,4502,6,0,357,8
587,2624,400,130872,4504,22,0,654,2
588,2624,400,130872,4506,0,0,0,2
589,2628,400,131064,4508,4,0,192,2
590,2634,400,131309,4514,6,0,245,6
591,2652,400,131763,4514,18,0,454,0
592,2659,400,132257,4514,7,0,494,0
593,2661,400,132549,4514,2,0,292,0
594,2665,400,132613,4536,4,0,64,22
595,2671,400,132793,4558,6,0,180,22
596,2675,400,132873,4596,4,0,80,38
597,2681,400,133109,4610,6,0,236,14
598,2682,400,133255,4614,1,0,146,4
599,2694,400,133674,4622,12,0,419,8
600,2699,400,134093,4628,5,0,419,6
601,2708,400,134400,4652,9,0,307,24
602,2708,400,134400,4690,0,0,0,38
603,2710,400,134492,4736,2,0,92,46
604,2722,400,135260,4754,12,0,768,18
605,2736,400,135760,4756,14,0,500,2
606,2736,400,135760,4756,0,0,0,0
607,2741,400,135834,4756,5,0,74,0
608,2746,400,136172,4756,5,0,338,0
609,2751,400,136262,4756,5,0,90,0
610,2756,400,136401,4758,5,0,139,2
611,2759,400,136639,4758,3,0,238,0
612,2760,400,136721,4758,1,0,82,0
613,2762,400,136757,4758,2,0,36,0
614,2762,400,136957,4758,0,0,200,0
615,2772,400,137105,4758,10,0,148,0
616,2773,400,137235,4760,1,0,130,2
617,2775,400,137439,4782,2,0,204,22
618,2781,400,137733,4800,6,0,294,18
619,2791,400,137915,4814,10,0,182,14
620,2791,400,137939,4832,0,0,24,18
621,2793,400,137953,4836,2,0,14,4
622,2793,400,138009,4838,0,0,56,2
623,2796,400,138079,4844,3,0,70,6
624,2796,400,138079,4864,0,0,0,20
625,2799,400,138103,4902,3,0,24,38
626,2801,400,138221,4908,2,0,118,6
627,2801,400,138309,4908,0,0,88,0
628,2803,400,138346,4910,2,0,37,2

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum
0,21,400,1104,2,21,400,1104,2
1,101,0,6781,16,122,400,7885,18
2,311,0,13705,150,433,400,21590,168
3,199,0,12783,256,632,400,34373,424
4,427,0,20040,610,1059,400,54413,1034
5,411,0,20539,994,1470,400,74952,2028
6,282,0,13789,596,1752,400,88741,2624
7,329,0,15844,1002,2081,400,104585,3626
8,306,0,13242,234,2387,400,117827,3860
9,307,0,15847,762,2694,400,133674,4622
10,109,0,4672,288,2803,400,138346,4910

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,628,628,2801,400,138309,267.6,38,13214

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,628,628,2801,400,138309,267.6,38,13214

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
1,36,65,29.4,defeated

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,1,140,"激光"
2,2,130,"导弹"
3,46,120,"自动步枪"
4,50,110,"狙击枪"
5,183,120,"自动步枪"
6,184,130,"导弹"
7,197,1,"扇形剑气"
8,204,110,"狙击枪"
9,205,120,"自动步枪"
10,247,1,"扇形剑气"
11,314,130,"导弹"
12,315,140,"激光"
13,513,120,"自动步枪"
14,514,130,"导弹"

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
1,78,1.2
