# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
73,14,240,722,0,0,0,11,0
74,14,240,755,0,0,0,33,0
75,14,240,755,0,0,0,0,0
76,14,240,755,0,0,0,0,0
77,14,240,766,0,0,0,11,0
78,14,240,788,0,0,0,22,0
79,14,240,788,0,0,0,0,0
80,14,240,788,0,0,0,0,0
81,14,240,788,0,0,0,0,0
82,14,240,788,0,0,0,0,0
83,14,240,788,0,0,0,0,0
84,14,240,788,0,0,0,0,0
85,14,240,788,0,0,0,0,0
86,14,240,788,0,0,0,0,0
87,14,240,788,0,0,0,0,0
88,14,240,788,0,0,0,0,0
89,14,240,788,0,0,0,0,0
90,14,240,788,0,0,0,0,0
91,14,240,788,0,0,0,0,0
92,14,240,788,8,0,0,0,8
93,14,240,788,16,0,0,0,8
94,14,240,788,24,0,0,0,8
95,16,280,800,28,2,40,12,4
96,16,280,800,32,0,0,0,4
97,16,280,800,32,0,0,0,0
98,16,280,800,32,0,0,0,0
99,16,280,811,32,0,0,11,0
100,16,280,822,32,0,0,11,0
101,16,280,833,32,0,0,11,0
102,16,280,833,32,0,0,0,0
103,16,280,833,32,0,0,0,0
104,16,280,833,32,0,0,0,0
105,16,280,833,32,0,0,0,0
106,16,280,833,32,0,0,0,0
107,16,280,833,32,0,0,0,0
108,16,280,833,32,0,0,0,0
109,16,280,833,32,0,0,0,0
110,16,280,833,32,0,0,0,0
111,16,280,833,32,0,0,0,0
112,16,280,833,32,0,0,0,0
113,16,280,833,32,0,0,0,0
114,16,280,833,32,0,0,0,0
115,16,280,833,32,0,0,0,0
116,16,280,833,32,0,0,0,0
117,16,280,833,32,0,0,0,0
118,16,280,833,32,0,0,0,0
119,16,280,833,32,0,0,0,0
120,16,280,833,32,0,0,0,0
121,16,280,855,32,0,0,22,0
122,16,280,877,32,0,0,22,0
123,16,280,910,32,0,0,33,0
124,16,280,921,32,0,0,11,0
125,16,280,943,32,0,0,22,0
126,18,320,958,36,2,40,15,4
127,18,320,958,36,0,0,0,0
128,18,320,980,36,0,0,22,0
129,18,320,991,36,0,0,11,0
130,18,320,991,36,0,0,0,0
131,18,320,991,36,0,0,0,0
132,18,320,1013,36,0,0,22,0
133,18,320,1024,36,0,0,11,0
134,18,320,1024,36,0,0,0,0
135,18,320,1024,36,0,0,0,0
136,18,320,1024,36,0,0,0,0
137,18,320,1046,36,0,0,22,0
138,18,320,1057,36,0,0,11,0
139,19,344,1070,38,1,24,13,2
140,19,344,1070,38,0,0,0,0
141,19,344,1070,38,0,0,0,0
142,19,344,1070,38,0,0,0,0
143,19,344,1070,38,0,0,0,0
144,19,344,1081,38,0,0,11,0
145,19,344,1081,38,0,0,0,0
146,19,344,1081,38,0,0,0,0
147,19,344,1081,38,0,0,0,0
148,19,344,1081,38,0,0,0,0
149,19,344,1081,38,0,0,0,0
150,19,344,1081,38,0,0,0,0
151,19,344,1081,38,0,0,0,0
152,19,344,1081,38,0,0,0,0
153,19,344,1081,38,0,0,0,0
154,19,344,1081,38,0,0,0,0
155,19,344,1081,38,0,0,0,0
156,19,344,1081,38,0,0,0,0
157,19,344,1081,38,0,0,0,0
158,19,344,1092,38,0,0,11,0
159,19,344,1125,38,0,0,33,0
160,20,368,1149,40,1,24,24,2
161,20,368,1149,40,0,0,0,0
162,22,416,1153,44,2,48,4,4
163,22,416,1153,44,0,0,0,0
164,22,416,1153,44,0,0,0,0
165,22,416,1175,44,0,0,22,0
166,22,416,1186,44,0,0,11,0
167,23,440,1188,46,1,24,2,2
168,23,440,1188,46,0,0,0,0
169,24,464,1201,48,1,24,13,2
170,24,464,1201,48,0,0,0,0
171,24,464,1201,48,0,0,0,0
172,24,464,1201,48,0,0,0,0
173,24,464,1212,48,0,0,11,0
174,24,464,1212,48,0,0,0,0
175,24,464,1212,48,0,0,0,0
176,24,464,1212,48,0,0,0,0
177,24,464,1212,48,0,0,0,0
178,25,488,1214,50,1,24,2,2
179,25,488,1214,50,0,0,0,0
180,26,512,1225,52,1,24,11,2
181,26,512,1225,52,0,0,0,0
182,26,512,1236,52,0,0,11,0
183,26,512,1238,52,0,0,2,0
184,26,512,1253,52,0,0,15,0
185,26,512,1257,52,0,0,4,0
186,27,536,1258,52,1,24,1,0
187,27,536,1258,52,0,0,0,0
188,27,536,1258,52,0,0,0,0
189,27,536,1258,52,0,0,0,0
190,27,536,1258,52,0,0,0,0
191,27,536,1258,54,0,0,0,2
192,27,536,1258,54,0,0,0,0
193,27,536,1258,54,0,0,0,0
194,27,536,1258,54,0,0,0,0
195,27,536,1258,54,0,0,0,0
196,27,536,1258,54,0,0,0,0
197,27,536,1258,54,0,0,0,0
198,27,536,1258,54,0,0,0,0
199,27,536,1258,54,0,0,0,0
200,27,536,1258,54,0,0,0,0
201,27,536,1258,54,0,0,0,0
202,27,536,1258,54,0,0,0,0
203,27,536,1258,54,0,0,0,0
204,27,536,1258,54,0,0,0,0
205,27,536,1258,54,0,0,0,0
206,27,536,1258,54,0,0,0,0
207,27,536,1258,54,0,0,0,0
208,27,536,1258,54,0,0,0,0
209,27,536,1258,54,0,0,0,0
210,27,536,1258,54,0,0,0,0
211,27,536,1258,54,0,0,0,0
212,27,536,1258,54,0,0,0,0
213,27,536,1258,54,0,0,0,0
214,27,536,1258,54,0,0,0,0
215,27,536,1258,54,0,0,0,0
216,27,536,1258,54,0,0,0,0
217,27,536,1258,54,0,0,0,0
218,27,536,1258,54,0,0,0,0
219,27,536,1258,54,0,0,0,0
220,27,536,1258,54,0,0,0,0
221,27,536,1258,54,0,0,0,0
222,27,536,1258,54,0,0,0,0
223,27,536,1258,54,0,0,0,0
224,27,536,1258,54,0,0,0,0
225,27,536,1258,54,0,0,0,0
226,27,536,1258,54,0,0,0,0
227,27,536,1269,54,0,0,11,0
228,27,536,1271,54,0,0,2,0
229,27,536,1273,54,0,0,2,0
230,27,536,1275,54,0,0,2,0
231,27,536,1286,54,0,0,11,0
232,27,536,1323,54,0,0,37,0
233,27,536,1349,54,0,0,26,0
234,27,536,1361,54,0,0,12,0
235,28,556,1384,56,1,20,23,2
236,28,556,1388,56,0,0,4,0
237,28,556,1399,56,0,0,11,0
238,29,576,1454,56,1,20,55,0
239,29,576,1508,56,0,0,54,0
240,29,576,1524,56,0,0,16,0
241,29,576,1540,56,0,0,16,0
242,29,576,1556,56,0,0,16,0
243,29,576,1566,56,0,0,10,0
244,29,576,1566,56,0,0,0,0
245,29,576,1610,56,0,0,44,0
246,32,636,1720,58,3,60,110,2
247,32,636,1767,58,0,0,47,0
248,32,636,1820,58,0,0,53,0
249,32,636,1866,58,0,0,46,0
250,33,656,1937,58,1,20,71,0
251,36,656,2003,58,3,0,66,0
252,36,656,2060,58,0,0,57,0
253,36,656,2072,58,0,0,12,0
254,36,656,2084,58,0,0,12,0
255,36,656,2096,58,0,0,12,0
256,36,656,2106,58,0,0,10,0
257,36,656,2106,58,0,0,0,0
258,36,656,2106,58,0,0,0,0
259,36,656,2106,58,0,0,0,0
260,36,656,2106,58,0,0,0,0
261,36,656,2106,58,0,0,0,0
262,36,656,2106,58,0,0,0,0
263,36,656,2106,58,0,0,0,0
264,36,656,2106,58,0,0,0,0
265,36,656,2106,58,0,0,0,0
266,36,656,2106,58,0,0,0,0
267,36,656,2106,58,0,0,0,0
268,36,656,2106,58,0,0,0,0
269,36,656,2106,58,0,0,0,0
270,36,656,2106,58,0,0,0,0
271,37,676,2206,58,1,20,100,0
272,38,696,2220,58,1,20,14,0
273,38,696,2289,58,0,0,69,0
274,40,736,2419,60,2,40,130,2
275,40,736,2445,64,0,0,26,4
276,41,756,2499,72,1,20,54,8
277,41,756,2517,72,0,0,18,0
278,41,756,2529,72,0,0,12,0
279,41,756,2535,72,0,0,6,0
280,42,780,2536,72,1,24,2,0
281,42,780,2536,72,0,0,0,0
282,42,780,2536,72,0,0,0,0
283,42,780,2536,72,0,0,0,0
284,42,780,2536,72,0,0,0,0
285,42,780,2536,72,0,0,0,0
286,42,780,2536,72,0,0,0,0
287,42,780,2536,72,0,0,0,0
288,42,780,2569,72,0,0,33,0
289,42,780,2575,72,0,0,6,0
290,42,780,2614,72,0,0,39,0
291,42,780,2626,72,0,0,12,0
292,43,800,2662,74,1,20,36,2
293,43,800,2662,74,0,0,0,0
294,43,800,2717,74,0,0,55,0
295,44,820,2725,74,1,20,8,0
296,45,840,2755,76,1,20,30,2
297,46,860,2818,78,1,20,63,2
298,46,860,2846,78,0,0,28,0
299,48,900,2881,80,2,40,35,2
300,48,900,2913,80,0,0,32,0
301,49,913,2936,82,1,13,23,2
302,49,913,2969,84,0,0,33,2
303,50,913,2999,86,1,0,30,2
304,51,913,3035,88,1,0,36,2
305,51,913,3068,88,0,0,33,0
306,51,913,3107,88,0,0,39,0
307,51,913,3152,88,0,0,45,0
308,52,913,3233,90,1,0,81,2
309,52,913,3280,90,0,0,47,0
310,53,933,3287,92,1,20,7,2
311,53,933,3309,92,0,0,22,0
312,54,953,3344,92,1,20,35,0
313,54,953,3387,94,0,0,43,2
314,54,953,3407,94,0,0,20,0
315,55,953,3449,96,1,0,42,2
316,55,953,3482,96,0,0,33,0
317,56,973,3537,96,1,20,55,0
318,56,973,3557,98,0,0,20,2
319,56,973,3610,98,0,0,53,0
320,58,1013,3654,100,2,40,44,2
321,58,1013,3664,100,0,0,10,0
322,58,1013,3762,100,0,0,98,0
323,58,1013,3792,100,0,0,30,0
324,59,1037,3822,100,1,24,30,0
325,59,1037,3875,100,0,0,53,0
326,60,1057,3909,100,1,20,35,0
327,60,1057,3952,100,0,0,43,0
328,60,1057,3972,102,0,0,20,2
329,61,1077,4073,102,1,20,101,0
330,61,1077,4093,102,0,0,20,0
331,61,1077,4147,102,0,0,54,0
332,63,1117,4209,102,2,40,63,0
333,63,1117,4229,105,0,0,20,3
334,64,1117,4267,111,1,0,38,6
335,66,1157,4316,120,2,40,49,9
336,66,1157,4316,126,0,0,0,6
337,66,1157,4316,126,0,0,0,0
338,66,1157,4316,126,0,0,0,0
339,66,1157,4349,126,0,0,33,0
340,66,1157,4403,126,0,0,54,0
341,66,1157,4467,126,0,0,64,0
342,66,1157,4596,126,0,0,129,0
343,66,1157,4690,126,0,0,94,0
344,66,1157,4730,126,0,0,40,0
345,67,1177,4830,126,1,20,100,0
346,69,1217,4866,126,2,40,36,0
347,70,1237,4889,132,1,20,24,6
348,71,1257,4926,138,1,20,37,6
349,73,1305,4928,142,2,48,2,4
350,73,1305,4928,142,0,0,0,0
351,73,1305,4928,142,0,0,0,0
352,73,1305,4928,142,0,0,0,0
353,73,1305,4928,142,0,0,0,0
354,73,1305,4928,142,0,0,0,0
355,73,1305,4928,142,0,0,0,0
356,73,1305,4928,142,0,0,0,0
357,73,1305,4928,142,0,0,0,0
358,73,1305,4928,142,0,0,0,0
359,73,1305,4928,144,0,0,0,2
360,73,1305,4928,144,0,0,0,0
361,73,1305,4928,144,0,0,0,0
362,73,1305,4928,146,0,0,0,2
363,73,1305,4928,146,0,0,0,0
364,73,1305,4928,146,0,0,0,0
365,73,1305,4928,146,0,0,0,0
366,73,1305,4928,146,0,0,0,0
367,73,1305,4928,148,0,0,0,2
368,73,1305,4928,150,0,0,0,2
369,73,1305,4928,152,0,0,0,2
370,73,1305,5016,152,0,0,88,0
371,73,1305,5036,152,0,0,20,0
372,73,1305,5100,152,0,0,64,0
373,73,1305,5130,152,0,0,30,0
374,74,1325,5141,154,1,20,11,2
375,74,1325,5151,154,0,0,10,0
376,74,1325,5151,154,0,0,0,0
377,74,1325,5151,154,0,0,0,0
378,74,1325,5151,154,0,0,0,0
379,74,1325,5151,154,0,0,0,0
380,74,1325,5151,154,0,0,0,0
381,74,1325,5151,154,0,0,0,0
382,74,1325,5151,156,0,0,0,2
383,75,1345,5240,156,1,20,89,0
384,75,1345,5348,156,0,0,108,0
385,77,1389,5388,158,2,44,40,2
386,77,1389,5418,158,0,0,30,0
387,78,1409,5454,160,1,20,36,2
388,80,1414,5506,162,2,5,52,2
389,80,1414,5580,162,0,0,74,0
390,80,1414,5580,162,0,0,0,0
391,80,1414,5580,164,0,0,0,2
392,80,1414,5624,164,0,0,44,0
393,80,1414,5634,164,0,0,10,0
394,80,1414,5644,164,0,0,10,0
395,81,1434,5680,166,1,20,36,2
396,81,1434,5680,166,0,0,0,0
397,81,1434,5680,168,0,0,0,2
398,81,1434,5680,168,0,0,0,0
399,82,1454,5706,170,1,20,26,2
400,82,1454,5706,170,0,0,0,0
401,82,1454,5750,170,0,0,44,0
402,82,1454,5760,170,0,0,10,0
403,82,1454,5770,170,0,0,10,0
404,82,1454,5824,170,0,0,54,0
405,82,1454,5834,170,0,0,10,0
406,82,1454,5866,170,0,0,32,0
407,82,1454,5930,170,0,0,64,0
408,83,1474,5966,170,1,20,36,0
409,83,1474,5976,172,0,0,10,2
410,84,1494,5980,172,1,20,4,0
411,84,1494,5980,172,0,0,0,0
412,85,1514,6006,172,1,20,26,0
413,85,1514,6050,172,0,0,44,0
414,85,1514,6060,172,0,0,10,0
415,85,1514,6070,172,0,0,10,0
416,85,1514,6080,172,0,0,10,0
417,85,1514,6080,172,0,0,0,0
418,85,1514,6080,172,0,0,0,0
419,85,1514,6080,172,0,0,0,0
420,85,1514,6080,172,0,0,0,0
421,85,1514,6080,172,0,0,0,0
422,85,1514,6080,172,0,0,0,0
423,85,1514,6080,172,0,0,0,0
424,85,1514,6091,172,0,0,11,0
425,86,1534,6213,172,1,20,122,0
426,86,1534,6233,172,0,0,20,0
427,86,1534,6253,172,0,0,20,0
428,86,1534,6273,172,0,0,20,0
429,88,1574,6306,174,2,40,33,2
430,88,1574,6306,174,0,0,0,0
431,88,1574,6306,174,0,0,0,0
432,88,1574,6350,174,0,0,44,0
433,88,1574,6360,174,0,0,10,0
434,88,1574,6370,174,0,0,10,0
435,88,1574,6380,176,0,0,10,2
436,88,1574,6380,176,0,0,0,0
437,88,1574,6380,176,0,0,0,0
438,88,1574,6380,176,0,0,0,0
439,88,1574,6380,176,0,0,0,0
440,89,1594,6406,178,1,20,26,2
441,89,1594,6406,178,0,0,0,0
442,89,1594,6406,178,0,0,0,0
443,89,1594,6406,178,0,0,0,0
444,89,1594,6406,178,0,0,0,0
445,89,1594,6406,178,0,0,0,0
446,89,1594,6406,178,0,0,0,0
447,89,1594,6406,178,0,0,0,0
448,89,1594,6406,178,0,0,0,0
449,89,1594,6406,178,0,0,0,0
450,89,1594,6406,178,0,0,0,0
451,89,1594,6450,178,0,0,44,0
452,89,1594,6460,178,0,0,10,0
453,89,1594,6470,178,0,0,10,0
454,90,1618,6476,178,1,24,6,0
455,90,1618,6476,178,0,0,0,0
456,90,1618,6476,178,0,0,0,0
457,90,1618,6476,178,0,0,0,0
458,90,1618,6476,178,0,0,0,0
459,90,1618,6476,178,0,0,0,0
460,90,1618,6476,178,0,0,0,0
461,90,1618,6476,178,0,0,0,0
462,90,1618,6476,178,0,0,0,0
463,90,1618,6476,178,0,0,0,0
464,90,1618,6476,178,0,0,0,0
465,90,1618,6476,178,0,0,0,0
466,90,1618,6476,178,0,0,0,0
467,90,1618,6476,178,0,0,0,0
468,90,1618,6476,180,0,0,0,2
469,90,1618,6476,180,0,0,0,0
470,90,1618,6476,180,0,0,0,0
471,90,1618,6476,180,0,0,0,0
472,90,1618,6476,180,0,0,0,0
473,90,1618,6514,180,0,0,39,0
474,90,1618,6524,180,0,0,10,0
475,90,1618,6534,180,0,0,10,0
476,90,1618,6544,180,0,0,10,0
477,90,1618,6544,180,0,0,0,0
478,90,1618,6544,180,0,0,0,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum
0,3,60,480,0,3,60,480,0
1,13,220,353,32,16,280,833,32
2,9,208,381,18,25,488,1214,50
3,4,88,294,6,29,576,1508,56
4,19,324,1374,24,48,900,2881,80
5,25,405,2047,64,73,1305,4928,144
6,12,209,1152,28,85,1514,6080,172
7,5,104,465,8,90,1618,6544,180

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,67,4,"攻击提升",1
2,76,1002,"迅猎者（示例）",1
3,174,3,"余烬契约",1
4,251,2,"裂空",1
5,262,2,"裂空",2
6,309,3,"余烬契约",2
7,315,3,"余烬契约",3
8,334,1003,"裂空齐射（示例）",1
9,389,3,"余烬契约",4
10,463,1004,"寒霜刻印（示例）",1

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,67,67,12,240,680,10.7,215,609
1,"攻击提升",67,76,9,2,0,75,13.3,0,500
2,"迅猎者（示例）",76,174,98,10,224,457,6.1,137,280
3,"余烬契约",174,251,77,9,192,725,7.0,150,565
4,"裂空",251,262,11,3,0,169,16.4,0,922
5,"裂空",262,309,47,16,257,1128,20.4,328,1439
6,"余烬契约",309,315,6,2,40,174,20.0,400,1740
7,"余烬契约",315,334,19,9,164,822,28.4,518,2596
8,"裂空齐射（示例）",334,389,55,17,297,1277,18.5,324,1393
9,"余烬契约",389,463,74,10,204,970,8.1,165,786
10,"寒霜刻印（示例）",463,478,15,0,0,69,0.0,0,274

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,67,1001,"血肉增生",1
2,76,1003,"猎杀本能",1
3,174,1001,"血肉增生",2
4,251,1003,"猎杀本能",2
5,262,1003,"猎杀本能",3
6,309,1003,"猎杀本能",4
7,315,1001,"血肉增生",3
8,334,1001,"血肉增生",4
9,389,1003,"猎杀本能",5
10,463,1001,"血肉增生",5

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,67,67,12,240,680,10.7,215,609
1,"血肉增生",67,76,9,2,0,75,13.3,0,500
2,"猎杀本能",76,174,98,10,224,457,6.1,137,280
3,"血肉增生",174,251,77,9,192,725,7.0,150,565
4,"猎杀本能",251,262,11,3,0,169,16.4,0,922
5,"猎杀本能",262,309,47,16,257,1128,20.4,328,1439
6,"猎杀本能",309,315,6,2,40,174,20.0,400,1740
7,"血肉增生",315,334,19,9,164,822,28.4,518,2596
8,"血肉增生",334,389,55,17,297,1277,18.5,324,1393
9,"猎杀本能",389,463,74,10,204,970,8.1,165,786
10,"血肉增生",463,478,15,0,0,69,0.0,0,274

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
1,115,218,103.7,defeated
2,386,396,9.8,defeated
3,426,476,49.6,final
