# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
219,1375,400,69313,2227,8,0,405,0,1999928,72,0
220,1382,400,69792,2227,7,0,479,0,1999928,72,0
221,1393,400,70063,2227,11,0,271,0,1999928,72,0
222,1397,400,70455,2237,4,0,392,10,1999928,72,0
223,1407,400,70755,2253,10,0,300,16,1999928,72,0
224,1413,400,70943,2261,6,0,188,8,1999928,72,0
225,1415,400,71083,2261,2,0,140,0,1999928,72,0
226,1423,400,71643,2267,8,0,560,6,1999912,88,16
227,1435,400,72053,2271,12,0,410,4,1999912,88,0
228,1439,400,72198,2277,4,0,145,6,1999912,88,0
229,1442,400,72324,2283,3,0,126,6,1999912,88,0
230,1449,400,72620,2283,7,0,296,0,1999912,88,0
231,1470,400,73407,2283,21,0,787,0,1999912,88,0
232,1480,400,73515,2315,10,0,108,32,1999912,88,0
233,1488,400,73900,2323,8,0,385,8,1999912,88,0
234,1489,400,73958,2327,1,0,58,4,1999912,88,0
235,1494,400,74424,2329,5,0,466,2,1999912,88,0
236,1500,400,74868,2335,6,0,444,6,1999912,88,0
237,1510,400,75202,2337,10,0,334,2,1999912,88,0
238,1513,400,75472,2337,3,0,270,0,1999912,88,0
239,1521,400,75816,2339,8,0,344,2,1999912,88,0
240,1523,400,76060,2347,2,0,244,8,1999912,88,0
241,1524,400,76070,2347,1,0,10,0,1999912,88,0
242,1531,400,76428,2369,7,0,358,22,1999912,88,0
243,1535,400,76556,2369,4,0,128,0,1999912,88,0
244,1537,400,76761,2369,2,0,205,0,1999912,88,0
245,1539,400,77197,2369,2,0,436,0,1999912,88,0
246,1555,400,77496,2389,16,0,299,20,1999912,88,0
247,1571,400,77785,2419,16,0,289,30,1999912,88,0
248,1573,400,77949,2423,2,0,164,4,1999912,88,0
249,1585,400,78711,2425,12,0,762,2,1999912,88,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,260,400,14066,63,8,260,400,14066,63,8
1,370,0,18883,554,0,630,400,32949,617,8
2,471,0,22233,958,16,1101,400,55182,1575,24
3,420,0,20634,764,64,1521,400,75816,2339,88
4,64,0,2895,86,0,1585,400,78711,2425,88

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,249,249,1573,400,77949,379.0,96,18783

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,249,249,1573,400,77949,379.0,96,18783

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,1,130,"导弹"
2,2,120,"自动步枪"
3,3,130,"导弹"

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,1,1,0,0,0,0.0,0,0
1,"导弹",1,2,1,0,0,0,0.0,0,0
2,"自动步枪",2,3,1,0,0,0,0.0,0,0
3,"导弹",3,249,246,1573,77949,88,383.7,19012,21

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
1,9,1.2
2,9,1.4
3,9,1.6
4,9,2.4
5,9,5.0
6,9,5.8
7,9,6.0
8,9,8.7
9,9,9.7
10,9,10.1
11,9,11.5
12,9,15.9
13,9,16.3
14,9,16.6
15,9,17.0
16,9,19.0
