# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
72,18,364,1095,30,0,0,33,0
73,19,384,1124,30,1,20,30,0
74,19,384,1146,30,0,0,22,0
75,19,384,1146,30,0,0,0,0
76,21,424,1194,32,2,40,48,2
77,23,464,1220,36,2,40,26,4
78,23,464,1220,38,0,0,0,2
79,23,464,1220,38,0,0,0,0
80,23,464,1242,40,0,0,22,2
81,23,464,1275,42,0,0,33,2
82,24,488,1299,42,1,24,24,0
83,25,512,1302,44,1,24,3,2
84,25,512,1324,46,0,0,22,2
85,25,512,1368,46,0,0,44,0
86,25,512,1368,46,0,0,0,0
87,25,512,1390,46,0,0,22,0
88,25,512,1412,46,0,0,22,0
89,25,512,1434,46,0,0,22,0
90,26,532,1475,46,1,20,41,0
91,26,532,1475,48,0,0,0,2
92,28,572,1513,50,2,40,39,2
93,28,572,1513,50,0,0,0,0
94,28,572,1546,50,0,0,33,0
95,28,572,1579,50,0,0,33,0
96,28,572,1601,50,0,0,22,0
97,29,596,1625,50,1,24,24,0
98,29,596,1625,52,0,0,0,2
99,30,620,1638,54,1,24,13,2
100,30,620,1704,54,0,0,66,0
101,31,640,1734,56,1,20,30,2
102,31,640,1745,56,0,0,11,0
103,31,640,1811,56,0,0,66,0
104,31,640,1811,56,0,0,0,0
105,31,640,1844,56,0,0,33,0
106,32,660,1887,58,1,20,44,2
107,32,660,1887,60,0,0,0,2
108,32,660,1887,60,0,0,0,0
109,32,660,1942,60,0,0,55,0
110,32,660,1975,60,0,0,33,0
111,32,660,2019,60,0,0,44,0
112,33,680,2085,62,1,20,66,2
113,33,680,2085,62,0,0,0,0
114,33,680,2085,62,0,0,0,0
115,33,680,2085,62,0,0,0,0
116,33,680,2085,62,0,0,0,0
117,33,680,2085,62,0,0,0,0
118,33,680,2085,62,0,0,0,0
119,33,680,2085,62,0,0,0,0
120,33,680,2085,62,0,0,0,0
121,34,700,2106,64,1,20,22,2
122,34,700,2161,64,0,0,55,0
123,34,700,2161,64,0,0,0,0
124,36,740,2204,64,2,40,43,0
125,36,740,2237,66,0,0,33,2
126,37,760,2259,70,1,20,22,4
127,37,760,2281,70,0,0,22,0
128,37,760,2347,70,0,0,66,0
129,37,760,2347,70,0,0,0,0
130,37,760,2347,70,0,0,0,0
131,37,760,2347,70,0,0,0,0
132,37,760,2435,70,0,0,88,0
133,39,804,2535,70,2,44,101,0
134,39,804,2579,72,0,0,44,2
135,39,804,2623,74,0,0,44,2
136,39,804,2623,74,0,0,0,0
137,39,804,2623,74,0,0,0,0
138,40,828,2645,76,1,24,22,2
139,40,828,2645,76,0,0,0,0
140,40,828,2645,76,0,0,0,0
141,40,828,2645,88,0,0,0,12
142,40,828,2645,97,0,0,0,9
143,40,828,2645,100,0,0,0,3
144,40,828,2689,100,0,0,44,0
145,40,828,2733,102,0,0,44,2
146,40,828,2733,102,0,0,0,0
147,40,828,2733,102,0,0,0,0
148,40,828,2733,102,0,0,0,0
149,41,848,2776,102,1,20,44,0
150,41,848,2820,102,0,0,44,0
151,41,848,2864,102,0,0,44,0
152,41,848,2941,104,0,0,77,2
153,41,848,2963,104,0,0,22,0
154,42,868,2985,106,1,20,22,2
155,44,916,3015,110,2,48,30,4
156,46,956,3146,112,2,40,131,2
157,47,976,3246,114,1,20,100,2
158,48,976,3346,116,1,0,100,2
159,49,996,3358,118,1,20,12,2
160,49,996,3358,118,0,0,0,0
161,49,996,3358,120,0,0,0,2
162,49,996,3380,120,0,0,22,0
163,50,1020,3480,122,1,24,100,2
164,52,1064,3530,126,2,44,50,4
165,53,1088,3540,126,1,24,11,0
166,55,1128,3585,128,2,40,45,2
167,55,1128,3651,130,0,0,66,2
168,55,1128,3701,130,0,0,50,0
169,56,1148,3720,132,1,20,19,2
170,56,1148,3748,132,0,0,28,0
171,56,1148,3748,132,0,0,0,0
172,56,1148,3748,132,0,0,0,0
173,56,1148,3748,132,0,0,0,0
174,56,1148,3748,132,0,0,0,0
175,56,1148,3748,132,0,0,0,0
176,56,1148,3748,132,0,0,0,0
177,56,1148,3748,132,0,0,0,0
178,56,1148,3748,132,0,0,0,0
179,56,1148,3748,132,0,0,0,0
180,56,1148,3748,132,0,0,0,0
181,56,1148,3748,132,0,0,0,0
182,56,1148,3748,132,0,0,0,0
183,56,1148,3748,132,0,0,0,0
184,56,1148,3748,132,0,0,0,0
185,56,1148,3748,132,0,0,0,0
186,56,1148,3748,132,0,0,0,0
187,56,1148,3748,132,0,0,0,0
188,56,1148,3748,132,0,0,0,0
189,56,1148,3748,132,0,0,0,0
190,56,1148,3748,132,0,0,0,0
191,56,1148,3748,132,0,0,0,0
192,56,1148,3748,132,0,0,0,0
193,56,1148,3748,132,0,0,0,0
194,56,1148,3748,132,0,0,0,0
195,56,1148,3748,132,0,0,0,0
196,56,1148,3748,132,0,0,0,0
197,56,1148,3748,132,0,0,0,0
198,56,1148,3748,132,0,0,0,0
199,56,1148,3748,132,0,0,0,0
200,56,1148,3748,132,0,0,0,0
201,56,1148,3748,132,0,0,0,0
202,56,1148,3748,132,0,0,0,0
203,56,1148,3748,132,0,0,0,0
204,56,1148,3748,132,0,0,0,0
205,56,1148,3748,132,0,0,0,0
206,56,1148,3748,132,0,0,0,0
207,56,1148,3748,132,0,0,0,0
208,56,1148,3748,132,0,0,0,0
209,56,1148,3748,132,0,0,0,0
210,56,1148,3748,132,0,0,0,0
211,56,1148,3748,132,0,0,0,0
212,56,1148,3748,132,0,0,0,0
213,56,1148,3748,132,0,0,0,0
214,56,1148,3748,132,0,0,0,0
215,57,1168,3758,134,1,20,10,2
216,57,1168,3758,134,0,0,0,0
217,57,1168,3758,134,0,0,0,0
218,57,1168,3758,134,0,0,0,0
219,57,1168,3758,134,0,0,0,0
220,57,1168,3758,134,0,0,0,0
221,57,1168,3758,134,0,0,0,0
222,57,1168,3758,134,0,0,0,0
223,57,1168,3758,134,0,0,0,0
224,57,1168,3758,134,0,0,0,0
225,57,1168,3758,134,0,0,0,0
226,57,1168,3758,134,0,0,0,0
227,57,1168,3758,134,0,0,0,0
228,57,1168,3758,134,0,0,0,0
229,57,1168,3758,134,0,0,0,0
230,57,1168,3758,134,0,0,0,0
231,57,1168,3758,134,0,0,0,0
232,57,1168,3758,134,0,0,0,0
233,57,1168,3758,134,0,0,0,0
234,57,1168,3758,134,0,0,0,0
235,57,1168,3758,134,0,0,0,0
236,57,1168,3758,134,0,0,0,0
237,57,1168,3813,134,0,0,55,0
238,57,1168,3878,134,0,0,65,0
239,57,1168,3953,134,0,0,75,0
240,57,1168,3983,134,0,0,30,0
241,57,1168,4003,134,0,0,20,0
242,57,1168,4013,134,0,0,10,0
243,57,1168,4013,134,0,0,0,0
244,58,1188,4028,136,1,20,15,2
245,59,1208,4043,138,1,20,15,2
246,59,1208,4043,138,0,0,0,0
247,59,1208,4043,138,0,0,0,0
248,60,1228,4071,138,1,20,28,0
249,60,1228,4071,138,0,0,0,0
250,60,1228,4071,138,0,0,0,0
251,60,1228,4071,138,0,0,0,0
252,60,1228,4071,138,0,0,0,0
253,60,1228,4071,138,0,0,0,0
254,60,1228,4126,138,0,0,55,0
255,60,1228,4136,138,0,0,10,0
256,60,1228,4146,138,0,0,10,0
257,60,1228,4156,138,0,0,10,0
258,60,1228,4156,138,0,0,0,0
259,60,1228,4211,138,0,0,55,0
260,60,1228,4221,138,0,0,10,0
261,60,1228,4231,138,0,0,10,0
262,60,1228,4241,138,0,0,10,0
263,60,1228,4241,138,0,0,0,0
264,60,1228,4241,138,0,0,0,0
265,60,1228,4296,138,0,0,55,0
266,60,1228,4306,138,0,0,10,0
267,60,1228,4371,138,0,0,65,0
268,60,1228,4391,138,0,0,20,0
269,61,1252,4396,138,1,24,5,0
270,61,1252,4396,138,0,0,0,0
271,61,1252,4429,138,0,0,33,0
272,62,1272,4450,140,1,20,21,2
273,62,1272,4456,140,0,0,6,0
274,62,1272,4462,142,0,0,6,2
275,63,1292,4483,142,1,20,21,0
276,63,1292,4483,142,0,0,0,0
277,64,1316,4504,144,1,24,22,2
278,64,1316,4504,144,0,0,0,0
279,64,1316,4504,144,0,0,0,0
280,64,1316,4526,144,0,0,22,0
281,64,1316,4530,144,0,0,4,0
282,65,1340,4574,146,1,24,44,2
283,65,1340,4574,146,0,0,0,0
284,65,1340,4574,146,0,0,0,0
285,65,1340,4574,146,0,0,0,0
286,65,1340,4574,146,0,0,0,0
287,65,1340,4574,148,0,0,0,2
288,65,1340,4574,148,0,0,0,0
289,65,1340,4574,148,0,0,0,0
290,66,1360,4589,150,1,20,15,2
291,66,1360,4589,150,0,0,0,0
292,66,1360,4589,150,0,0,0,0
293,66,1360,4589,150,0,0,0,0
294,66,1360,4589,150,0,0,0,0
295,66,1360,4589,150,0,0,0,0
296,66,1360,4589,150,0,0,0,0
297,66,1360,4644,150,0,0,55,0
298,66,1360,4654,150,0,0,10,0
299,66,1360,4708,150,0,0,54,0
300,66,1360,4726,150,0,0,18,0
301,66,1360,4744,150,0,0,18,0
302,66,1360,4752,150,0,0,8,0
303,66,1360,4752,150,0,0,0,0
304,67,1380,4770,152,1,20,18,2
305,67,1380,4770,152,0,0,0,0
306,67,1380,4825,152,0,0,55,0
307,67,1380,4868,152,0,0,43,0
308,67,1380,4884,152,0,0,16,0
309,67,1380,4900,152,0,0,16,0
310,67,1380,4994,152,0,0,94,0
311,67,1380,5065,152,0,0,71,0
312,67,1380,5091,152,0,0,26,0
313,67,1380,5227,152,0,0,136,0
314,68,1400,5253,152,1,20,27,0
315,68,1400,5263,152,0,0,10,0
316,68,1400,5372,152,0,0,109,0
317,70,1444,5399,154,2,44,27,2
318,71,1464,5489,154,1,20,91,0
319,71,1464,5507,154,0,0,18,0
320,71,1464,5525,154,0,0,18,0
321,71,1464,5535,154,0,0,10,0
322,71,1464,5535,154,0,0,0,0
323,72,1484,5572,156,1,20,37,2
324,72,1484,5572,156,0,0,0,0
325,72,1484,5572,156,0,0,0,0
326,72,1484,5572,156,0,0,0,0
327,72,1484,5627,156,0,0,55,0
328,72,1484,5637,156,0,0,10,0
329,73,1504,5674,158,1,20,38,2
330,73,1504,5684,158,0,0,10,0
331,73,1504,5684,158,0,0,0,0
332,73,1504,5684,158,0,0,0,0
333,73,1504,5684,158,0,0,0,0
334,73,1504,5684,158,0,0,0,0
335,74,1524,5712,158,1,20,28,0
336,74,1524,5767,160,0,0,55,2
337,74,1524,5777,160,0,0,10,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum
0,18,364,941,30,18,364,941,30
1,15,316,1144,32,33,680,2085,62
2,23,468,1664,70,56,1148,3748,132
3,1,20,205,2,57,1168,3953,134
4,9,192,755,16,66,1360,4708,150
5,8,164,1069,10,74,1524,5777,160

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,44,4,"攻击提升",1
2,53,5,"最大生命",1
3,78,2,"裂空",1
4,90,2,"裂空",2
5,127,2,"裂空",3
6,158,3,"余烬契约",1
7,169,1003,"裂空齐射（示例）",1
8,179,1002,"迅猎者（示例）",1
9,332,3,"余烬契约",2

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,44,44,12,244,705,16.4,333,961
1,"攻击提升",44,53,9,4,80,123,26.7,533,820
2,"最大生命",53,78,25,7,140,392,16.8,336,941
3,"裂空",78,90,12,2,48,214,10.0,240,1070
4,"裂空",90,127,37,12,248,825,19.5,402,1337
5,"裂空",127,158,31,10,216,988,19.4,418,1911
6,"余烬契约",158,169,11,8,152,455,43.6,829,2482
7,"裂空齐射（示例）",169,179,10,1,20,47,6.0,120,282
8,"迅猎者（示例）",179,332,153,17,356,1936,6.7,140,759
9,"余烬契约",332,337,5,1,20,83,12.0,240,990

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,44,1001,"血肉增生",1
2,53,1002,"凶残獠牙",1
3,78,1001,"血肉增生",2
4,90,1001,"血肉增生",3
5,127,1001,"血肉增生",4
6,158,1002,"凶残獠牙",2
7,169,1001,"血肉增生",5
8,179,1002,"凶残獠牙",3
9,332,1002,"凶残獠牙",4

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,44,44,12,244,705,16.4,333,961
1,"血肉增生",44,53,9,4,80,123,26.7,533,820
2,"凶残獠牙",53,78,25,7,140,392,16.8,336,941
3,"血肉增生",78,90,12,2,48,214,10.0,240,1070
4,"血肉增生",90,127,37,12,248,825,19.5,402,1337
5,"血肉增生",127,158,31,10,216,988,19.4,418,1911
6,"凶残獠牙",158,169,11,8,152,455,43.6,829,2482
7,"血肉增生",169,179,10,1,20,47,6.0,120,282
8,"凶残獠牙",179,332,153,17,356,1936,6.7,140,759
9,"凶残獠牙",332,337,5,1,20,83,12.0,240,990

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
1,205,210,4.4,defeated
2,227,285,57.7,defeated
3,317,331,14.0,final
