# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
72,19,384,1074,36,0,0,0,0
73,19,384,1074,36,0,0,0,0
74,19,384,1074,38,0,0,0,2
75,19,384,1074,50,0,0,0,12
76,19,384,1074,60,0,0,0,10
77,19,384,1074,60,0,0,0,0
78,19,384,1074,60,0,0,0,0
79,19,384,1074,60,0,0,0,0
80,19,384,1074,60,0,0,0,0
81,19,384,1074,60,0,0,0,0
82,19,384,1074,60,0,0,0,0
83,19,384,1074,60,0,0,0,0
84,19,384,1074,60,0,0,0,0
85,19,384,1074,60,0,0,0,0
86,19,384,1086,60,0,0,12,0
87,19,384,1111,60,0,0,24,0
88,19,384,1123,60,0,0,12,0
89,19,384,1123,60,0,0,0,0
90,19,384,1171,60,0,0,48,0
91,19,384,1195,60,0,0,24,0
92,19,384,1207,60,0,0,12,0
93,21,424,1273,62,2,40,65,2
94,21,424,1297,64,0,0,24,2
95,21,424,1297,64,0,0,0,0
96,21,424,1309,64,0,0,12,0
97,21,424,1333,64,0,0,24,0
98,21,424,1345,64,0,0,12,0
99,21,424,1345,64,0,0,0,0
100,21,424,1394,64,0,0,48,0
101,23,472,1445,68,2,48,51,4
102,23,472,1457,68,0,0,12,0
103,23,472,1481,68,0,0,24,0
104,23,472,1493,68,0,0,12,0
105,23,472,1530,68,0,0,36,0
106,25,520,1532,70,2,48,3,2
107,25,520,1544,70,0,0,12,0
108,26,544,1552,72,1,24,7,2
109,27,564,1578,72,1,20,27,0
110,27,564,1651,72,0,0,73,0
111,27,564,1651,72,0,0,0,0
112,27,564,1651,72,0,0,0,0
113,27,564,1651,72,0,0,0,0
114,27,564,1651,72,0,0,0,0
115,27,564,1651,72,0,0,0,0
116,27,564,1651,72,0,0,0,0
117,27,564,1699,72,0,0,48,0
118,27,564,1724,72,0,0,24,0
119,28,584,1738,72,1,20,15,0
120,28,584,1787,74,0,0,48,2
121,28,584,1811,74,0,0,24,0
122,28,584,1835,74,0,0,24,0
123,29,604,1850,74,1,20,15,0
124,30,624,1901,78,1,20,51,4
125,30,624,1925,80,0,0,24,2
126,30,624,1986,80,0,0,60,0
127,30,624,2070,80,0,0,85,0
128,31,644,2122,82,1,20,51,2
129,31,644,2182,84,0,0,61,2
130,34,704,2239,86,3,60,57,2
131,34,704,2239,86,0,0,0,0
132,34,704,2239,86,0,0,0,0
133,35,724,2266,86,1,20,27,0
134,35,724,2270,86,0,0,4,0
135,36,744,2289,86,1,20,19,0
136,36,744,2341,86,0,0,52,0
137,36,744,2374,86,0,0,32,0
138,36,744,2398,86,0,0,24,0
139,36,744,2448,86,0,0,50,0
140,36,744,2510,86,0,0,62,0
141,36,744,2556,86,0,0,46,0
142,38,784,2597,86,2,40,40,0
143,39,804,2606,86,1,20,9,0
144,39,804,2670,86,0,0,65,0
145,39,804,2767,86,0,0,97,0
146,40,824,2829,88,1,20,62,2
147,41,844,2866,90,1,20,38,2
148,42,864,2879,90,1,20,13,0
149,42,864,2879,90,0,0,0,0
150,42,864,2879,90,0,0,0,0
151,42,864,2879,90,0,0,0,0
152,42,864,2879,90,0,0,0,0
153,42,864,2879,90,0,0,0,0
154,42,864,2879,90,0,0,0,0
155,42,864,2928,90,0,0,48,0
156,42,864,3016,90,0,0,89,0
157,42,864,3036,90,0,0,20,0
158,42,864,3094,92,0,0,58,2
159,42,864,3160,98,0,0,66,6
160,43,888,3165,100,1,24,4,2
161,44,908,3172,100,1,20,8,0
162,46,952,3202,100,2,44,30,0
163,46,952,3220,100,0,0,17,0
164,46,952,3278,100,0,0,59,0
165,46,952,3332,100,0,0,54,0
166,47,972,3455,100,1,20,123,0
167,47,972,3483,100,0,0,28,0
168,48,992,3558,102,1,20,76,2
169,50,1032,3630,104,2,40,72,2
170,50,1032,3666,104,0,0,36,0
171,50,1032,3709,104,0,0,42,0
172,51,1052,3739,104,1,20,30,0
173,51,1052,3806,104,0,0,67,0
174,51,1052,3824,104,0,0,18,0
175,53,1092,3897,104,2,40,73,0
176,53,1092,3969,104,0,0,72,0
177,53,1092,4036,104,0,0,67,0
178,53,1092,4111,104,0,0,75,0
179,54,1112,4135,104,1,20,24,0
180,54,1112,4168,104,0,0,33,0
181,55,1132,4223,104,1,20,55,0
182,55,1132,4265,104,0,0,42,0
183,56,1152,4282,108,1,20,17,4
184,56,1152,4292,112,0,0,10,4
185,56,1152,4315,114,0,0,23,2
186,56,1152,4317,116,0,0,2,2
187,56,1152,4319,116,0,0,2,0
188,56,1152,4321,116,0,0,2,0
189,56,1152,4321,116,0,0,0,0
190,56,1152,4321,116,0,0,0,0
191,56,1152,4321,116,0,0,0,0
192,56,1152,4321,116,0,0,0,0
193,56,1152,4321,116,0,0,0,0
194,56,1152,4321,116,0,0,0,0
195,56,1152,4321,116,0,0,0,0
196,56,1152,4321,116,0,0,0,0
197,56,1152,4321,118,0,0,0,2
198,56,1152,4321,118,0,0,0,0
199,56,1152,4321,118,0,0,0,0
200,56,1152,4321,118,0,0,0,0
201,56,1152,4321,118,0,0,0,0
202,56,1152,4321,118,0,0,0,0
203,56,1152,4321,118,0,0,0,0
204,56,1152,4321,118,0,0,0,0
205,56,1152,4321,118,0,0,0,0
206,56,1152,4347,118,0,0,26,0
207,56,1152,4391,118,0,0,44,0
208,56,1152,4401,118,0,0,10,0
209,56,1152,4451,122,0,0,50,4
210,57,1172,4517,122,1,20,66,0
211,57,1172,4614,122,0,0,97,0
212,57,1172,4691,122,0,0,77,0
213,57,1172,4815,122,0,0,124,0
214,59,1212,4895,122,2,40,79,0
215,59,1212,4929,122,0,0,34,0
216,62,1272,5030,128,3,60,101,6
217,63,1292,5061,128,1,20,32,0
218,63,1292,5065,132,0,0,4,4
219,63,1292,5085,134,0,0,19,2
220,63,1292,5134,134,0,0,50,0
221,63,1292,5159,134,0,0,25,0
222,63,1292,5226,134,0,0,67,0
223,64,1312,5245,134,1,20,19,0
224,64,1312,5285,140,0,0,40,6
225,64,1312,5297,140,0,0,12,0
226,64,1312,5318,140,0,0,21,0
227,64,1312,5381,140,0,0,63,0
228,64,1312,5402,140,0,0,21,0
229,64,1312,5410,140,0,0,8,0
230,64,1312,5418,140,0,0,8,0
231,64,1312,5422,140,0,0,4,0
232,64,1312,5422,140,0,0,0,0
233,64,1312,5422,140,0,0,0,0
234,64,1312,5422,140,0,0,0,0
235,64,1312,5422,140,0,0,0,0
236,64,1312,5462,140,0,0,40,0
237,64,1312,5480,140,0,0,18,0
238,64,1312,5480,140,0,0,0,0
239,64,1312,5480,140,0,0,0,0
240,64,1312,5480,140,0,0,0,0
241,64,1312,5480,140,0,0,0,0
242,64,1312,5480,140,0,0,0,0
243,64,1312,5480,140,0,0,0,0
244,64,1312,5480,140,0,0,0,0
245,64,1312,5480,140,0,0,0,0
246,64,1312,5480,140,0,0,0,0
247,64,1312,5480,140,0,0,0,0
248,64,1312,5480,140,0,0,0,0
249,64,1312,5480,140,0,0,0,0
250,64,1312,5480,140,0,0,0,0
251,64,1312,5480,140,0,0,0,0
252,64,1312,5480,140,0,0,0,0
253,64,1312,5480,140,0,0,0,0
254,64,1312,5480,140,0,0,0,0
255,64,1312,5480,140,0,0,0,0
256,64,1312,5480,140,0,0,0,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum
0,16,320,925,32,16,320,925,32
1,12,264,814,40,28,584,1738,72
2,26,528,2397,32,54,1112,4135,104
3,10,200,1345,36,64,1312,5480,140
4,0,0,0,0,64,1312,5480,140

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,22,4,"攻击提升",1
2,43,1001,"猩红体魄（示例）",1
3,68,1,"血刃",1
4,110,2,"裂空",1
5,132,3,"余烬契约",1
6,158,1,"血刃",2
7,197,1002,"迅猎者（示例）",1
8,239,1003,"裂空齐射（示例）",1

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,22,22,5,100,290,13.6,273,791
1,"攻击提升",22,43,21,9,180,444,25.7,514,1267
2,"猩红体魄（示例）",43,68,25,5,104,341,12.0,250,818
3,"血刃",68,110,42,8,180,504,11.4,257,720
4,"裂空",110,132,22,7,140,661,19.1,382,1801
5,"余烬契约",132,158,26,8,160,797,18.5,369,1839
6,"血刃",158,197,39,14,288,1285,21.5,443,1977
7,"迅猎者（示例）",197,239,42,8,160,1159,11.4,229,1655
8,"裂空齐射（示例）",239,256,17,0,0,0,0.0,0,0

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,22,1001,"血肉增生",1
2,43,1001,"血肉增生",2
3,68,1001,"血肉增生",3
4,110,1003,"猎杀本能",1
5,132,1001,"血肉增生",4
6,158,1001,"血肉增生",5
7,197,1003,"猎杀本能",2
8,239,1002,"凶残獠牙",1

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,22,22,5,100,290,13.6,273,791
1,"血肉增生",22,43,21,9,180,444,25.7,514,1267
2,"血肉增生",43,68,25,5,104,341,12.0,250,818
3,"血肉增生",68,110,42,8,180,504,11.4,257,720
4,"猎杀本能",110,132,22,7,140,661,19.1,382,1801
5,"血肉增生",132,158,26,8,160,797,18.5,369,1839
6,"血肉增生",158,197,39,14,288,1285,21.5,443,1977
7,"猎杀本能",197,239,42,8,160,1159,11.4,229,1655
8,"凶残獠牙",239,256,17,0,0,0,0.0,0,0

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
