# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
70,184,400,11228,54,1,0,86,0
71,191,400,11413,54,7,0,185,0
72,196,400,11723,54,5,0,310,0
73,199,400,12029,54,3,0,306,0
74,204,400,12405,54,5,0,376,0
75,205,400,12449,54,1,0,44,0
76,211,400,12758,54,6,0,309,0
77,216,400,13050,54,5,0,292,0
78,219,400,13272,54,3,0,222,0
79,225,400,13773,54,6,0,501,0
80,227,400,13828,54,2,0,55,0
81,235,400,14153,54,8,0,325,0
82,248,400,14491,54,13,0,338,0
83,256,400,14786,54,8,0,295,0
84,257,400,15013,56,1,0,227,2
85,269,400,15310,60,12,0,297,4
86,269,400,15334,76,0,0,24,16
87,272,400,15700,82,3,0,366,6
88,277,400,15911,86,5,0,211,4
89,284,400,16255,92,7,0,344,6
90,292,400,16619,92,8,0,364,0
91,300,400,16956,92,8,0,337,0
92,301,400,17090,92,1,0,134,0
93,306,400,17313,92,5,0,223,0
94,308,400,17491,92,2,0,178,0
95,312,400,17718,92,4,0,227,0
96,314,400,17947,92,2,0,229,0
97,315,400,18171,92,1,0,224,0
98,315,400,18171,92,0,0,0,0
99,317,400,18472,94,2,0,301,2
100,324,400,18639,104,7,0,167,10
101,333,400,18975,106,9,0,336,2
102,333,400,19134,108,0,0,159,2
103,336,400,19353,118,3,0,219,10
104,337,400,19418,138,1,0,65,20
105,346,400,19970,138,9,0,552,0
106,370,400,20537,140,24,0,567,2
107,374,400,20716,140,4,0,179,0
108,381,400,21081,140,7,0,365,0
109,389,400,21289,140,8,0,208,0
110,391,400,21362,146,2,0,73,6
111,394,400,21605,150,3,0,243,4
112,397,400,21878,154,3,0,273,4
113,397,400,21878,160,0,0,0,6
114,399,400,22140,160,2,0,262,0
115,405,400,22302,160,6,0,162,0
116,410,400,22564,160,5,0,262,0
117,413,400,22894,160,3,0,330,0
118,421,400,23150,160,8,0,256,0
119,421,400,23150,160,0,0,0,0
120,427,400,23369,160,6,0,219,0
121,443,400,23866,160,16,0,497,0
122,450,400,24114,160,7,0,248,0
123,451,400,24227,160,1,0,113,0
124,456,400,24309,160,5,0,82,0
125,463,400,24500,160,7,0,191,0
126,464,400,24748,162,1,0,248,2
127,464,400,25045,176,0,0,297,14
128,464,400,25045,190,0,0,0,14
129,465,400,25353,190,1,0,308,0
130,472,400,25817,190,7,0,464,0
131,480,400,26238,192,8,0,421,2
132,483,400,26475,192,3,0,237,0
133,496,400,26852,192,13,0,377,0
134,496,400,26852,192,0,0,0,0
135,497,400,26869,192,1,0,17,0
136,498,400,27087,192,1,0,218,0
137,503,400,27235,192,5,0,148,0
138,504,400,27468,192,1,0,233,0
139,504,400,27495,192,0,0,27,0
140,508,400,27548,192,4,0,53,0
141,508,400,27722,192,0,0,174,0
142,510,400,27858,192,2,0,136,0
143,513,400,28092,192,3,0,234,0
144,513,400,28224,192,0,0,132,0
145,522,400,28386,192,9,0,162,0
146,529,400,28646,192,7,0,260,0
147,532,400,28862,192,3,0,216,0
148,533,400,29041,192,1,0,179,0
149,534,400,29151,192,1,0,110,0
150,536,400,29275,192,2,0,124,0
151,542,400,29545,192,6,0,270,0
152,553,400,29846,192,11,0,301,0
153,559,400,30122,192,6,0,276,0
154,562,400,30293,192,3,0,171,0
155,562,400,30293,194,0,0,0,2
156,565,400,30623,218,3,0,330,24
157,568,400,30956,318,3,0,333,100
158,569,400,31057,354,1,0,101,36
159,571,400,31214,354,2,0,157,0
160,572,400,31261,358,1,0,47,4
161,578,400,31387,358,6,0,126,0
162,588,400,31866,358,10,0,479,0
163,588,400,32037,358,0,0,171,0
164,598,400,32807,376,10,0,770,18
165,605,400,32962,390,7,0,155,14
166,605,400,32992,400,0,0,30,10
167,611,400,33202,400,6,0,210,0
168,615,400,33606,418,4,0,404,18
169,618,400,33834,422,3,0,228,4
170,625,400,34049,424,7,0,215,2
171,625,400,34049,428,0,0,0,4
172,635,400,34315,434,10,0,266,6
173,644,400,34606,434,9,0,291,0
174,650,400,34846,434,6,0,240,0
175,650,400,35089,436,0,0,243,2
176,653,400,35299,440,3,0,210,4
177,654,400,35472,440,1,0,173,0
178,655,400,35519,440,1,0,47,0
179,662,400,35782,440,7,0,263,0
180,663,400,35889,440,1,0,107,0
181,667,400,36137,440,4,0,248,0
182,667,400,36137,456,0,0,0,16
183,672,400,36495,464,5,0,358,8
184,676,400,36725,474,4,0,230,10
185,683,400,37075,502,7,0,350,28
186,689,400,37186,536,6,0,111,34
187,694,400,37364,544,5,0,178,8
188,698,400,37504,544,4,0,140,0
189,699,400,37581,544,1,0,77,0
190,702,400,37884,544,3,0,303,0
191,705,400,38058,544,3,0,174,0
192,708,400,38244,544,3,0,186,0
193,713,400,38425,554,5,0,181,10
194,718,400,38630,556,5,0,205,2
195,718,400,38630,562,0,0,0,6
196,719,400,38632,562,1,0,2,0
197,720,400,38799,562,1,0,167,0
198,725,400,38881,566,5,0,82,4
199,725,400,38881,580,0,0,0,14
200,736,400,39359,580,11,0,478,0
201,739,400,39614,580,3,0,255,0
202,747,400,39951,580,8,0,337,0
203,751,400,40022,580,4,0,71,0
204,756,400,40263,580,5,0,241,0
205,756,400,40326,580,0,0,63,0
206,756,400,40419,580,0,0,93,0
207,760,400,40778,598,4,0,359,18
208,763,400,40979,598,3,0,201,0
209,764,400,41146,598,1,0,167,0
210,776,400,41509,598,12,0,363,0
211,780,400,41556,598,4,0,47,0
212,783,400,41691,598,3,0,135,0
213,787,400,41783,598,4,0,92,0
214,791,400,41884,598,4,0,101,0
215,794,400,41941,598,3,0,57,0
216,799,400,42089,598,5,0,148,0
217,799,400,42089,598,0,0,0,0
218,800,400,42310,598,1,0,221,0
219,801,400,42357,598,1,0,47,0
220,801,400,42378,598,0,0,21,0
221,803,400,42676,598,2,0,298,0
222,803,400,42814,598,0,0,138,0
223,803,400,42859,598,0,0,45,0
224,807,400,43053,598,4,0,194,0
225,816,400,43470,598,9,0,417,0
226,822,400,43728,598,6,0,258,0
227,827,400,43846,600,5,0,118,2
228,830,400,43918,600,3,0,72,0
229,831,400,43965,602,1,0,47,2
230,836,400,44071,606,5,0,106,4
231,847,400,44339,610,11,0,268,4
232,852,400,44613,610,5,0,274,0
233,852,400,44613,616,0,0,0,6
234,854,400,44854,616,2,0,241,0
235,865,400,45473,618,11,0,619,2
236,869,400,45691,624,4,0,218,6
237,882,400,46131,630,13,0,440,6
238,884,400,46213,650,2,0,82,20
239,887,400,46336,654,3,0,123,4
240,899,400,46537,682,12,0,201,28
241,903,400,46647,708,4,0,110,26
242,911,400,46849,708,8,0,202,0
243,915,400,47022,708,4,0,173,0
244,922,400,47189,708,7,0,167,0
245,927,400,47439,708,5,0,250,0
246,931,400,47546,708,4,0,107,0
247,931,400,47639,708,0,0,93,0
248,931,400,47837,718,0,0,198,10
249,933,400,48138,720,2,0,301,2
250,933,400,48339,722,0,0,201,2
251,934,400,48575,724,1,0,236,2
252,935,400,48607,724,1,0,32,0
253,936,400,48681,724,1,0,74,0
254,940,400,48812,724,4,0,131,0
255,940,400,48917,724,0,0,105,0
256,941,400,49069,724,1,0,152,0
257,943,400,49184,724,2,0,115,0
258,944,400,49258,736,1,0,74,12
259,945,400,49413,738,1,0,155,2
260,947,400,49570,738,2,0,157,0
261,951,400,49698,738,4,0,128,0
262,957,400,49923,738,6,0,225,0
263,957,400,49923,738,0,0,0,0
264,960,400,50136,738,3,0,213,0
265,963,400,50238,738,3,0,102,0
266,966,400,50436,738,3,0,198,0
267,971,400,50647,738,5,0,211,0
268,974,400,50788,738,3,0,141,0
269,974,400,50836,738,0,0,48,0
270,975,400,51027,738,1,0,191,0
271,977,400,51094,738,2,0,67,0
272,978,400,51204,738,1,0,110,0
273,985,400,51392,738,7,0,188,0
274,985,400,51392,738,0,0,0,0
275,985,400,51407,738,0,0,15,0
276,990,400,51630,738,5,0,223,0
277,999,400,51957,738,9,0,327,0
278,1003,400,52187,738,4,0,230,0
279,1007,400,52393,738,4,0,206,0
280,1012,400,52514,738,5,0,121,0
281,1016,400,52642,738,4,0,128,0
282,1021,400,53057,738,5,0,415,0
283,1024,400,53165,738,3,0,108,0
284,1027,400,53441,744,3,0,276,6
285,1028,400,53611,810,1,0,170,66
286,1028,400,53671,810,0,0,60,0
287,1030,400,53771,810,2,0,100,0
288,1035,400,54096,810,5,0,325,0
289,1035,400,54129,810,0,0,33,0
290,1037,400,54223,810,2,0,94,0
291,1037,400,54253,810,0,0,30,0
292,1039,400,54380,810,2,0,127,0
293,1041,400,54459,810,2,0,79,0
294,1052,400,54946,810,11,0,487,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum
0,132,400,8652,28,132,400,8652,28
1,289,0,14498,132,421,400,23150,160
2,241,0,12632,280,662,400,35782,440
3,225,0,10554,214,887,400,46336,654
4,165,0,8610,156,1052,400,54946,810

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,294,294,1041,400,54459,212.4,82,11114

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,294,294,1041,400,54459,212.4,82,11114

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,0,130,"导弹"

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
1,5,1.8
2,5,2.0
3,5,3.1
4,5,3.4
5,5,4.7
6,5,6.6
7,5,8.5
8,5,9.1
9,5,11.8
10,5,17.4
11,5,19.3
12,5,19.9
13,5,20.0
