# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
219,104,400,5296,76,2,0,28,4,1993297,6704,48
220,104,400,5328,76,0,0,32,0,1993257,6744,40
221,104,400,5368,76,0,0,40,0,1993209,6792,48
222,105,400,5426,78,1,0,58,2,1993177,6824,32
223,105,400,5450,78,0,0,24,0,1993137,6864,40
224,105,400,5474,78,0,0,24,0,1993105,6896,32
225,105,400,5522,78,0,0,48,0,1993073,6928,32
226,107,400,5582,78,2,0,60,0,1993041,6960,32
227,107,400,5582,78,0,0,0,0,1992993,7008,48
228,108,400,5584,78,1,0,2,0,1992953,7048,40
229,108,400,5600,78,0,0,16,0,1992953,7048,0
230,108,400,5640,78,0,0,40,0,1992905,7096,48
231,109,400,5666,80,1,0,26,2,1992857,7144,48
232,110,400,5700,80,1,0,34,0,1992817,7184,40
233,110,400,5708,80,0,0,8,0,1992785,7216,32
234,112,400,5728,82,2,0,20,2,1992745,7256,40
235,112,400,5728,82,0,0,0,0,1992737,7264,8
236,113,400,5786,84,1,0,58,2,1992641,7360,96
237,113,400,5794,84,0,0,8,0,1992601,7400,40
238,114,400,5837,84,1,0,43,0,1992577,7424,24
239,116,400,5970,86,2,0,133,2,1992537,7464,40
240,116,400,5970,86,0,0,0,0,1992509,7492,28
241,116,400,5970,86,0,0,0,0,1992473,7528,36
242,116,400,5970,86,0,0,0,0,1992437,7564,36
243,116,400,5970,86,0,0,0,0,1992401,7600,36
244,116,400,5970,86,0,0,0,0,1992361,7640,40
245,116,400,5970,86,0,0,0,0,1992325,7676,36
246,116,400,5970,86,0,0,0,0,1992289,7712,36
247,116,400,5970,86,0,0,0,0,1992253,7748,36
248,116,400,5970,86,0,0,0,0,1992217,7784,36
249,116,400,5970,86,0,0,0,0,1992181,7820,36
250,116,400,5970,86,0,0,0,0,1992145,7856,36
251,116,400,6006,86,0,0,36,0,1992109,7892,36
252,117,400,6020,86,1,0,14,0,1992073,7928,36
253,117,400,6020,86,0,0,0,0,1992037,7964,36
254,117,400,6020,86,0,0,0,0,1992001,8000,36
255,117,400,6020,86,0,0,0,0,1991965,8036,36
256,117,400,6020,86,0,0,0,0,1991929,8072,36
257,117,400,6020,86,0,0,0,0,1991889,8112,40
258,117,400,6020,86,0,0,0,0,1991853,8148,36
259,117,400,6020,86,0,0,0,0,1991821,8180,32
260,117,400,6020,86,0,0,0,0,1991785,8216,36
261,117,400,6020,86,0,0,0,0,1991749,8252,36
262,117,400,6020,86,0,0,0,0,1991713,8288,36
263,117,400,6020,86,0,0,0,0,1991677,8324,36
264,117,400,6020,86,0,0,0,0,1991641,8360,36
265,117,400,6020,86,0,0,0,0,1991601,8400,40
266,117,400,6020,86,0,0,0,0,1991565,8436,36
267,117,400,6020,86,0,0,0,0,1991529,8472,36
268,117,400,6024,86,0,0,4,0,1991493,8508,36
269,117,400,6060,86,0,0,36,0,1991457,8544,36
270,118,400,6070,86,1,0,10,0,1991421,8580,36
271,118,400,6070,86,0,0,0,0,1991385,8616,36
272,118,400,6070,86,0,0,0,0,1991349,8652,36
273,118,400,6070,86,0,0,0,0,1991309,8692,40
274,118,400,6090,86,0,0,20,0,1991273,8728,36
275,118,400,6090,86,0,0,0,0,1991237,8764,36
276,118,400,6090,86,0,0,0,0,1991201,8800,36
277,118,400,6090,86,0,0,0,0,1991165,8836,36
278,118,400,6090,86,0,0,0,0,1991129,8872,36
279,118,400,6090,86,0,0,0,0,1991093,8908,36
280,118,400,6090,86,0,0,0,0,1991057,8944,36
281,118,400,6090,86,0,0,0,0,1991021,8980,36
282,118,400,6090,86,0,0,0,0,1990985,9016,36
283,118,400,6118,86,0,0,28,0,1990953,9048,32
284,118,400,6138,86,0,0,20,0,1990913,9088,40
285,118,400,6138,86,0,0,0,0,1990877,9124,36
286,118,400,6138,86,0,0,0,0,1990841,9160,36
287,119,400,6152,88,1,0,14,2,1990801,9200,40
288,119,400,6160,88,0,0,8,0,1990765,9236,36
289,119,400,6160,88,0,0,0,0,1990729,9272,36
290,119,400,6188,90,0,0,28,2,1990693,9308,36
291,119,400,6220,98,0,0,32,8,1990661,9340,32
292,120,400,6250,98,1,0,30,0,1990633,9368,28
293,120,400,6250,98,0,0,0,0,1990593,9408,40
294,120,400,6250,98,0,0,0,0,1990557,9444,36
295,120,400,6250,98,0,0,0,0,1990521,9480,36
296,120,400,6250,98,0,0,0,0,1990485,9516,36
297,120,400,6250,98,0,0,0,0,1990453,9548,32

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,13,260,690,0,1820,13,260,690,0,1820
1,9,140,780,8,1290,22,400,1470,8,3110
2,37,0,1175,8,2213,59,400,2645,16,5323
3,57,0,3325,70,2141,116,400,5970,86,7464
4,4,0,280,12,2084,120,400,6250,98,9548

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,297,297,120,400,6250,24.2,81,1263

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,297,297,120,400,6250,24.2,81,1263

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,60,110,"狙击枪"
2,120,120,"自动步枪"
3,180,130,"导弹"
4,240,140,"激光"

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,60,60,13,690,1820,13.0,690,1820
1,"狙击枪",60,120,60,9,780,1290,9.0,780,1290
2,"自动步枪",120,180,60,37,1175,2213,37.0,1175,2213
3,"导弹",180,240,60,57,3325,2141,57.0,3325,2141
4,"激光",240,297,57,4,280,2052,4.2,295,2160

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
