# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
158,107,568,5492,173,1,5,72,0,500,0,0
159,107,568,5492,173,0,0,0,0,500,0,0
160,107,568,5492,173,0,0,0,0,500,0,0
161,107,568,5492,173,0,0,0,0,500,0,0
162,107,568,5492,173,0,0,0,0,500,0,0
163,107,568,5492,173,0,0,0,0,500,0,0
164,107,568,5492,173,0,0,0,0,500,0,0
165,107,568,5492,173,0,0,0,0,500,0,0
166,108,573,5564,173,1,5,72,0,500,0,0
167,110,585,5624,179,2,12,60,6,500,0,0
168,111,591,5644,183,1,6,20,4,500,0,0
169,111,591,5644,183,0,0,0,0,500,0,0
170,111,591,5644,183,0,0,0,0,500,0,0
171,111,591,5744,183,0,0,100,0,500,0,0
172,113,602,5768,183,2,11,25,0,500,0,0
173,113,602,5768,183,0,0,0,0,500,0,0
174,113,602,5768,183,0,0,0,0,500,0,0
175,113,602,5768,183,0,0,0,0,500,0,0
176,113,602,5768,183,0,0,0,0,500,0,0
177,113,602,5768,183,0,0,0,0,500,0,0
178,113,602,5854,183,0,0,86,0,500,0,0
179,115,613,5959,183,2,11,105,0,500,0,0
180,115,613,5959,183,0,0,0,0,500,0,0
181,116,619,6057,183,1,6,98,0,500,0,0
182,117,624,6085,183,1,5,28,0,500,0,0
183,117,624,6249,183,0,0,164,0,420,80,80
184,117,624,6527,183,0,0,278,0,258,242,162
185,117,624,6659,183,0,0,132,0,126,374,132
186,117,624,6803,183,0,0,144,0,10,490,116
187,119,636,6975,183,2,12,173,0,0,500,10
188,119,636,7079,183,0,0,104,0,0,500,0
189,119,636,7103,183,0,0,24,0,0,500,0
190,123,656,7189,183,4,20,86,0,0,500,0
191,124,661,7332,183,1,5,143,0,0,500,0
192,124,661,7405,183,0,0,73,0,0,500,0
193,124,661,7420,183,0,0,15,0,0,500,0
194,125,667,7514,183,1,6,94,0,0,500,0
195,125,667,7558,183,0,0,44,0,0,500,0
196,127,678,7683,185,2,11,125,2,0,500,0
197,128,683,7698,187,1,5,15,2,0,500,0
198,128,683,7713,187,0,0,15,0,0,500,0
199,128,683,7713,187,0,0,0,0,0,500,0
200,128,683,7736,187,0,0,23,0,0,500,0
201,129,689,7835,187,1,6,98,0,0,500,0
202,129,689,8012,187,0,0,177,0,0,500,0
203,129,689,8139,189,0,0,127,2,0,500,0
204,129,689,8296,191,0,0,157,2,0,500,0
205,132,706,8478,191,3,17,182,0,0,500,0
206,134,718,8649,191,2,12,171,0,0,500,0
207,136,729,8818,191,2,11,170,0,0,500,0
208,139,746,8983,191,3,17,165,0,0,500,0
209,139,746,9173,191,0,0,190,0,0,500,0
210,139,746,9397,191,0,0,224,0,0,500,0
211,139,746,9543,191,0,0,146,0,0,500,0
212,140,751,9695,191,1,5,152,0,0,500,0
213,140,751,9769,191,0,0,74,0,0,500,0
214,140,751,9879,191,0,0,110,0,0,500,0
215,144,774,10159,191,4,23,280,0,0,500,0
216,146,786,10366,191,2,12,207,0,0,500,0
217,149,803,10571,191,3,17,205,0,0,500,0
218,149,803,10687,191,0,0,116,0,0,500,0
219,150,808,10908,191,1,5,221,0,0,500,0
220,152,820,10994,191,2,12,86,0,0,500,0
221,152,820,11067,191,0,0,73,0,0,500,0
222,154,832,11240,191,2,12,173,0,0,500,0
223,155,838,11458,191,1,6,219,0,0,500,0
224,156,838,11742,191,1,0,283,0,0,500,0
225,156,838,12043,191,0,0,301,0,0,500,0
226,158,849,12092,191,2,11,49,0,0,500,0
227,161,864,12187,191,3,15,96,0,0,500,0
228,161,864,12238,191,0,0,51,0,0,500,0
229,162,869,12393,191,1,5,155,0,0,500,0
230,162,869,12572,191,0,0,179,0,0,500,0
231,164,880,12679,191,2,11,107,0,0,500,0
232,165,885,12786,191,1,5,107,0,0,500,0
233,166,890,12939,191,1,5,152,0,0,500,0
234,167,896,13162,191,1,6,224,0,0,500,0
235,167,896,13358,191,0,0,196,0,0,500,0
236,167,896,13556,191,0,0,198,0,0,500,0
237,167,896,13685,191,0,0,129,0,0,500,0
238,167,896,13861,191,0,0,176,0,0,500,0
239,168,901,14026,191,1,5,165,0,0,500,0
240,171,917,14279,191,3,16,252,0,0,500,0
241,172,923,14384,191,1,6,106,0,0,500,0
242,174,934,14662,191,2,11,278,0,0,500,0
243,175,939,14864,191,1,5,202,0,0,500,0
244,176,945,14988,191,1,6,124,0,0,500,0
245,177,951,15020,191,1,6,32,0,0,500,0
246,178,957,15113,191,1,6,93,0,0,500,0
247,179,962,15190,191,1,5,78,0,0,500,0
248,179,962,15271,191,0,0,81,0,0,500,0
249,179,962,15643,191,0,0,372,0,0,500,0
250,180,967,15893,191,1,5,250,0,0,500,0
251,180,967,16115,191,0,0,221,0,0,500,0
252,180,967,16248,191,0,0,133,0,0,500,0
253,180,967,16467,191,0,0,220,0,0,500,0
254,180,967,16563,191,0,0,95,0,0,500,0
255,181,973,16617,191,1,6,54,0,2500,500,0
256,182,979,16659,191,1,6,42,0,2496,504,4
257,182,979,16749,191,0,0,90,0,2493,507,4
258,183,984,16771,193,1,5,22,2,2489,511,4
259,184,989,16826,193,1,5,55,0,2486,514,4
260,185,995,16934,193,1,6,108,0,2486,514,0
261,186,995,16935,193,1,0,2,0,2486,514,0
262,186,995,16935,193,0,0,0,0,2486,514,0
263,186,995,16935,193,0,0,0,0,2486,514,0
264,186,995,16935,193,0,0,0,0,2486,514,0
265,186,995,16935,195,0,0,0,2,2486,514,0
266,186,995,16935,203,0,0,0,8,2486,514,0
267,186,995,16935,209,0,0,0,6,2486,514,0
268,186,995,16935,209,0,0,0,0,2486,514,0
269,186,995,16935,213,0,0,0,4,2486,514,0
270,186,995,16935,217,0,0,0,4,2486,514,0
271,186,995,16935,221,0,0,0,4,2486,514,0
272,186,995,16935,225,0,0,0,4,2487,514,0
273,186,995,16935,227,0,0,0,2,2487,514,0
274,186,995,16935,227,0,0,0,0,2487,514,0
275,186,995,16935,227,0,0,0,0,2487,514,0
276,186,995,16935,227,0,0,0,0,2487,514,0
277,186,995,16935,227,0,0,0,0,2487,514,0
278,186,995,16935,227,0,0,0,0,2487,514,0
279,186,995,16935,227,0,0,0,0,2487,514,0
280,186,995,16935,227,0,0,0,0,2487,514,0
281,186,995,16935,227,0,0,0,0,2487,514,0
282,186,995,16935,227,0,0,0,0,2488,514,0
283,186,995,16935,227,0,0,0,0,2488,514,0
284,186,995,16935,227,0,0,0,0,2488,514,0
285,186,995,16935,227,0,0,0,0,2488,514,0
286,186,995,16935,227,0,0,0,0,2488,514,0
287,186,995,16935,227,0,0,0,0,2488,514,0
288,186,995,16935,227,0,0,0,0,2488,514,0
289,186,995,16935,227,0,0,0,0,2488,514,0
290,186,995,16935,227,0,0,0,0,2488,514,0
291,186,995,16935,227,0,0,0,0,2489,514,0
292,187,1000,17016,227,1,5,80,0,2489,514,0
293,187,1000,17016,227,0,0,0,0,2489,514,0
294,187,1000,17016,227,0,0,0,0,2489,514,0
295,188,1006,17072,227,1,6,56,0,2489,514,0
296,188,1006,17072,227,0,0,0,0,2489,514,0
297,188,1006,17072,227,0,0,0,0,2489,514,0
298,189,1012,17128,227,1,6,56,0,2489,514,0
299,189,1012,17220,227,0,0,91,0,2489,514,0
300,190,1018,17292,227,1,6,73,0,2489,514,0
301,191,1024,17412,227,1,6,119,0,2490,514,0
302,195,1048,17580,227,4,24,169,0,2490,514,0
303,198,1066,17699,231,3,18,119,4,2453,551,36
304,201,1082,18045,231,3,16,346,0,2415,589,39
305,201,1082,18356,233,0,0,312,2,2342,662,73
306,201,1082,18788,233,0,0,431,0,1933,1071,409
307,201,1082,19007,233,0,0,220,0,1860,1144,73
308,203,1094,19316,233,2,12,308,0,1753,1252,108
309,204,1099,19511,233,1,5,195,0,1714,1290,39
310,208,1120,19738,233,4,21,227,0,1714,1290,0
311,210,1130,19814,233,2,10,76,0,1714,1290,0
312,211,1135,20008,233,1,5,194,0,1714,1290,0
313,214,1152,20194,233,3,17,185,0,1714,1290,0
314,216,1163,20300,233,2,11,106,0,1714,1290,0
315,217,1169,20386,233,1,6,87,0,1714,1290,0
316,217,1169,20439,233,0,0,53,0,1714,1290,0
317,218,1174,20521,233,1,5,82,0,1714,1290,0
318,220,1184,20755,233,2,10,234,0,1714,1290,0
319,220,1184,20771,233,0,0,16,0,1714,1290,0
320,224,1207,20990,233,4,23,218,0,1714,1290,0
321,224,1207,21107,233,0,0,117,0,1714,1290,0
322,228,1228,21401,239,4,21,294,6,1714,1290,0
323,228,1228,21689,243,0,0,288,4,1715,1290,0
324,230,1240,21922,247,2,12,233,4,1696,1308,18
325,232,1250,22067,247,2,10,144,0,1687,1318,9
326,235,1267,22225,247,3,17,158,0,1650,1354,37
327,235,1267,22444,247,0,0,219,0,1561,1444,90
328,238,1284,22814,247,3,17,371,0,1455,1550,106
329,239,1290,22934,247,1,6,120,0,1377,1628,78
330,240,1296,23216,249,1,6,281,2,1289,1716,87
331,241,1301,23284,249,1,5,69,0,1280,1725,9
332,244,1317,23618,249,3,16,334,0,1140,1865,140
333,247,1333,24031,251,3,16,413,2,1067,1937,72
334,248,1338,24186,253,1,5,155,2,1059,1945,8
335,251,1338,24618,257,3,0,432,4,1035,1969,24
336,252,1343,24694,259,1,5,75,2,1035,1969,0
337,257,1370,24930,265,5,27,237,6,1035,1969,0
338,261,1391,25290,265,4,21,360,0,999,2006,36
339,263,1403,25496,267,2,12,206,2,924,2080,75
340,266,1419,25960,267,3,16,464,0,706,2299,218
341,268,1419,26326,267,2,0,365,0,706,2299,0
342,270,1431,26514,267,2,12,189,0,706,2299,0
343,272,1442,26642,267,2,11,127,0,706,2299,0
344,274,1452,26779,271,2,10,137,4,706,2299,0
345,276,1463,27231,271,2,11,453,0,706,2299,0
346,278,1473,27496,271,2,10,265,0,706,2299,0
347,283,1499,27936,271,5,26,440,0,706,2299,0
348,286,1517,28135,271,3,18,199,0,706,2299,0
349,293,1554,28446,273,7,37,311,2,706,2299,0
350,294,1559,28539,273,1,5,93,0,706,2299,0
351,295,1564,28569,273,1,5,30,0,706,2299,0
352,295,1564,28603,283,0,0,35,10,707,2299,0
353,296,1570,28703,287,1,6,100,4,707,2299,0
354,296,1570,28757,297,0,0,53,10,707,2299,0
355,297,1575,28921,305,1,5,165,8,688,2317,18
356,298,1580,29146,309,1,5,225,4,627,2378,61
357,299,1586,29401,309,1,6,255,0,545,2460,82
358,299,1586,29599,311,0,0,198,2,437,2569,109
359,302,1602,30358,315,3,16,759,4,337,2668,99
360,303,1608,30526,317,1,6,167,2,264,2741,73
361,307,1630,30976,319,4,22,451,2,264,2741,0
362,310,1648,31300,319,3,18,324,0,264,2741,0
363,313,1665,31442,319,3,17,142,0,264,2741,0
364,313,1665,31579,325,0,0,137,6,264,2741,0
365,317,1688,32023,329,4,23,444,4,237,2769,28
366,317,1688,32341,331,0,0,318,2,105,2900,131
367,322,1716,32683,333,5,28,342,2,69,2937,37
368,324,1728,33103,337,2,12,420,4,5,3001,64
369,327,1734,33518,337,3,6,415,0,0,3005,5
370,334,1734,34129,337,7,0,611,0,0,3005,0
371,336,1734,34289,337,2,0,160,0,0,3005,0
372,339,1734,34775,337,3,0,485,0,0,3005,0
373,342,1734,35020,337,3,0,246,0,0,3005,0
374,344,1734,35340,339,2,0,320,2,0,3005,0
375,351,1734,35543,339,7,0,203,0,0,3005,0
376,352,1734,35639,339,1,0,95,0,0,3005,0
377,355,1734,35939,339,3,0,300,0,0,3005,0
378,356,1734,36130,339,1,0,192,0,0,3005,0
379,360,1734,36474,339,4,0,343,0,0,3005,0
380,364,1734,36737,339,4,0,263,0,0,3005,0
381,368,1734,37148,339,4,0,411,0,0,3005,0
382,371,1752,37457,341,3,18,309,2,0,3005,0
383,374,1768,37735,343,3,16,278,2,0,3005,0
384,375,1773,37953,343,1,5,218,0,0,3006,1
385,376,1779,38285,349,1,6,332,6,0,3006,0
386,379,1795,38423,363,3,16,138,14,0,3006,0
387,382,1810,38745,375,3,15,322,12,0,3006,0
388,387,1837,39403,377,5,27,658,2,0,3006,0
389,391,1859,39991,377,4,22,588,0,0,3006,0
390,398,1895,40614,385,7,36,623,8,0,3006,0
391,400,1907,40868,389,2,12,254,4,0,3006,0
392,403,1923,41083,395,3,16,215,6,0,3006,0
393,404,1928,41365,395,1,5,283,0,0,3006,0
394,406,1938,41559,395,2,10,194,0,0,3006,0
395,408,1948,41830,403,2,10,271,8,0,3006,0
396,410,1960,42096,407,2,12,266,4,0,3006,0
397,412,1963,42248,407,2,3,152,0,0,3006,0
398,413,1963,42324,407,1,0,77,0,0,3006,0
399,415,1963,42467,407,2,0,143,0,0,3006,0
400,415,1963,42467,407,0,0,0,0,0,3006,0
401,415,1963,42467,407,0,0,0,0,0,3006,0
402,415,1963,42879,407,0,0,412,0,0,3006,0
403,421,1963,43650,407,6,0,771,0,0,3006,0
404,425,1963,44036,407,4,0,387,0,0,3006,0
405,426,1963,44323,407,1,0,287,0,0,3006,0
406,428,1963,44568,407,2,0,245,0,2500,3006,0
407,429,1963,44833,407,1,0,265,0,2500,3006,0
408,430,1963,45093,407,1,0,260,0,2500,3006,0
409,432,1963,45166,407,2,0,73,0,2500,3006,0
410,433,1963,45214,407,1,0,48,0,2500,3006,0
411,433,1963,45214,407,0,0,0,0,2500,3006,0
412,433,1963,45214,407,0,0,0,0,2500,3006,0
413,433,1963,45214,407,0,0,0,0,2500,3006,0
414,433,1963,45214,407,0,0,0,0,2500,3006,0
415,433,1963,45214,407,0,0,0,0,2500,3006,0
416,433,1963,45217,407,0,0,3,0,2500,3006,0
417,434,1963,45494,407,1,0,277,0,2500,3006,0
418,435,1969,45583,407,1,6,88,0,2500,3006,0
419,436,1974,45597,407,1,5,14,0,2500,3006,0
420,436,1974,45717,407,0,0,120,0,2500,3006,0
421,436,1974,45875,407,0,0,157,0,2500,3006,0
422,436,1974,45931,407,0,0,57,0,2500,3006,0
423,437,1980,45986,407,1,6,54,0,2500,3006,0
424,439,1990,46226,407,2,10,241,0,2500,3006,0
425,440,1996,46357,409,1,6,131,2,2500,3006,0
426,441,2002,46484,409,1,6,127,0,2500,3006,0
427,441,2002,46803,409,0,0,319,0,2500,3006,0
428,442,2007,47139,409,1,5,336,0,2500,3006,0
429,443,2012,47437,409,1,5,298,0,2500,3006,0
430,444,2017,47939,409,1,5,502,0,2425,3081,75
431,445,2022,48120,409,1,5,181,0,2404,3102,21
432,446,2028,48305,409,1,6,185,0,2373,3133,31
433,446,2028,48449,409,0,0,144,0,2316,3190,57
434,446,2028,48770,409,0,0,321,0,2103,3404,213
435,446,2028,48867,409,0,0,97,0,2090,3416,13
436,447,2034,49079,409,1,6,212,0,2050,3456,40
437,451,2057,49837,409,4,23,758,0,2042,3464,8
438,459,2099,50784,409,8,42,947,0,2034,3472,8
439,465,2132,51277,409,6,33,494,0,2017,3489,17
440,467,2144,51625,409,2,12,348,0,1996,3510,21
441,473,2178,52234,409,6,34,609,0,1995,3511,1
442,473,2178,52424,409,0,0,189,0,1938,3568,58
443,475,2189,52860,409,2,11,436,0,1899,3607,39
444,476,2194,53527,409,1,5,667,0,1686,3820,213
445,477,2199,53888,409,1,5,361,0,1541,3965,144
446,483,2222,54699,413,6,23,811,4,1535,3971,6
447,488,2222,55086,413,5,0,387,0,1535,3971,0
448,490,2222,55617,413,2,0,531,0,1430,4076,105
449,492,2222,56303,413,2,0,686,0,1426,4080,4
450,493,2222,56531,413,1,0,228,0,1422,4084,4
451,497,2222,56955,413,4,0,424,0,1257,4249,165
452,497,2222,57272,413,0,0,317,0,1214,4292,43
453,498,2222,57499,413,1,0,227,0,1206,4300,8
454,502,2222,57869,413,4,0,370,0,1198,4308,8
455,503,2222,58013,413,1,0,143,0,1198,4308,0
456,507,2222,58372,413,4,0,359,0,1179,4327,19
457,509,2222,58768,413,2,0,396,0,1123,4383,56
458,511,2222,59082,413,2,0,314,0,994,4512,129
459,513,2222,59626,415,2,0,544,2,950,4556,44
460,516,2222,59938,415,3,0,312,0,939,4568,12
461,519,2222,60392,415,3,0,455,0,901,4605,38
462,525,2222,60887,415,6,0,495,0,874,4632,27
463,529,2222,61505,415,4,0,618,0,802,4704,72
464,532,2222,61771,415,3,0,265,0,720,4786,82
465,535,2222,62051,415,3,0,280,0,717,4789,4
466,536,2222,62313,417,1,0,263,2,713,4793,4
467,540,2222,63077,419,4,0,764,2,641,4865,73
468,548,2222,64266,421,8,0,1190,2,324,5182,316
469,550,2222,64948,423,2,0,682,2,78,5428,246
470,553,2222,65254,423,3,0,306,0,76,5430,2
471,553,2222,65434,423,0,0,180,0,74,5432,2
472,553,2222,65653,423,0,0,219,0,73,5433,2
473,556,2222,66281,427,3,0,628,4,71,5435,2
474,563,2222,67134,431,7,0,853,4,21,5485,50
475,563,2222,67343,439,0,0,209,8,16,5490,4
476,566,2239,67943,441,3,17,600,2,15,5491,1
477,573,2276,68838,443,7,37,895,2,14,5492,1
478,577,2297,69252,451,4,21,414,8,0,5506,14
479,584,2335,69844,451,7,38,592,0,0,5506,0
480,587,2351,70178,451,3,16,334,0,0,5506,0
481,592,2378,70864,451,5,27,687,0,0,5506,0
482,592,2378,70986,451,0,0,121,0,0,5506,0
483,597,2405,71529,451,5,27,543,0,0,5506,0
484,601,2428,71985,451,4,23,456,0,0,5506,0
485,605,2449,72278,451,4,21,293,0,0,5506,0
486,610,2476,73417,451,5,27,1139,0,0,5506,0
487,611,2481,73827,451,1,5,410,0,0,5506,0
488,614,2487,74139,451,3,6,312,0,0,5506,0
489,619,2487,74396,455,5,0,257,4,0,5506,0
490,621,2487,74850,467,2,0,454,12,0,5506,0
491,625,2487,75316,467,4,0,467,0,0,5506,0
492,631,2487,76013,475,6,0,697,8,0,5506,0
493,632,2487,76554,475,1,0,541,0,0,5506,0
494,634,2487,76840,479,2,0,286,4,0,5506,0
495,634,2487,77191,485,0,0,352,6,0,5506,0
496,637,2487,77881,493,3,0,690,8,0,5506,0
497,638,2487,78414,493,1,0,533,0,0,5506,0
498,640,2487,78720,493,2,0,306,0,0,5506,0
499,647,2487,79812,493,7,0,1093,0,0,5506,0
500,656,2487,81200,497,9,0,1388,4,0,5506,0
501,657,2487,81884,499,1,0,684,2,0,5506,0
502,659,2487,82283,499,2,0,398,0,0,5506,0
503,663,2487,82704,499,4,0,421,0,0,5506,0
504,666,2487,83259,499,3,0,555,0,0,5506,0
505,671,2487,84003,499,5,0,744,0,0,5506,0
506,674,2503,84355,499,3,16,352,0,0,5506,0
507,676,2513,84857,499,2,10,501,0,0,5506,0
508,679,2529,85112,499,3,16,256,0,0,5506,0
509,680,2534,85357,499,1,5,245,0,0,5506,0
510,680,2534,85538,499,0,0,181,0,0,5506,0
511,681,2540,85830,499,1,6,292,0,0,5506,0
512,682,2545,85967,499,1,5,137,0,0,5506,0
513,684,2557,86302,499,2,12,335,0,0,5506,0
514,685,2562,86528,499,1,5,225,0,0,5506,0
515,685,2562,86790,499,0,0,262,0,0,5506,0
516,686,2568,87217,499,1,6,427,0,0,5506,0
517,690,2590,87585,499,4,22,369,0,0,5506,0
518,690,2590,87843,499,0,0,257,0,0,5506,0
519,690,2590,88531,499,0,0,688,0,0,5506,0
520,691,2595,88803,499,1,5,273,0,0,5506,0
521,695,2618,89235,499,4,23,432,0,0,5506,0
522,697,2629,89565,499,2,11,330,0,0,5506,0
523,697,2629,89964,501,0,0,399,2,0,5506,0
