# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
70,83,400,8117,28,1,0,279,0
71,84,400,8313,28,1,0,196,0
72,87,400,8452,28,3,0,139,0
73,96,400,8847,28,9,0,395,0
74,100,400,8941,28,4,0,94,0
75,105,400,9075,28,5,0,134,0
76,105,400,9291,28,0,0,216,0
77,108,400,9507,28,3,0,216,0
78,115,400,9782,34,7,0,275,6
79,122,400,10158,42,7,0,376,8
80,124,400,10225,42,2,0,67,0
81,131,400,10524,42,7,0,299,0
82,135,400,10733,42,4,0,209,0
83,136,400,10852,42,1,0,119,0
84,140,400,10975,42,4,0,123,0
85,148,400,11206,42,8,0,231,0
86,158,400,11508,52,10,0,302,10
87,160,400,11878,52,2,0,370,0
88,167,400,12048,52,7,0,170,0
89,173,400,12285,52,6,0,237,0
90,176,400,12434,52,3,0,149,0
91,182,400,12656,52,6,0,222,0
92,185,400,12890,52,3,0,234,0
93,186,400,12936,52,1,0,46,0
94,194,400,13295,52,8,0,359,0
95,202,400,13465,52,8,0,170,0
96,206,400,13674,52,4,0,209,0
97,214,400,14034,56,8,0,360,4
98,214,400,14055,66,0,0,21,10
99,217,400,14227,66,3,0,172,0
100,218,400,14352,74,1,0,125,8
101,219,400,14581,82,1,0,229,8
102,224,400,14835,82,5,0,254,0
103,225,400,14996,92,1,0,161,10
104,231,400,15233,102,6,0,237,10
105,239,400,15484,130,8,0,251,28
106,244,400,15649,134,5,0,165,4
107,245,400,15777,134,1,0,128,0
108,247,400,15865,134,2,0,88,0
109,255,400,16039,134,8,0,174,0
110,259,400,16173,134,4,0,134,0
111,264,400,16393,134,5,0,220,0
112,266,400,16512,134,2,0,119,0
113,266,400,16512,134,0,0,0,0
114,266,400,16512,134,0,0,0,0
115,266,400,16512,134,0,0,0,0
116,266,400,16512,134,0,0,0,0
117,266,400,16512,134,0,0,0,0
118,272,400,16773,134,6,0,261,0
119,278,400,17121,134,6,0,348,0
120,278,400,17136,134,0,0,15,0
121,283,400,17362,134,5,0,226,0
122,284,400,17592,134,1,0,230,0
123,287,400,17682,134,3,0,90,0
124,292,400,17867,134,5,0,185,0
125,303,400,18146,134,11,0,279,0
126,305,400,18253,134,2,0,107,0
127,308,400,18556,134,3,0,303,0
128,308,400,18601,134,0,0,45,0
129,310,400,18728,134,2,0,127,0
130,317,400,19009,134,7,0,281,0
131,331,400,19349,134,14,0,340,0
132,337,400,19520,134,6,0,171,0
133,345,400,19734,134,8,0,214,0
134,359,400,19990,140,14,0,256,6
135,360,400,20115,142,1,0,125,2
136,362,400,20338,142,2,0,223,0
137,366,400,20400,150,4,0,62,8
138,374,400,20692,160,8,0,292,10
139,385,400,20978,164,11,0,286,4
140,385,400,20987,174,0,0,9,10
141,388,400,21035,176,3,0,48,2
142,392,400,21088,176,4,0,53,0
143,393,400,21168,176,1,0,80,0
144,395,400,21286,176,2,0,118,0
145,395,400,21328,176,0,0,42,0
146,400,400,21482,176,5,0,154,0
147,400,400,21497,176,0,0,15,0
148,400,400,21587,176,0,0,90,0
149,402,400,21702,176,2,0,115,0
150,403,400,21896,176,1,0,194,0
151,407,400,22251,176,4,0,355,0
152,409,400,22551,176,2,0,300,0
153,412,400,22885,176,3,0,334,0
154,413,400,23215,176,1,0,330,0
155,419,400,23563,176,6,0,348,0
156,427,400,23895,176,8,0,332,0
157,430,400,24193,176,3,0,298,0
158,441,400,24528,176,11,0,335,0
159,454,400,24773,176,13,0,245,0
160,456,400,24881,176,2,0,108,0
161,462,400,25207,176,6,0,326,0
162,464,400,25383,176,2,0,176,0
163,470,400,25673,176,6,0,290,0
164,476,400,25935,176,6,0,262,0
165,480,400,26187,176,4,0,252,0
166,489,400,26401,176,9,0,214,0
167,492,400,26559,176,3,0,158,0
168,504,400,26809,176,12,0,250,0
169,512,400,26940,178,8,0,131,2
170,520,400,27097,178,8,0,157,0
171,522,400,27198,178,2,0,101,0
172,523,400,27284,250,1,0,86,72
173,523,400,27284,310,0,0,0,60
174,523,400,27296,362,0,0,12,52
175,523,400,27304,362,0,0,8,0
176,523,400,27308,362,0,0,4,0
177,523,400,27348,362,0,0,40,0
178,523,400,27380,364,0,0,32,2
179,523,400,27508,364,0,0,128,0
180,524,400,27652,366,1,0,144,2
181,524,400,27852,370,0,0,200,4
182,528,400,28104,372,4,0,252,2
183,533,400,28334,372,5,0,230,0
184,533,400,28474,372,0,0,140,0
185,534,400,28685,372,1,0,211,0
186,538,400,28925,372,4,0,240,0
187,540,400,29185,372,2,0,260,0
188,541,400,29363,372,1,0,178,0
189,544,400,29597,372,3,0,234,0
190,549,400,29899,372,5,0,302,0
191,553,400,30119,372,4,0,220,0
192,553,400,30227,372,0,0,108,0
193,557,400,30517,372,4,0,290,0
194,557,400,30737,372,0,0,220,0
195,560,400,30975,372,3,0,238,0
196,563,400,31137,372,3,0,162,0
197,564,400,31199,372,1,0,62,0
198,564,400,31311,372,0,0,112,0
199,567,400,31521,372,3,0,210,0
200,568,400,31859,372,1,0,338,0
201,569,400,32257,372,1,0,398,0
202,572,400,32613,372,3,0,356,0
203,580,400,32957,372,8,0,344,0
204,586,400,33305,372,6,0,348,0
205,597,400,33672,372,11,0,367,0
206,604,400,34019,372,7,0,347,0
207,605,400,34221,372,1,0,202,0
208,608,400,34340,372,3,0,119,0
209,616,400,34508,372,8,0,168,0
210,617,400,34574,372,1,0,66,0
211,617,400,34630,372,0,0,56,0
212,620,400,34768,372,3,0,138,0
213,623,400,35059,372,3,0,291,0
214,627,400,35411,374,4,0,352,2
215,634,400,35705,378,7,0,294,4
216,638,400,35974,378,4,0,269,0
217,643,400,36289,378,5,0,315,0
218,647,400,36609,378,4,0,320,0
219,649,400,36863,378,2,0,254,0
220,650,400,36993,378,1,0,130,0
221,652,400,37174,388,2,0,181,10
222,652,400,37302,390,0,0,128,2
223,671,400,37583,390,19,0,281,0
224,684,400,37957,406,13,0,374,16
225,692,400,38265,416,8,0,308,10
226,700,400,38501,432,8,0,236,16
227,705,400,38845,436,5,0,344,4
228,718,400,39134,438,13,0,289,2
229,726,400,39406,438,8,0,272,0
230,731,400,39716,438,5,0,310,0
231,738,400,40030,438,7,0,314,0
232,743,400,40277,438,5,0,247,0
233,749,400,40481,438,6,0,204,0
234,754,400,40747,438,5,0,266,0
235,757,400,41009,438,3,0,262,0
236,759,400,41121,448,2,0,112,10
237,763,400,41413,450,4,0,292,2
238,770,400,41719,450,7,0,306,0
239,777,400,42067,450,7,0,348,0
240,786,400,42411,450,9,0,344,0
241,795,400,42731,450,9,0,320,0
242,802,400,43095,450,7,0,364,0
243,808,400,43318,450,6,0,223,0
244,813,400,43504,456,5,0,186,6
245,817,400,43664,458,4,0,160,2
246,818,400,43770,466,1,0,106,8
247,821,400,43944,482,3,0,174,16
248,821,400,44008,506,0,0,64,24
249,825,400,44292,516,4,0,284,10
250,828,400,44539,522,3,0,247,6
251,830,400,44771,522,2,0,232,0
252,834,400,44923,522,4,0,152,0
253,836,400,45075,522,2,0,152,0
254,843,400,45237,522,7,0,162,0
255,846,400,45395,522,3,0,158,0
256,847,400,45517,522,1,0,122,0
257,850,400,45568,522,3,0,51,0
258,858,400,45836,522,8,0,268,0
259,859,400,45934,522,1,0,98,0
260,862,400,46076,522,3,0,142,0
261,866,400,46248,522,4,0,172,0
262,870,400,46460,522,4,0,212,0
263,871,400,46547,522,1,0,87,0
264,872,400,46714,526,1,0,167,4
265,874,400,46835,590,2,0,121,64
266,878,400,47108,682,4,0,273,92
267,885,400,47435,714,7,0,327,32
268,888,400,47738,746,3,0,303,32
269,888,400,47878,756,0,0,140,10
270,888,400,47986,756,0,0,108,0
271,890,400,48227,756,2,0,241,0
272,899,400,48609,756,9,0,382,0
273,909,400,48895,756,10,0,286,0
274,911,400,49167,756,2,0,272,0
275,914,400,49485,756,3,0,318,0
276,925,400,49700,756,11,0,215,0
277,938,400,50023,756,13,0,323,0
278,942,400,50284,756,4,0,261,0
279,946,400,50492,756,4,0,208,0
280,946,400,50692,756,0,0,200,0
281,952,400,50864,756,6,0,172,0
282,956,400,51144,756,4,0,280,0
283,958,400,51484,756,2,0,340,0
284,963,400,51842,756,5,0,358,0
285,968,400,52076,756,5,0,234,0
286,972,400,52344,756,4,0,268,0
287,973,400,52606,756,1,0,262,0
288,974,400,52784,756,1,0,178,0
289,974,400,52948,756,0,0,164,0
290,976,400,53172,756,2,0,224,0
291,980,400,53400,756,4,0,228,0
292,983,400,53516,756,3,0,116,0
293,983,400,53532,756,0,0,16,0
294,987,400,53784,756,4,0,252,0
295,993,400,54132,756,6,0,348,0
296,995,400,54321,756,2,0,189,0
297,996,400,54432,762,1,0,111,6
298,999,400,54682,764,3,0,250,2
299,1006,400,54977,764,7,0,295,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum
0,69,400,6615,8,69,400,6615,8
1,209,0,10506,126,278,400,17121,134
2,245,0,10387,230,523,400,27508,364
3,254,0,14559,86,777,400,42067,450
4,229,0,12910,314,1006,400,54977,764

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,299,299,999,400,54682,200.5,80,10973

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,299,299,999,400,54682,200.5,80,10973

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,3,110,"狙击枪"
2,33,120,"自动步枪"
3,55,130,"导弹"
4,149,140,"激光"

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
1,1,1.3
2,1,2.4
3,1,3.4
4,1,3.7
5,1,4.2
6,1,5.1
7,1,5.3
8,1,5.6
9,1,5.9
10,1,9.4
11,1,9.6
12,1,10.2
13,1,10.5
14,1,12.1
15,1,15.1
16,1,15.3
17,1,16.4
18,1,18.0
19,1,20.0
