# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
72,20,408,1226,49,0,0,0,0
73,21,428,1259,49,1,20,33,0
74,22,448,1261,53,1,20,3,4
75,23,468,1324,55,1,20,63,2
76,23,468,1354,55,0,0,30,0
77,23,468,1354,55,0,0,0,0
78,23,468,1384,55,0,0,30,0
79,23,468,1414,55,0,0,30,0
80,23,468,1444,55,0,0,30,0
81,24,488,1476,55,1,20,33,0
82,25,508,1479,57,1,20,3,2
83,25,508,1479,57,0,0,0,0
84,25,508,1479,57,0,0,0,0
85,25,508,1479,59,0,0,0,2
86,25,508,1479,59,0,0,0,0
87,25,508,1509,59,0,0,30,0
88,25,508,1539,59,0,0,30,0
89,25,508,1539,59,0,0,0,0
90,26,528,1554,61,1,20,15,2
91,26,528,1554,63,0,0,0,2
92,27,552,1589,63,1,24,35,0
93,27,552,1589,63,0,0,0,0
94,27,552,1589,63,0,0,0,0
95,27,552,1589,65,0,0,0,2
96,27,552,1589,73,0,0,0,8
97,27,552,1589,73,0,0,0,0
98,27,552,1589,73,0,0,0,0
99,27,552,1589,73,0,0,0,0
100,27,552,1589,73,0,0,0,0
101,27,552,1589,73,0,0,0,0
102,27,552,1589,73,0,0,0,0
103,27,552,1589,73,0,0,0,0
104,27,552,1589,73,0,0,0,0
105,27,552,1619,73,0,0,30,0
106,27,552,1619,73,0,0,0,0
107,27,552,1649,73,0,0,30,0
108,27,552,1649,73,0,0,0,0
109,28,572,1664,75,1,20,15,2
110,28,572,1664,75,0,0,0,0
111,28,572,1694,75,0,0,30,0
112,28,572,1724,75,0,0,30,0
113,28,572,1724,75,0,0,0,0
114,28,572,1754,75,0,0,30,0
115,28,572,1814,75,0,0,60,0
116,29,592,1829,77,1,20,15,2
117,29,592,1829,77,0,0,0,0
118,29,592,1829,77,0,0,0,0
119,29,592,1859,77,0,0,30,0
120,29,592,1889,77,0,0,30,0
121,29,592,1919,77,0,0,30,0
122,30,616,1971,79,1,24,53,2
123,30,616,1971,79,0,0,0,0
124,30,616,2001,79,0,0,30,0
125,30,616,2001,79,0,0,0,0
126,31,616,2016,81,1,0,15,2
127,31,616,2016,81,0,0,0,0
128,31,616,2088,81,0,0,72,0
129,32,636,2139,83,1,20,51,2
130,32,636,2211,83,0,0,72,0
131,34,676,2265,83,2,40,54,0
132,34,676,2301,83,0,0,36,0
133,34,676,2337,87,0,0,36,4
134,34,676,2337,87,0,0,0,0
135,35,696,2340,89,1,20,3,2
136,35,696,2448,89,0,0,108,0
137,35,696,2448,89,0,0,0,0
138,35,696,2484,89,0,0,36,0
139,36,716,2487,91,1,20,3,2
140,38,756,2529,95,2,40,42,4
141,38,756,2565,95,0,0,36,0
142,38,756,2601,95,0,0,36,0
143,39,776,2617,97,1,20,16,2
144,39,776,2617,97,0,0,0,0
145,39,776,2725,97,0,0,108,0
146,39,776,2737,97,0,0,12,0
147,39,776,2797,97,0,0,60,0
148,41,816,2876,97,2,40,79,0
149,41,816,2900,101,0,0,24,4
150,41,816,2912,101,0,0,12,0
151,43,856,2979,103,2,40,67,2
152,43,856,3015,103,0,0,36,0
153,43,856,3063,103,0,0,48,0
154,43,856,3063,103,0,0,0,0
155,43,856,3063,103,0,0,0,0
156,43,856,3111,105,0,0,48,2
157,44,876,3114,107,1,20,4,2
158,45,896,3178,109,1,20,64,2
159,45,896,3238,109,0,0,60,0
160,45,896,3262,109,0,0,24,0
161,45,896,3262,109,0,0,0,0
162,46,916,3349,111,1,20,88,2
163,46,916,3349,111,0,0,0,0
164,46,916,3349,111,0,0,0,0
165,46,916,3397,111,0,0,48,0
166,46,916,3541,111,0,0,144,0
167,48,964,3568,115,2,48,27,4
168,48,964,3568,115,0,0,0,0
169,48,964,3568,115,0,0,0,0
170,48,964,3568,115,0,0,0,0
171,51,1024,3782,121,3,60,215,6
172,51,1024,3782,121,0,0,0,0
173,51,1024,3806,121,0,0,24,0
174,51,1024,3854,121,0,0,48,0
175,52,1044,3942,123,1,20,88,2
176,52,1044,3942,123,0,0,0,0
177,52,1044,3942,123,0,0,0,0
178,52,1044,3942,123,0,0,0,0
179,52,1044,3942,123,0,0,0,0
180,52,1044,3942,123,0,0,0,0
181,52,1044,3942,123,0,0,0,0
182,52,1044,3942,123,0,0,0,0
183,52,1044,3942,123,0,0,0,0
184,52,1044,3942,123,0,0,0,0
185,52,1044,3942,123,0,0,0,0
186,52,1044,3942,123,0,0,0,0
187,52,1044,3942,123,0,0,0,0
188,52,1044,3990,123,0,0,48,0
189,53,1068,4003,125,1,24,13,2
190,54,1088,4091,127,1,20,88,2
191,54,1088,4091,127,0,0,0,0
192,54,1088,4091,127,0,0,0,0
193,54,1088,4091,127,0,0,0,0
194,54,1088,4139,127,0,0,48,0
195,55,1108,4178,129,1,20,40,2
196,55,1108,4178,129,0,0,0,0
197,55,1108,4178,129,0,0,0,0
198,55,1108,4178,129,0,0,0,0
199,56,1128,4374,131,1,20,196,2
200,58,1172,4414,135,2,44,41,4
201,58,1172,4414,135,0,0,0,0
202,58,1172,4462,135,0,0,48,0
203,59,1196,4476,137,1,24,13,2
204,59,1196,4476,137,0,0,0,0
205,60,1216,4611,139,1,20,136,2
206,60,1216,4647,139,0,0,36,0
207,60,1216,4647,139,0,0,0,0
208,62,1260,4712,143,2,44,65,4
209,62,1260,4712,143,0,0,0,0
210,62,1260,4808,143,0,0,96,0
211,62,1260,4856,143,0,0,48,0
212,62,1260,4856,143,0,0,0,0
213,62,1260,4904,143,0,0,48,0
214,63,1284,4926,145,1,24,22,2
215,63,1284,4926,145,0,0,0,0
216,63,1284,4962,145,0,0,36,0
217,63,1284,5010,145,0,0,48,0
218,63,1284,5010,145,0,0,0,0
219,63,1284,5010,145,0,0,0,0
220,63,1284,5010,145,0,0,0,0
221,63,1284,5010,145,0,0,0,0
222,63,1284,5010,145,0,0,0,0
223,63,1284,5010,145,0,0,0,0
224,63,1284,5010,145,0,0,0,0
225,63,1284,5010,145,0,0,0,0
226,63,1284,5010,145,0,0,0,0
227,63,1284,5010,145,0,0,0,0
228,63,1284,5010,145,0,0,0,0
229,64,1304,5109,145,1,20,100,0
230,64,1304,5145,145,0,0,36,0
231,64,1304,5217,145,0,0,72,0
232,65,1328,5239,147,1,24,22,2
233,66,1348,5291,147,1,20,52,0
234,66,1348,5387,147,0,0,96,0
235,66,1348,5435,147,0,0,48,0
236,66,1348,5435,147,0,0,0,0
237,66,1348,5435,147,0,0,0,0
238,66,1348,5435,149,0,0,0,2
239,66,1348,5435,149,0,0,0,0
240,66,1348,5435,151,0,0,0,2
241,67,1368,5463,153,1,20,28,2
242,69,1416,5579,155,2,48,116,2
243,70,1440,5617,159,1,24,37,4
244,72,1480,5745,163,2,40,128,4
245,72,1480,5745,163,0,0,0,0
246,72,1480,5793,163,0,0,48,0
247,72,1480,5793,163,0,0,0,0
248,73,1504,5839,165,1,24,46,2
249,73,1504,5887,165,0,0,48,0
250,73,1504,5887,165,0,0,0,0
251,73,1504,5887,165,0,0,0,0
252,73,1504,5887,165,0,0,0,0
253,74,1528,5900,167,1,24,13,2
254,74,1528,5900,167,0,0,0,0
255,75,1534,5904,169,1,6,4,2
256,75,1534,5952,169,0,0,48,0
257,75,1534,5952,169,0,0,0,0
258,75,1534,5952,169,0,0,0,0
259,75,1534,5952,169,0,0,0,0
260,76,1534,5974,171,1,0,22,2
261,76,1534,5974,171,0,0,0,0
262,77,1534,5996,173,1,0,22,2
263,77,1534,5996,173,0,0,0,0
264,77,1534,5996,173,0,0,0,0
265,77,1534,6044,173,0,0,48,0
266,77,1534,6044,173,0,0,0,0
267,77,1534,6044,173,0,0,0,0
268,77,1534,6044,173,0,0,0,0
269,77,1534,6092,173,0,0,48,0
270,77,1534,6092,173,0,0,0,0
271,77,1534,6092,173,0,0,0,0
272,77,1534,6140,173,0,0,48,0
273,77,1534,6236,173,0,0,96,0
274,77,1534,6284,173,0,0,48,0
275,78,1534,6306,175,1,0,22,2
276,79,1534,6310,177,1,0,4,2
277,79,1534,6358,177,0,0,48,0
278,79,1534,6394,177,0,0,36,0
279,79,1534,6394,177,0,0,0,0
280,79,1534,6394,177,0,0,0,0
281,79,1534,6394,177,0,0,0,0
282,79,1534,6394,177,0,0,0,0
283,79,1534,6394,177,0,0,0,0
284,79,1534,6394,177,0,0,0,0
285,79,1534,6394,177,0,0,0,0
286,79,1534,6394,177,0,0,0,0
287,79,1534,6394,177,0,0,0,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum
0,16,324,965,43,16,324,965,43
1,13,268,894,34,29,592,1859,77
2,23,452,2083,46,52,1044,3942,123
3,14,304,1494,26,66,1348,5435,149
4,13,186,959,28,79,1534,6394,177

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,36,312,"加姆之吠",1
2,54,309,"荒芜之契",1
3,76,300,"渡鸦之翼",1
4,83,302,"约顿之躯",1
5,126,301,"芬里尔之牙",1
6,144,2,"裂空",1
7,169,311,"霜息之契",1
8,207,304,"奥丁之眼",1

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,36,36,9,184,485,15.0,307,808
1,"加姆之吠",36,54,18,7,140,480,23.3,467,1600
2,"荒芜之契",54,76,22,7,144,359,19.1,393,978
3,"渡鸦之翼",76,83,7,2,40,155,17.1,343,1329
4,"约顿之躯",83,126,43,5,108,523,7.0,151,729
5,"芬里尔之牙",126,144,18,9,160,616,30.0,533,2052
6,"裂空",144,169,25,9,188,951,21.6,451,2282
7,"霜息之契",169,207,38,12,252,1079,18.9,398,1704
8,"奥丁之眼",207,287,80,19,318,1747,14.3,239,1310

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,36,1001,"血肉增生",1
2,54,1003,"猎杀本能",1
3,76,1001,"血肉增生",2
4,83,1003,"猎杀本能",2
5,126,1001,"血肉增生",3
6,144,1003,"猎杀本能",3
7,169,1002,"凶残獠牙",1
8,207,1001,"血肉增生",4

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,36,36,9,184,485,15.0,307,808
1,"血肉增生",36,54,18,7,140,480,23.3,467,1600
2,"猎杀本能",54,76,22,7,144,359,19.1,393,978
3,"血肉增生",76,83,7,2,40,155,17.1,343,1329
4,"猎杀本能",83,126,43,5,108,523,7.0,151,729
5,"血肉增生",126,144,18,9,160,616,30.0,533,2052
6,"猎杀本能",144,169,25,9,188,951,21.6,451,2282
7,"凶残獠牙",169,207,38,12,252,1079,18.9,398,1704
8,"血肉增生",207,287,80,19,318,1747,14.3,239,1310

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
1,232,240,7.6,defeated
