# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
158,94,484,5597,152,0,0,30,0,0,511,0
159,94,484,5700,152,0,0,104,0,0,511,0
160,94,484,5884,152,0,0,184,0,0,511,0
161,95,489,6002,152,1,5,118,0,0,511,0
162,95,489,6106,152,0,0,105,0,0,511,0
163,95,489,6190,152,0,0,84,0,0,511,0
164,96,494,6285,152,1,5,95,0,0,511,0
165,96,494,6453,152,0,0,168,0,0,511,0
166,98,505,6678,152,2,11,225,0,0,511,0
167,98,505,6863,152,0,0,186,0,0,511,0
168,99,510,6998,152,1,5,135,0,0,511,0
169,99,510,7118,152,0,0,121,0,0,511,0
170,99,510,7193,152,0,0,75,0,0,511,0
171,99,510,7296,152,0,0,103,0,0,511,0
172,100,515,7385,156,1,5,88,4,0,511,0
173,100,515,7467,156,0,0,82,0,0,511,0
174,100,515,7573,156,0,0,107,0,0,511,0
175,100,515,7776,156,0,0,203,0,0,511,0
176,100,515,7889,156,0,0,114,0,0,511,0
177,100,515,8035,156,0,0,146,0,0,511,0
178,100,515,8171,156,0,0,137,0,0,511,0
179,103,532,8422,156,3,17,251,0,0,511,0
180,104,537,8763,156,1,5,341,0,0,511,0
181,104,537,8942,156,0,0,179,0,0,511,0
182,105,543,9038,162,1,6,96,6,0,511,0
183,105,543,9106,162,0,0,68,0,0,511,0
184,105,543,9206,162,0,0,100,0,0,511,0
185,105,543,9366,162,0,0,160,0,0,511,0
186,106,549,9556,164,1,6,190,2,0,511,0
187,106,549,9737,164,0,0,181,0,0,511,0
188,107,555,9871,164,1,6,134,0,0,511,0
189,107,555,9973,164,0,0,103,0,0,511,0
190,108,560,10047,164,1,5,73,0,0,511,0
191,109,566,10128,164,1,6,82,0,0,511,0
192,109,566,10189,166,0,0,61,2,0,511,0
193,109,566,10309,166,0,0,120,0,0,511,0
194,109,566,10468,170,0,0,159,4,0,511,0
195,110,571,10580,170,1,5,112,0,0,511,0
196,110,571,10663,170,0,0,84,0,0,511,0
197,110,571,10789,170,0,0,126,0,0,511,0
198,110,571,10887,170,0,0,98,0,0,511,0
199,110,571,11004,170,0,0,117,0,0,511,0
200,110,571,11143,172,0,0,139,2,0,511,0
201,112,582,11420,172,2,11,277,0,0,511,0
202,112,582,11614,172,0,0,194,0,0,511,0
203,112,582,11700,172,0,0,86,0,0,511,0
204,112,582,11879,172,0,0,179,0,0,511,0
205,113,587,12005,172,1,5,126,0,0,511,0
206,114,593,12149,172,1,6,145,0,0,511,0
207,114,593,12220,174,0,0,71,2,0,511,0
208,115,598,12339,174,1,5,119,0,0,511,0
209,115,598,12546,174,0,0,207,0,0,511,0
210,116,603,12582,174,1,5,36,0,0,511,0
211,116,603,12592,174,0,0,10,0,2498,513,2
212,116,603,12611,174,0,0,19,0,2494,517,4
213,117,609,12652,174,1,6,41,0,2490,521,4
214,117,609,12656,174,0,0,4,0,2486,525,4
215,117,609,12660,174,0,0,4,0,2482,529,4
216,119,621,12801,174,2,12,141,0,2482,529,0
217,120,627,12814,174,1,6,14,0,2482,529,0
218,120,627,12814,174,0,0,0,0,2482,529,0
219,120,627,12876,178,0,0,62,4,2482,529,0
220,121,633,12877,180,1,6,1,2,2482,529,0
221,121,633,12892,180,0,0,15,0,2482,529,0
222,122,638,12967,180,1,5,75,0,2482,529,0
223,122,638,12967,180,0,0,0,0,2482,529,0
224,123,644,13030,180,1,6,63,0,2482,529,0
225,124,650,13093,180,1,6,63,0,2482,529,0
226,124,650,13093,184,0,0,0,4,2482,529,0
227,124,650,13093,184,0,0,0,0,2482,529,0
228,125,656,13156,184,1,6,63,0,2482,529,0
229,125,656,13156,184,0,0,0,0,2482,529,0
230,125,656,13156,184,0,0,0,0,2483,529,0
231,125,656,13195,184,0,0,39,0,2459,553,24
232,125,656,13465,184,0,0,270,0,2247,765,212
233,125,656,13573,184,0,0,108,0,2141,871,107
234,125,656,13655,184,0,0,83,0,2087,925,54
235,126,661,13711,184,1,5,56,0,2084,928,3
236,126,661,13742,184,0,0,31,0,2053,959,31
237,126,661,13896,184,0,0,154,0,1929,1083,124
238,126,661,13934,184,0,0,38,0,1925,1087,4
239,128,671,14156,184,2,10,222,0,1921,1091,4
240,129,677,14170,184,1,6,14,0,1917,1095,4
241,131,688,14336,184,2,11,166,0,1915,1097,2
242,133,699,14439,184,2,11,103,0,1915,1097,0
243,135,711,14559,184,2,12,120,0,1915,1097,0
244,135,711,14559,184,0,0,0,0,1915,1097,0
245,135,711,14559,184,0,0,0,0,1915,1097,0
246,135,711,14559,184,0,0,0,0,1915,1097,0
247,135,711,14566,184,0,0,8,0,1915,1097,0
248,135,711,14651,184,0,0,85,0,1915,1097,0
249,137,722,14773,184,2,11,123,0,1915,1097,0
250,139,732,14896,184,2,10,122,0,1915,1097,0
251,139,732,14896,184,0,0,0,0,1915,1097,0
252,139,732,14896,184,0,0,0,0,1915,1097,0
253,139,732,14896,188,0,0,0,4,1915,1097,0
254,139,732,14896,188,0,0,0,0,1915,1097,0
255,139,732,14896,188,0,0,0,0,1916,1097,0
256,139,732,14896,188,0,0,0,0,1916,1097,0
257,139,732,14956,188,0,0,60,0,1916,1097,0
258,140,737,15028,188,1,5,73,0,1916,1097,0
259,141,743,15053,188,1,6,25,0,1916,1097,0
260,141,743,15053,188,0,0,0,0,1916,1097,0
261,141,743,15083,188,0,0,30,0,1894,1120,23
262,141,743,15406,188,0,0,323,0,1763,1250,131
263,141,743,15520,188,0,0,114,0,1649,1364,114
264,141,743,15594,188,0,0,74,0,1615,1398,34
265,141,743,15743,188,0,0,149,0,1481,1532,134
266,141,743,15855,188,0,0,112,0,1370,1644,112
267,141,743,15930,188,0,0,76,0,1294,1719,76
268,141,743,16012,188,0,0,82,0,1212,1801,82
269,141,743,16074,188,0,0,62,0,1150,1863,62
270,141,743,16193,188,0,0,119,0,1031,1982,119
271,141,743,16295,188,0,0,102,0,929,2084,102
272,141,743,16377,188,0,0,82,0,847,2166,82
273,141,743,16467,188,0,0,90,0,757,2256,90
274,141,743,16558,188,0,0,91,0,674,2339,83
275,142,749,16745,188,1,6,187,0,601,2412,73
276,145,764,17033,188,3,15,288,0,578,2435,23
277,146,769,17202,188,1,5,169,0,575,2438,3
278,147,774,17321,188,1,5,119,0,574,2440,2
279,150,792,17490,188,3,18,169,0,574,2440,0
280,151,798,17595,188,1,6,105,0,574,2440,0
281,151,798,17624,188,0,0,30,0,574,2440,0
282,151,798,17644,188,0,0,20,0,574,2440,0
283,151,798,17658,188,0,0,14,0,574,2440,0
284,151,798,17695,188,0,0,37,0,574,2440,0
285,151,798,17725,188,0,0,30,0,550,2464,24
286,151,798,17842,188,0,0,117,0,539,2475,11
287,151,798,17991,188,0,0,149,0,439,2575,100
288,151,798,18356,188,0,0,365,0,240,2773,199
289,151,798,18445,188,0,0,89,0,151,2862,89
290,151,798,18584,188,0,0,139,0,13,3001,139
291,152,804,18769,190,1,6,185,2,0,3013,13
292,156,825,18944,190,4,21,175,0,0,3013,0
293,156,825,18976,190,0,0,32,0,0,3013,0
294,160,847,19413,190,4,22,437,0,0,3013,0
295,160,847,19502,190,0,0,89,0,0,3013,0
296,161,852,19582,190,1,5,80,0,0,3013,0
297,165,874,19827,192,4,22,245,2,0,3013,0
298,169,874,20018,194,4,0,191,2,0,3013,0
299,169,874,20040,194,0,0,23,0,0,3013,0
300,170,880,20295,194,1,6,255,0,0,3013,0
301,171,885,20598,194,1,5,303,0,0,3013,0
302,172,891,20674,194,1,6,76,0,0,3013,0
303,172,891,20834,196,0,0,160,2,0,3013,0
304,172,891,21165,196,0,0,332,0,0,3013,0
305,174,903,21664,198,2,12,499,2,0,3013,0
306,175,909,21947,200,1,6,282,2,0,3013,0
307,177,921,22114,200,2,12,167,0,0,3013,0
308,177,921,22202,200,0,0,88,0,0,3013,0
309,177,921,22361,200,0,0,160,0,0,3013,0
310,178,927,22554,200,1,6,193,0,0,3013,0
311,178,927,22771,200,0,0,217,0,0,3013,0
312,178,927,22994,200,0,0,223,0,0,3013,0
313,178,927,23091,200,0,0,97,0,0,3013,0
314,179,933,23165,200,1,6,74,0,0,3013,0
315,180,938,23340,200,1,5,175,0,0,3013,0
316,181,943,23590,200,1,5,250,0,0,3013,0
317,181,943,23703,200,0,0,113,0,0,3013,0
318,181,943,23853,200,0,0,151,0,0,3013,0
319,182,949,24047,200,1,6,194,0,0,3013,0
320,182,949,24289,200,0,0,243,0,0,3013,0
321,183,955,24473,200,1,6,184,0,0,3013,0
322,183,955,24709,200,0,0,236,0,0,3013,0
323,184,960,24881,200,1,5,172,0,0,3013,0
324,184,960,25083,200,0,0,203,0,0,3013,0
325,184,960,25189,200,0,0,106,0,0,3013,0
326,184,960,25261,200,0,0,72,0,0,3013,0
327,185,966,25431,200,1,6,169,0,0,3013,0
328,185,966,25792,202,0,0,362,2,0,3013,0
329,185,966,26051,202,0,0,259,0,0,3013,0
330,185,966,26353,202,0,0,302,0,0,3013,0
331,185,966,26457,202,0,0,104,0,0,3013,0
332,185,966,26519,202,0,0,63,0,0,3013,0
333,186,971,26990,202,1,5,471,0,0,3013,0
334,189,971,27554,202,3,0,564,0,0,3013,0
335,192,986,27850,204,3,15,296,2,0,3013,0
336,193,992,28023,204,1,6,173,0,0,3013,0
337,196,1008,28148,204,3,16,126,0,0,3013,0
338,196,1008,28259,204,0,0,111,0,0,3013,0
339,198,1019,28584,204,2,11,325,0,0,3013,0
340,199,1024,28733,204,1,5,149,0,0,3013,0
341,199,1024,28842,206,0,0,109,2,0,3013,0
342,201,1035,29079,208,2,11,238,2,0,3013,0
343,201,1035,29345,214,0,0,266,6,0,3013,0
344,202,1041,29447,218,1,6,103,4,0,3013,0
345,202,1041,29581,220,0,0,134,2,0,3013,0
346,202,1041,29669,220,0,0,88,0,0,3013,0
347,203,1046,29831,220,1,5,162,0,0,3013,0
348,203,1046,29985,220,0,0,154,0,0,3013,0
349,203,1046,30089,220,0,0,104,0,0,3013,0
350,203,1046,30259,220,0,0,170,0,0,3013,0
351,203,1046,30373,220,0,0,114,0,0,3013,0
352,203,1046,30543,220,0,0,170,0,0,3013,0
353,203,1046,30657,220,0,0,115,0,0,3013,0
354,203,1046,30827,220,0,0,170,0,0,3013,0
355,203,1046,30929,220,0,0,102,0,0,3013,0
356,203,1046,31401,222,0,0,473,2,0,3013,0
357,204,1051,31771,224,1,5,370,2,0,3013,0
358,204,1051,31861,224,0,0,90,0,0,3013,0
359,204,1051,32145,224,0,0,284,0,0,3013,0
360,204,1051,32254,226,0,0,109,2,0,3013,0
361,206,1062,32449,228,2,11,195,2,0,3013,0
362,206,1062,32713,230,0,0,265,2,0,3013,0
363,209,1080,33177,230,3,18,464,0,0,3013,0
364,209,1080,33312,230,0,0,135,0,0,3013,0
365,211,1091,33566,230,2,11,254,0,0,3013,0
366,212,1096,33623,230,1,5,57,0,0,3013,0
367,212,1096,33787,230,0,0,164,0,0,3013,0
368,212,1096,34213,230,0,0,426,0,0,3013,0
369,216,1118,34573,232,4,22,360,2,0,3013,0
370,216,1118,34613,232,0,0,40,0,0,3013,0
371,216,1118,34755,234,0,0,142,2,0,3013,0
372,217,1124,35169,234,1,6,413,0,0,3013,0
373,218,1130,35217,234,1,6,48,0,0,3013,0
374,219,1135,35307,234,1,5,89,0,0,3013,0
375,220,1140,35518,234,1,5,211,0,0,3013,0
376,221,1146,35607,234,1,6,89,0,0,3013,0
377,223,1157,35727,234,2,11,120,0,0,3013,0
378,223,1157,35808,236,0,0,80,2,0,3013,0
379,223,1157,35944,236,0,0,137,0,0,3013,0
380,224,1163,36169,236,1,6,224,0,0,3013,0
381,225,1168,36315,236,1,5,146,0,0,3013,0
382,226,1173,36455,236,1,5,141,0,0,3013,0
383,229,1189,36679,236,3,16,224,0,0,3013,0
384,229,1189,36855,236,0,0,176,0,0,3013,0
385,229,1189,37055,236,0,0,200,0,0,3013,0
386,230,1194,37236,236,1,5,181,0,0,3013,0
387,230,1194,37332,236,0,0,96,0,0,3013,0
388,231,1199,37581,236,1,5,249,0,0,3013,0
389,231,1199,37709,236,0,0,128,0,0,3013,0
390,231,1199,37865,236,0,0,156,0,0,3013,0
391,232,1204,38070,238,1,5,206,2,0,3013,0
392,233,1209,38259,238,1,5,189,0,0,3013,0
393,233,1209,38402,238,0,0,143,0,0,3013,0
394,234,1214,38584,238,1,5,183,0,0,3013,0
395,234,1214,38687,238,0,0,102,0,0,3013,0
396,234,1214,38853,238,0,0,167,0,0,3013,0
397,234,1214,38998,238,0,0,144,0,0,3013,0
398,235,1219,39134,238,1,5,136,0,0,3013,0
399,235,1219,39258,238,0,0,125,0,0,3013,0
400,236,1225,39567,238,1,6,309,0,0,3013,0
401,237,1230,39671,238,1,5,104,0,0,3013,0
402,237,1230,39787,238,0,0,116,0,0,3013,0
403,238,1235,40046,238,1,5,259,0,0,3013,0
404,239,1240,40169,238,1,5,123,0,0,3013,0
405,239,1240,40229,238,0,0,60,0,0,3013,0
406,242,1257,40336,238,3,17,107,0,0,3013,0
407,242,1257,40351,238,0,0,16,0,0,3013,0
408,243,1262,40352,238,1,5,0,0,0,3013,0
409,243,1262,40352,238,0,0,0,0,0,3013,0
410,243,1262,40424,238,0,0,72,0,0,3013,0
411,243,1262,40555,238,0,0,131,0,0,3013,0
412,245,1273,40615,238,2,11,60,0,0,3013,0
413,245,1273,40615,238,0,0,0,0,0,3013,0
414,245,1273,40652,238,0,0,38,0,0,3013,0
415,246,1278,40689,238,1,5,37,0,0,3013,0
416,246,1278,40689,238,0,0,0,0,0,3013,0
417,246,1278,40689,238,0,0,0,0,0,3013,0
418,247,1284,40762,238,1,6,73,0,0,3013,0
419,247,1284,40762,238,0,0,0,0,0,3013,0
420,247,1284,40816,238,0,0,54,0,0,3013,0
421,248,1289,40867,238,1,5,51,0,0,3013,0
422,248,1289,40867,238,0,0,0,0,0,3013,0
423,248,1289,40867,238,0,0,0,0,0,3013,0
424,248,1289,40934,238,0,0,68,0,0,3013,0
425,254,1323,41550,238,6,34,616,0,0,3013,0
426,257,1339,41638,238,3,16,88,0,0,3013,0
427,258,1344,41724,238,1,5,85,0,0,3013,0
428,258,1344,41776,238,0,0,53,0,0,3013,0
429,259,1350,41797,240,1,6,21,2,0,3013,0
430,259,1350,41812,246,0,0,15,6,0,3013,0
431,261,1362,41878,246,2,12,66,0,0,3013,0
432,261,1362,41878,250,0,0,0,4,0,3013,0
433,261,1362,41878,250,0,0,0,0,0,3013,0
434,261,1362,41893,252,0,0,15,2,0,3013,0
435,262,1367,41984,252,1,5,91,0,0,3013,0
436,262,1367,41984,252,0,0,0,0,0,3013,0
437,262,1367,41984,256,0,0,0,4,0,3013,0
438,262,1367,41984,256,0,0,0,0,0,3013,0
439,263,1372,42096,256,1,5,112,0,0,3013,0
440,263,1372,42117,256,0,0,21,0,0,3013,0
441,265,1382,42367,256,2,10,250,0,0,3013,0
442,266,1387,42427,256,1,5,60,0,0,3013,0
443,266,1387,42502,256,0,0,75,0,0,3013,0
444,267,1392,42597,256,1,5,95,0,0,3013,0
445,268,1397,42657,256,1,5,60,0,0,3013,0
446,269,1402,42725,256,1,5,68,0,0,3013,0
447,269,1402,42738,256,0,0,13,0,0,3013,0
448,269,1402,42798,256,0,0,60,0,0,3013,0
449,270,1408,42800,256,1,6,2,0,0,3013,0
450,270,1408,42800,256,0,0,0,0,0,3013,0
451,270,1408,42800,256,0,0,0,0,0,3013,0
452,270,1408,42800,256,0,0,0,0,0,3013,0
453,270,1408,42837,256,0,0,38,0,0,3013,0
454,274,1431,43256,256,4,23,419,0,0,3013,0
455,275,1437,43420,256,1,6,164,0,0,3013,0
456,277,1448,43646,256,2,11,225,0,0,3013,0
457,278,1453,43740,256,1,5,95,0,0,3013,0
458,279,1458,44176,256,1,5,436,0,0,3013,0
459,279,1458,44290,258,0,0,114,2,0,3013,0
460,279,1458,44494,260,0,0,205,2,0,3013,0
461,280,1463,44774,266,1,5,280,6,0,3013,0
462,281,1469,44854,266,1,6,79,0,0,3013,0
463,282,1474,44928,268,1,5,74,2,0,3013,0
464,282,1474,45094,268,0,0,166,0,0,3013,0
465,283,1479,45265,270,1,5,171,2,0,3013,0
466,284,1484,45452,270,1,5,186,0,0,3013,0
467,285,1489,45620,270,1,5,168,0,0,3013,0
468,285,1489,45731,270,0,0,111,0,0,3013,0
469,285,1489,45830,270,0,0,99,0,0,3013,0
470,285,1489,46001,270,0,0,172,0,0,3013,0
471,285,1489,46237,270,0,0,235,0,0,3013,0
472,287,1489,46586,270,2,0,350,0,0,3013,0
473,289,1501,46774,270,2,12,187,0,0,3013,0
474,290,1507,46980,270,1,6,206,0,0,3013,0
475,292,1519,47116,270,2,12,137,0,0,3013,0
476,292,1519,47521,270,0,0,405,0,0,3013,0
477,293,1525,47777,272,1,6,255,2,0,3013,0
478,294,1531,47833,274,1,6,57,2,0,3013,0
479,294,1531,47841,274,0,0,7,0,0,3013,0
480,294,1531,47944,274,0,0,104,0,0,3013,0
481,295,1537,48206,274,1,6,262,0,0,3013,0
482,295,1537,48457,274,0,0,250,0,0,3013,0
483,295,1537,48721,276,0,0,264,2,0,3013,0
484,295,1537,48984,276,0,0,262,0,0,3013,0
485,295,1537,49198,276,0,0,214,0,0,3013,0
486,296,1542,49557,276,1,5,359,0,0,3013,0
487,296,1542,49691,276,0,0,134,0,0,3013,0
488,297,1548,49937,276,1,6,246,0,0,3013,0
489,298,1553,50244,276,1,5,307,0,0,3013,0
490,299,1559,50484,278,1,6,240,2,0,3013,0
491,302,1575,50861,278,3,16,377,0,0,3013,0
492,302,1575,50921,278,0,0,59,0,0,3013,0
493,302,1575,51026,280,0,0,105,2,0,3013,0
494,302,1575,51236,280,0,0,210,0,0,3013,0
495,302,1575,51556,280,0,0,320,0,0,3013,0
496,302,1575,51928,280,0,0,372,0,0,3013,0
497,303,1580,52314,280,1,5,387,0,0,3013,0
498,305,1591,52557,280,2,11,242,0,0,3013,0
499,308,1609,52741,280,3,18,184,0,0,3013,0
500,310,1620,52905,280,2,11,163,0,0,3013,0
501,311,1626,53031,280,1,6,127,0,0,3013,0
502,312,1632,53358,280,1,6,327,0,0,3013,0
503,314,1643,53558,280,2,11,200,0,0,3013,0
504,315,1649,53761,280,1,6,203,0,0,3013,0
505,316,1655,53839,280,1,6,78,0,0,3013,0
506,316,1655,53985,280,0,0,146,0,0,3013,0
507,318,1667,54399,280,2,12,414,0,0,3013,0
508,320,1678,54885,280,2,11,486,0,0,3013,0
509,321,1683,55082,282,1,5,197,2,0,3013,0
510,322,1688,55263,284,1,5,181,2,0,3013,0
511,323,1694,55384,284,1,6,121,0,0,3013,0
512,323,1694,55550,284,0,0,166,0,0,3013,0
513,323,1694,55676,286,0,0,126,2,0,3013,0
514,323,1694,55855,290,0,0,179,4,0,3013,0
515,323,1694,56029,292,0,0,174,2,0,3013,0
516,324,1700,56341,294,1,6,312,2,0,3013,0
517,324,1700,56707,294,0,0,366,0,0,3013,0
518,324,1700,57020,294,0,0,313,0,0,3013,0
519,325,1705,57431,294,1,5,411,0,0,3013,0
520,329,1728,57866,296,4,23,435,2,0,3013,0
521,330,1734,58091,296,1,6,225,0,0,3013,0
522,331,1739,58391,296,1,5,300,0,0,3013,0
523,332,1745,58714,298,1,6,323,2,0,3013,0
524,333,1751,58921,298,1,6,208,0,0,3013,0
