# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
218,121,2196,11247,172,0,0,0,2,1997674,2326,0
219,121,2196,11247,172,0,0,0,0,1997674,2326,0
220,121,2196,11325,174,0,0,78,2,1997674,2326,0
221,122,2212,11347,180,1,16,22,6,1997674,2326,0
222,122,2212,11347,186,0,0,0,6,1997674,2326,0
223,123,2212,11447,192,1,0,100,6,1997674,2326,0
224,123,2212,11453,192,0,0,6,0,1997674,2326,0
225,123,2212,11465,192,0,0,13,0,1997674,2326,0
226,123,2212,11465,192,0,0,0,0,1997674,2326,0
227,123,2212,11528,192,0,0,63,0,1997674,2326,0
228,124,2212,11542,192,1,0,13,0,1997674,2326,0
229,125,2212,11605,196,1,0,64,4,1997674,2326,0
230,125,2212,11668,200,0,0,63,4,1997674,2326,0
231,126,2212,11738,200,1,0,70,0,1997674,2326,0
232,127,2212,11764,200,1,0,26,0,1997674,2326,0
233,127,2212,11827,202,0,0,63,2,1997674,2326,0
234,129,2260,11919,204,2,48,92,2,1997674,2326,0
235,130,2280,12004,206,1,20,85,2,1997674,2326,0
236,130,2280,12042,206,0,0,37,0,1997674,2326,0
237,131,2300,12155,210,1,20,113,4,1997674,2326,0
238,132,2324,12308,210,1,24,153,0,1997611,2389,63
239,133,2348,12386,210,1,24,78,0,1997584,2416,27
240,134,2368,12493,210,1,20,108,0,1997550,2451,34
241,135,2392,12663,212,1,24,170,2,1997510,2490,39
242,135,2392,12812,212,0,0,149,0,1997461,2540,50
243,137,2432,13015,212,2,40,203,0,1997448,2552,13
244,138,2456,13022,214,1,24,7,2,1997448,2552,0
245,138,2456,13022,214,0,0,0,0,1997448,2552,0
246,138,2456,13122,214,0,0,99,0,1997448,2552,0
247,139,2476,13122,214,1,20,1,0,1997448,2552,0
248,139,2476,13215,216,0,0,93,2,1997448,2552,0
249,140,2496,13222,216,1,20,7,0,1997448,2552,0
250,141,2503,13322,216,1,7,100,0,1997448,2552,0
251,142,2503,13495,218,1,0,173,2,1997385,2615,63
252,142,2503,13612,220,0,0,117,2,1997308,2692,77
253,142,2503,13749,220,0,0,137,0,1997171,2829,137
254,143,2503,13909,220,1,0,159,0,1997138,2862,33
255,143,2503,13982,222,0,0,74,2,1997091,2909,47
256,144,2503,14129,226,1,0,147,4,1996988,3012,103
257,144,2503,14275,226,0,0,146,0,1996908,3093,81
258,145,2503,14389,226,1,0,114,0,1996874,3126,33
259,147,2503,14418,228,2,0,29,2,1996859,3141,16
260,148,2503,14631,228,1,0,213,0,1996826,3175,33
261,148,2503,14831,230,0,0,200,2,1996734,3266,91
262,150,2503,15114,230,2,0,284,0,1996586,3414,148
263,151,2503,15288,232,1,0,174,2,1996536,3465,51
264,153,2503,15358,232,2,0,69,0,1996483,3517,53
265,154,2503,15471,232,1,0,114,0,1996409,3591,74
266,154,2503,15609,234,0,0,138,2,1996335,3666,75
267,155,2503,15679,234,1,0,70,0,1996314,3686,21
268,156,2503,15899,234,1,0,220,0,1996254,3746,60
269,158,2547,15966,236,2,44,67,2,1996254,3746,0
270,158,2547,16029,236,0,0,63,0,1996254,3746,0
271,159,2567,16072,236,1,20,43,0,1996254,3746,0
272,160,2591,16199,236,1,24,127,0,1996254,3746,0
273,161,2615,16206,236,1,24,7,0,1996254,3746,0
274,161,2615,16213,236,0,0,7,0,1996247,3753,7
275,161,2615,16425,244,0,0,211,8,1996159,3841,88
276,162,2639,16507,246,1,24,83,2,1996146,3854,13
277,164,2683,16644,246,2,44,137,0,1996146,3854,0
278,165,2703,16714,246,1,20,70,0,1996146,3854,0
279,165,2703,16792,248,0,0,78,2,1996146,3854,0
280,166,2723,16820,248,1,20,28,0,1996146,3854,0
281,166,2723,17027,250,0,0,206,2,1996062,3938,84
282,168,2767,17335,256,2,44,309,6,1995923,4078,140
283,170,2811,17644,256,2,44,309,0,1995796,4204,127
284,170,2811,17745,256,0,0,101,0,1995696,4305,101
285,170,2811,17926,256,0,0,181,0,1995577,4423,118
286,171,2824,18154,256,1,13,228,0,1995470,4530,108
287,171,2824,18308,258,0,0,153,2,1995382,4619,88
288,173,2824,18464,258,2,0,156,0,1995326,4675,56
289,174,2824,18596,258,1,0,132,0,1995239,4762,87
290,175,2824,18736,258,1,0,140,0,1995145,4855,94
291,175,2824,18736,258,0,0,0,0,1995145,4855,0
292,176,2824,18854,258,1,0,119,0,1995126,4874,19
293,176,2824,18950,260,0,0,96,2,1995126,4874,0
294,178,2824,19174,262,2,0,225,2,1995126,4874,0
295,178,2824,19622,262,0,0,448,0,1995063,4937,63
296,187,2824,20511,262,9,0,889,0,1995054,4946,9
297,187,2824,20963,262,0,0,452,0,1994895,5105,159
298,189,2824,21460,262,2,0,497,0,1994805,5196,91
299,192,2824,22151,262,3,0,691,0,1994797,5203,7
300,198,2824,22688,264,6,0,536,2,1994789,5211,8
301,204,2824,23133,268,6,0,445,4,1994776,5225,14
302,206,2824,23473,272,2,0,340,4,1994774,5227,2
303,211,2824,24265,272,5,0,792,0,1994772,5229,2
304,218,2824,24594,272,7,0,329,0,1994770,5231,2
305,220,2824,24743,272,2,0,149,0,1994768,5233,2
306,223,2824,25042,272,3,0,299,0,1994768,5233,0
308,225,2824,25194,272,2,0,152,0,1994768,5233,0
309,228,2824,25268,272,3,0,74,0,1994768,5233,0
310,229,2824,25322,272,1,0,54,0,1994768,5233,0
311,232,2824,25373,272,3,0,51,0,1994768,5233,0
312,233,2824,25407,272,1,0,35,0,1994768,5233,0
313,233,2824,25407,272,0,0,0,0,1994768,5233,0
314,233,2824,25407,272,0,0,0,0,1994768,5233,0
315,233,2824,25407,272,0,0,0,0,1994768,5233,0
316,233,2824,25407,272,0,0,0,0,1994768,5233,0
317,233,2824,25407,272,0,0,0,0,1994768,5233,0
318,233,2824,25407,272,0,0,0,0,1994768,5233,0
319,233,2824,25407,272,0,0,0,0,1994768,5233,0
320,233,2824,25407,286,0,0,0,14,1994768,5233,0
321,233,2824,25407,286,0,0,0,0,1994768,5233,0
322,233,2824,25407,286,0,0,0,0,1994768,5233,0
323,233,2824,25407,286,0,0,0,0,1994768,5233,0
324,233,2824,25407,286,0,0,0,0,1994768,5233,0
325,233,2824,25407,294,0,0,0,8,1994768,5233,0
326,233,2824,25407,300,0,0,0,6,1994768,5233,0
327,233,2824,25407,310,0,0,0,10,1994768,5233,0
328,233,2824,25407,316,0,0,0,6,1994768,5233,0
329,233,2824,25407,326,0,0,0,10,1994768,5233,0
330,233,2824,25407,338,0,0,0,12,1994768,5233,0
331,233,2824,25407,344,0,0,0,6,1994768,5233,0
332,233,2824,25407,346,0,0,0,2,1994768,5233,0
333,233,2824,25623,348,0,0,216,2,1994675,5326,93
334,233,2824,25834,348,0,0,210,0,1994541,5459,133
335,233,2824,26023,348,0,0,190,0,1994352,5648,190
336,233,2824,26225,348,0,0,202,0,1994150,5850,202
337,233,2824,26323,348,0,0,98,0,1994052,5949,98
338,233,2824,26536,348,0,0,212,0,1993839,6161,212
339,233,2824,26655,360,0,0,119,12,1993720,6280,119
340,233,2824,26761,366,0,0,107,6,1993614,6386,107
341,233,2824,26885,372,0,0,124,6,1993490,6511,124
342,233,2824,26977,374,0,0,91,2,1993398,6602,91
343,233,2824,27206,376,0,0,229,2,1993169,6831,229
344,233,2824,27343,386,0,0,137,10,1993032,6968,137
345,233,2824,27476,386,0,0,133,0,1992899,7101,133
346,233,2824,27676,386,0,0,200,0,1992699,7301,200
347,233,2824,27833,386,0,0,158,0,1992542,7459,158
348,233,2824,28029,386,0,0,196,0,1992346,7654,196
349,233,2824,28158,386,0,0,129,0,1992217,7783,129
350,233,2824,28324,386,0,0,167,0,1992051,7949,167
351,233,2824,28461,386,0,0,137,0,1991914,8086,137
352,233,2824,28760,390,0,0,299,4,1991615,8385,299
353,233,2824,28882,398,0,0,123,8,1991493,8507,123
354,233,2824,29110,398,0,0,228,0,1991325,8675,168
355,233,2824,29346,398,0,0,236,0,1991219,8781,106
356,233,2824,29564,398,0,0,218,0,1991011,8989,208
357,233,2824,29766,398,0,0,202,0,1990809,9191,202
358,233,2824,29888,398,0,0,122,0,1990687,9313,122
359,233,2824,30050,398,0,0,162,0,1990525,9476,162
360,233,2824,30187,398,0,0,137,0,1990388,9612,137
361,233,2824,30404,398,0,0,217,0,1990171,9829,217
362,233,2824,30602,398,0,0,198,0,1989973,10027,198
363,233,2824,30720,398,0,0,118,0,1989855,10146,118
364,233,2824,30929,398,0,0,208,0,1989646,10354,208
365,233,2824,31118,398,0,0,190,0,1989457,10543,190
366,233,2824,31260,398,0,0,142,0,1989315,10685,142
367,233,2824,31395,400,0,0,135,2,1989180,10820,135
368,233,2824,31576,400,0,0,181,0,1988999,11001,181
369,233,2824,31706,400,0,0,131,0,1988869,11132,131
370,233,2824,31942,400,0,0,236,0,1988633,11367,236
371,233,2824,32067,400,0,0,125,0,1988508,11492,125
372,233,2824,32271,400,0,0,204,0,1988304,11696,204
373,233,2824,32460,400,0,0,190,0,1988115,11886,190
374,233,2824,32595,400,0,0,135,0,1987980,12020,135
375,233,2824,32791,402,0,0,196,2,1987784,12216,196
376,233,2824,33072,406,0,0,281,4,1987638,12362,146
377,233,2824,33249,412,0,0,176,6,1987526,12474,112
378,233,2824,33396,412,0,0,147,0,1987379,12621,147
379,233,2824,33526,412,0,0,131,0,1987249,12752,131
380,233,2824,33712,412,0,0,186,0,1987063,12937,186
381,233,2824,33811,412,0,0,100,0,1986964,13037,100
382,233,2824,33948,416,0,0,137,4,1986827,13174,137
383,233,2824,34079,418,0,0,131,2,1986696,13304,131
384,233,2824,34232,420,0,0,153,2,1986543,13457,153
385,233,2824,34348,422,0,0,116,2,1986427,13573,116
386,233,2824,34404,422,0,0,56,0,1986371,13629,56
387,233,2824,34558,422,0,0,154,0,1986217,13784,154
388,233,2824,34752,422,0,0,194,0,1986023,13977,194
389,233,2824,34935,422,0,0,183,0,1985840,14161,183
390,233,2824,35068,422,0,0,132,0,1985707,14293,132
391,233,2824,35255,422,0,0,187,0,1985520,14480,187
392,233,2824,35381,428,0,0,126,6,1985394,14606,126
393,233,2824,35475,432,0,0,94,4,1985300,14700,94
394,233,2824,35624,432,0,0,149,0,1985151,14850,149
395,233,2824,35914,432,0,0,290,0,1984861,15139,290
396,233,2824,36119,432,0,0,205,0,1984656,15344,205
397,233,2824,36336,432,0,0,217,0,1984544,15456,112
398,233,2824,36668,432,0,0,332,0,1984307,15693,237
399,233,2824,36870,432,0,0,202,0,1984105,15895,202
400,233,2824,37006,432,0,0,137,0,1983969,16032,137
401,233,2824,37166,432,0,0,159,0,1983809,16191,159
402,233,2824,37338,432,0,0,172,0,1983637,16363,172
403,233,2824,37562,432,0,0,224,0,1983413,16587,224
404,233,2824,37732,432,0,0,170,0,1983243,16758,170
405,233,2824,37923,432,0,0,191,0,1983052,16948,191
406,233,2824,38140,432,0,0,217,0,1982835,17165,217
407,233,2824,38302,432,0,0,162,0,1982673,17327,162
408,233,2824,38584,432,0,0,283,0,1982391,17609,283
409,233,2824,38945,432,0,0,361,0,1982130,17870,261
410,233,2824,39130,432,0,0,184,0,1982042,17958,88
411,233,2824,39328,432,0,0,199,0,1981847,18153,195
412,233,2824,39542,432,0,0,214,0,1981633,18367,214
413,233,2824,39689,432,0,0,147,0,1981486,18514,147
414,233,2824,39818,432,0,0,129,0,1981357,18643,129
415,233,2824,39923,432,0,0,106,0,1981252,18748,106
416,233,2824,40077,432,0,0,154,0,1981098,18902,154
417,233,2824,40224,432,0,0,148,0,1980951,19049,148
418,233,2824,40415,432,0,0,191,0,1980760,19240,191
419,233,2824,40621,432,0,0,206,0,1980554,19446,206
420,233,2824,40760,432,0,0,139,0,1980415,19585,139
421,233,2824,40916,432,0,0,157,0,1980259,19741,157
422,233,2824,41025,432,0,0,109,0,1980150,19850,109
423,233,2824,41139,432,0,0,114,0,1980036,19964,114
424,233,2824,41343,432,0,0,204,0,1979832,20168,204
425,233,2824,41425,432,0,0,83,0,1979750,20251,83
426,233,2824,41641,432,0,0,216,0,1979534,20466,216
427,233,2824,41761,432,0,0,120,0,1979414,20586,120
428,233,2824,41881,432,0,0,120,0,1979294,20707,120

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,33,700,1774,22,0,33,700,1774,22,0
1,35,452,3228,72,462,68,1152,5002,94,462
2,37,688,2805,60,0,105,1840,7807,154,462
3,28,508,4579,56,1954,133,2348,12386,210,2416
4,59,476,9766,52,2787,192,2824,22151,262,5203
5,41,0,7899,136,4273,233,2824,30050,398,9476
6,0,0,10570,34,9970,233,2824,40621,432,19446
7,0,0,1261,0,1261,233,2824,41881,432,20707

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,18,2001,"血穿魔弹",1
2,31,10001,"血焰",1
3,52,2003,"魔弹噬骨",1
4,52,9007,"凝时",1
5,62,7001,"血剑降生",1
6,80,8001,"影卫苏醒",1
7,116,8007,"影卫魔剑",1
8,128,8005,"霜卫缠魂",1
9,134,8011,"影卫增生",1
10,163,8011,"影卫增生",2
11,177,8012,"影卫狂增",1
12,233,7007,"血剑疾袭",1
13,268,7006,"雷兽凝魂",1
14,401,2003,"魔弹噬骨",2

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,18,18,7,148,370,23.3,493,1233
1,"血穿魔弹",18,31,13,7,140,403,32.3,646,1858
2,"血焰",31,52,21,12,268,719,34.3,766,2054
3,"魔弹噬骨",52,53,1,0,0,8,0.0,0,480
4,"凝时",52,62,10,7,144,283,42.0,864,1695
5,"血剑降生",62,80,18,12,264,1604,40.0,880,5348
6,"影卫苏醒",80,116,36,22,168,1477,36.7,280,2461
7,"影卫魔剑",116,128,12,8,160,724,40.0,800,3620
8,"霜卫缠魂",128,134,6,4,92,310,40.0,920,3103
9,"影卫增生",134,163,29,20,324,1372,41.4,670,2839
10,"影卫增生",163,177,14,4,88,443,17.1,377,1898
11,"影卫狂增",177,233,56,24,416,4061,25.7,446,4351
12,"血剑疾袭",233,268,35,28,291,3915,48.0,499,6711
13,"雷兽凝魂",268,401,133,78,321,21327,35.2,145,9621
14,"魔弹噬骨",401,428,27,0,0,4755,0.0,0,10566

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,18,1001,"血肉增生",1
2,31,1002,"凶残獠牙",1
3,52,1003,"猎杀本能",1
4,52,1001,"血肉增生",2
5,62,1001,"血肉增生",3
6,80,1003,"猎杀本能",2
7,116,1002,"凶残獠牙",2
8,128,1003,"猎杀本能",3
9,134,1003,"猎杀本能",4
10,163,1001,"血肉增生",4
11,177,1002,"凶残獠牙",3
12,233,1002,"凶残獠牙",4
13,268,1003,"猎杀本能",5
14,401,1001,"血肉增生",5

