# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
214,2177,400,108510,4037,11,0,820,18,2000000,0,0
215,2195,400,109210,4041,18,0,700,4,2000000,0,0
216,2205,400,109635,4045,10,0,425,4,2000000,0,0
217,2213,400,110075,4049,8,0,440,4,2000000,0,0
218,2233,400,110680,4055,20,0,605,6,2000000,0,0
219,2240,400,110860,4079,7,0,180,24,2000000,0,0
220,2247,400,111410,4137,7,0,550,58,2000000,0,0
221,2252,400,112030,4167,5,0,620,30,2000000,0,0
222,2261,400,112485,4171,9,0,455,4,2000000,0,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,454,400,22840,713,0,454,400,22840,713,0
1,659,0,32530,1126,0,1113,400,55370,1839,0
2,663,0,33385,1572,0,1776,400,88755,3411,0
3,485,0,23730,760,0,2261,400,112485,4171,0

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,222,222,2252,400,112030,608.6,108,30278

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,222,222,2252,400,112030,608.6,108,30278

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,222,222,2252,112030,0,608.6,30278,0

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
1,4,1.3
2,4,1.4
3,4,1.6
4,4,1.9
5,4,3.2
6,4,3.3
7,4,4.5
8,4,6.1
9,4,7.9
10,4,11.1
11,4,13.7
12,4,15.7
13,4,18.9
14,4,19.2
15,4,19.5
16,4,20.0
