# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
218,1261,400,64090,2294,3,0,290,6,1999900,100,10
219,1266,400,64255,2296,5,0,165,2,1999880,120,20
220,1269,400,64545,2296,3,0,290,0,1999860,140,20
221,1275,400,64915,2298,6,0,370,2,1999860,140,0
222,1285,400,65265,2320,10,0,350,22,1999860,140,0
223,1291,400,65440,2348,6,0,175,28,1999860,140,0
224,1297,400,65645,2364,6,0,205,16,1999860,140,0
225,1300,400,65945,2372,3,0,300,8,1999860,140,0
226,1310,400,66585,2374,10,0,640,2,1999860,140,0
227,1323,400,66970,2376,13,0,385,2,1999860,140,0
228,1333,400,67215,2380,10,0,245,4,1999860,140,0
229,1339,400,67390,2380,6,0,175,0,1999840,160,20
230,1340,400,67540,2380,1,0,150,0,1999840,160,0
231,1341,400,67780,2380,1,0,240,0,1999840,160,0
232,1347,400,67990,2392,6,0,210,12,1999840,160,0
233,1351,400,68205,2398,4,0,215,6,1999840,160,0
234,1354,400,68385,2398,3,0,180,0,1999840,160,0
235,1364,400,68825,2398,10,0,440,0,1999840,160,0
236,1368,400,69035,2398,4,0,210,0,1999840,160,0
237,1373,400,69375,2404,5,0,340,6,1999840,160,0
238,1382,400,69695,2414,9,0,320,10,1999840,160,0
239,1394,400,70045,2466,12,0,350,52,1999840,160,0
240,1397,400,70170,2544,3,0,125,78,1999840,160,0
241,1401,400,70440,2548,4,0,270,4,1999840,160,0
242,1407,400,70810,2548,6,0,370,0,1999840,160,0
243,1411,400,71190,2548,4,0,380,0,1999840,160,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,268,400,14840,251,0,268,400,14840,251,0
1,367,0,18415,744,10,635,400,33255,995,10
2,431,0,19935,968,0,1066,400,53190,1963,10
3,328,0,16855,503,150,1394,400,70045,2466,160
4,17,0,1145,82,0,1411,400,71190,2548,160

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,243,243,1407,400,70810,347.4,99,17484

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,243,243,1407,400,70810,347.4,99,17484

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,243,243,1407,70810,160,347.4,17484,40

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
1,3,1.6
2,3,1.8
3,3,2.0
4,3,2.6
5,3,4.2
6,3,5.4
7,3,6.7
8,3,6.9
9,3,7.1
10,3,7.5
11,3,7.7
12,3,9.1
13,3,9.3
14,3,9.5
15,3,10.7
16,3,12.9
17,3,14.9
18,3,15.1
19,3,15.7
20,3,17.8
21,3,20.0
