# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
223,690,400,36585,1016,2,0,153,2,1999880,120,0
224,694,400,36703,1018,4,0,118,2,1999880,120,0
225,700,400,36905,1024,6,0,203,6,1999880,120,0
226,703,400,37108,1026,3,0,203,2,1999880,120,0
227,709,400,37273,1038,6,0,165,12,1999880,120,0
228,714,400,37448,1044,5,0,175,6,1999880,120,0
229,714,400,37680,1048,0,0,233,4,1999880,120,0
230,716,400,37870,1048,2,0,190,0,1999880,120,0
231,717,400,38070,1050,1,0,200,2,1999880,120,0
232,719,400,38223,1052,2,0,153,2,1999880,120,0
233,722,400,38403,1060,3,0,180,8,1999880,120,0
234,725,400,38553,1060,3,0,150,0,1999880,120,0
235,727,400,38713,1060,2,0,160,0,1999880,120,0
236,729,400,38865,1062,2,0,153,2,1999880,120,0
237,731,400,39085,1066,2,0,220,4,1999880,120,0
238,733,400,39245,1066,2,0,160,0,1999880,120,0
239,741,400,39375,1066,8,0,130,0,1999880,120,0
240,742,400,39530,1066,1,0,155,0,1999880,120,0
241,747,400,39750,1066,5,0,220,0,1999880,120,0
242,753,400,39953,1082,6,0,203,16,1999880,120,0
243,753,400,40110,1082,0,0,158,0,1999880,120,0
244,754,400,40273,1082,1,0,163,0,1999880,120,0
245,756,400,40448,1106,2,0,175,24,1999880,120,0
246,758,400,40578,1158,2,0,130,52,1999880,120,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,115,400,8150,73,53,115,400,8150,73,53
1,195,0,10500,307,45,310,400,18650,380,98
2,239,0,10473,418,0,549,400,29123,798,98
3,192,0,10253,268,23,741,400,39375,1066,120
4,17,0,1203,92,0,758,400,40578,1158,120

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,246,246,756,400,40448,184.4,98,9865

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,246,246,756,400,40448,184.4,98,9865

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,3,110,"狙击枪"
2,3,120,"自动步枪"

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,3,3,0,0,0,0.0,0,0
1,"狙击枪",3,4,1,0,0,0,0.0,0,0
2,"自动步枪",3,246,243,756,40448,120,186.7,9987,30

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
1,5,1.2
2,5,1.4
3,5,2.2
4,6,3.6
5,6,7.7
6,6,8.1
7,6,8.5
8,6,15.1
